N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+1,-6.72342442,4,-13.44684884,-13.44684884,0.009001449,5.986,2.544,2.544,0.4213007092475891,-13.44684884,-12.604247421504821,-20.17027326,-12.604247421504821,-13.44684884,-11.99931663
2mer-0+2,-8.24131874,4,-16.48263749,-29.92948633,0.008127517,5.812,2.632,2.632,0.4453928470611572,-16.48263748,-15.591851785877687,-24.72395622,-28.19609920738251,-29.929486320000002,0.0
2mer-0+6,-11.51785518,4,-23.03571035,-52.96519668,0.007702494,5.025,2.68,2.68,0.4293758273124695,-23.03571036,-22.17695870537506,-34.55356554,-50.373057912757574,-52.965196680000005,0.0
2mer-0+16,-2.15361105,2,-2.15361105,-55.11880773,0.001412501,6.81,4.716,4.716,0.1455429345369339,-2.15361105,-2.008068115463066,-6.460833149999999,-52.38112602822064,-55.11880773000001,0.0
2mer-0+5,-0.27909535,2,-0.27909535,-55.39790308,0.001216975,9.42,4.956,4.956,0.0547153353691101,-0.27909535,-0.2243800146308899,-0.8372860500000001,-52.60550604285153,-55.397903080000006,0.0
2mer-0+21,-1.28393059,2,-1.28393059,-56.68183367,0.001144258,7.39,5.059,5.059,0.1140233278274536,-1.28393059,-1.1699072621725464,-3.85179177,-53.775413305024074,-56.68183367,0.0
2mer-0+12,-0.3049328,4,-0.6098656,-57.29169927,0.001080953,9.402,5.156,5.156,0.0485045351088047,-0.6098656,-0.5128565297823906,-0.9147984,-54.288269834806464,-57.29169927,0.0
2mer-0+14,-0.41010966,4,-0.82021932,-58.11191859,0.0009506992,9.067,5.382,5.382,0.0526463985443115,-0.82021932,-0.7149265229113769,-1.23032898,-55.00319635771784,-58.11191859,0.0
2mer-0+37,-0.08952023,2,-0.08952023,-58.20143882,0.0008840221,10.049,5.514,5.514,0.0403750613331794,-0.08952023,-0.04914516866682061,-0.26856069000000005,-55.05234152638466,-58.20143882,0.0
2mer-0+15,-0.26121075,4,-0.5224215,-58.72386032,0.0006261051,9.067,6.186,6.186,0.0353369116783142,-0.5224215,-0.45174767664337157,-0.7836322499999999,-55.50408920302803,-58.72386032,0.0
2mer-0+8,-0.11046699,4,-0.22093397,-58.94479429,0.0006236921,10.676,6.194,6.194,0.0185377821326255,-0.22093398,-0.183858415734749,-0.33140097,-55.68794761876278,-58.9447943,0.0
2mer-0+10,-0.10994696,4,-0.21989392,-59.16468821,0.0004827827,10.676,6.746,6.746,0.01087555475533,-0.21989392,-0.19814281048934,-0.32984088,-55.886090429252114,-59.164688219999995,0.0
2mer-0+27,-0.17726045,4,-0.35452091,-59.51920912,0.0003528237,9.402,7.489,7.489,0.007645200472325,-0.3545209,-0.33923049905535,-0.53178135,-56.22532092830746,-59.51920911999999,0.0
2mer-0+18,-0.04030534,2,-0.04030534,-59.55951446,0.0003523333,11.624,7.492,7.492,0.0071745575405657,-0.04030534,-0.0331307824594343,-0.12091602000000001,-56.2584517107669,-59.559514459999995,0.0
2mer-0+22,-0.0381572,2,-0.0381572,-59.59767167,0.0003505125,11.973,7.505,7.505,0.0023341067135334,-0.0381572,-0.0358230932864666,-0.1144716,-56.294274804053366,-59.597671659999996,0.0
2mer-0+45,-0.05682879,4,-0.11365758,-59.71132924,0.0002987386,10.863,7.916,7.916,0.0037036794237792,-0.11365758,-0.10625022115244159,-0.17048637,-56.40052502520581,-59.71132924,0.0
2mer-0+40,-0.10517396,4,-0.21034791,-59.92167716,0.0002902837,11.249,7.992,7.992,0.001826963853091,-0.21034792,-0.206693992293818,-0.31552188,-56.607219017499624,-59.921677159999994,0.0
2mer-0+60,-0.0361437,4,-0.07228739,-59.99396455,0.0002569059,11.596,8.324,8.324,0.0,-0.0722874,-0.0722874,-0.1084311,-56.679506417499624,-59.993964559999995,0.0
2mer-0+26,-0.08693823,2,-0.08693823,-60.08090278,0.0002364929,11.624,8.557,8.557,0.0,-0.08693823,-0.08693823,-0.26081469,-56.766444647499625,-60.080902789999996,0.0
2mer-0+43,-0.0117043,4,-0.0234086,-60.10431139,0.0002333832,12.044,8.595,8.595,0.0,-0.0234086,-0.0234086,-0.0351129,-56.78985324749963,-60.10431139,0.0
2mer-0+59,-0.00975898,4,-0.01951796,-60.12382935,0.0002207595,13.459,8.756,8.756,0.0,-0.01951796,-0.01951796,-0.02927694,-56.80937120749963,-60.12382935,0.0
2mer-0+32,-0.07742682,2,-0.07742682,-60.20125617,0.0002142829,11.973,8.843,8.843,0.0,-0.07742682,-0.07742682,-0.23228045999999997,-56.88679802749963,-60.20125617,0.0
2mer-0+44,-0.00943321,2,-0.00943321,-60.21068938,0.0002040349,13.774,8.989,8.989,0.0,-0.00943321,-0.00943321,-0.02829963,-56.89623123749963,-60.21068938,0.0
2mer-0+39,-0.00772844,2,-0.00772844,-60.21841782,0.0001695377,13.774,9.561,9.561,0.0,-0.00772844,-0.00772844,-0.02318532,-56.90395967749963,-60.21841782,0.0
2mer-0+55,0.01720391,2,0.01720391,-60.20121391,0.0001624869,10.049,9.698,9.698,0.0,0.01720391,0.01720391,0.051611729999999995,-56.88675576749963,-60.20121391,0.0
2mer-0+33,-0.0049346,4,-0.0098692,-60.21108311,0.0001476099,14.534,10.013,10.013,0.0,-0.0098692,-0.0098692,-0.014803799999999999,-56.896624967499626,-60.21108311,0.0
2mer-0+47,-0.03299095,2,-0.03299095,-60.24407406,0.0001472482,13.774,10.021,10.021,0.0,-0.03299095,-0.03299095,-0.09897285,-56.929615917499625,-60.244074059999996,0.0
2mer-0+34,-0.01410532,4,-0.02821064,-60.2722847,0.0001431179,14.605,10.117,10.117,0.0,-0.02821064,-0.02821064,-0.04231596,-56.95782655749962,-60.27228469999999,0.0
2mer-0+64,-0.02011839,4,-0.04023678,-60.31252148,0.0001306538,13.836,10.429,10.429,0.0,-0.04023678,-0.04023678,-0.06035517,-56.99806333749962,-60.312521479999994,0.0
2mer-0+54,-0.00900777,4,-0.01801554,-60.33053702,0.0001303341,14.378,10.437,10.437,0.0,-0.01801554,-0.01801554,-0.027023310000000002,-57.01607887749962,-60.330537019999994,0.0
2mer-0+58,-0.01261694,4,-0.02523389,-60.35577091,0.0001194838,14.94,10.744,10.744,0.0,-0.02523388,-0.02523388,-0.03785082,-57.041312757499625,-60.355770899999996,0.0
2mer-0+52,-0.02152001,4,-0.04304003,-60.39881094,0.0001163359,14.378,10.84,10.84,0.0,-0.04304002,-0.04304002,-0.06456002999999999,-57.084352777499625,-60.398810919999995,0.0
2mer-0+98,-0.03580878,2,-0.03580878,-60.43461972,0.0001145894,13.62,10.895,10.895,0.0,-0.03580878,-0.03580878,-0.10742634,-57.12016155749963,-60.4346197,0.0
2mer-0+77,-0.03069607,4,-0.06139214,-60.49601185,0.0001108473,13.836,11.016,11.016,0.0,-0.06139214,-0.06139214,-0.09208821,-57.18155369749963,-60.49601184,0.0
2mer-0+95,-0.01053821,4,-0.02107641,-60.51708827,0.0001069138,14.878,11.15,11.15,0.0,-0.02107642,-0.02107642,-0.03161463,-57.20263011749963,-60.51708826,0.0
2mer-0+132,-0.00690695,2,-0.00690695,-60.52399522,0.0001023768,15.496,11.312,11.312,0.0,-0.00690695,-0.00690695,-0.02072085,-57.20953706749963,-60.52399521,0.0
2mer-0+80,-0.00349147,4,-0.00698293,-60.53097815,9.688024e-05,14.94,11.522,11.522,0.0,-0.00698294,-0.00698294,-0.01047441,-57.21652000749963,-60.53097815,0.0
2mer-0+57,-0.00548111,4,-0.01096222,-60.54194037,9.587804e-05,16.115,11.562,11.562,0.0,-0.01096222,-0.01096222,-0.01644333,-57.227482227499635,-60.541940370000006,0.0
2mer-0+129,-0.02224493,2,-0.02224493,-60.5641853,9.370198e-05,14.78,11.651,11.651,0.0,-0.02224493,-0.02224493,-0.06673479,-57.249727157499635,-60.564185300000005,0.0
2mer-0+94,-0.00103416,4,-0.00206831,-60.56625361,9.361866e-05,14.878,11.654,11.654,0.0,-0.00206832,-0.00206832,-0.0031024799999999995,-57.251795477499634,-60.566253620000005,0.0
2mer-0+63,-0.00198395,4,-0.00396789,-60.5702215,9.064675e-05,16.305,11.78,11.78,0.0,-0.0039679,-0.0039679,-0.00595185,-57.25576337749963,-60.570221520000004,0.0
2mer-0+153,-0.0071199,2,-0.0071199,-60.5773414,8.893838e-05,16.273,11.855,11.855,0.0,-0.0071199,-0.0071199,-0.021359700000000002,-57.26288327749963,-60.57734142,0.0
2mer-0+88,-0.00176791,4,-0.00353582,-60.58087722,8.367519e-05,13.459,12.099,12.099,0.0,-0.00353582,-0.00353582,-0.0053037299999999996,-57.266419097499636,-60.58087724000001,0.0
2mer-0+104,-0.0138879,4,-0.02777581,-60.60865303,8.351303e-05,15.882,12.106,12.106,0.0,-0.0277758,-0.0277758,-0.0416637,-57.29419489749964,-60.60865304000001,0.0
2mer-0+82,-0.0089699,2,-0.0089699,-60.61762292,8.011105e-05,13.774,12.275,12.275,0.0,-0.0089699,-0.0089699,-0.026909699999999998,-57.30316479749963,-60.617622940000004,0.0
2mer-0+71,-0.00741275,4,-0.0148255,-60.63244843,7.985817e-05,16.115,12.288,12.288,0.0,-0.0148255,-0.0148255,-0.02223825,-57.317990297499634,-60.632448440000005,0.0
