N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+5,-8.78282647,2,-8.78282647,-8.78282647,0.01281788,5.652,2.261,2.261,0.5494706630706787,-8.78282647,-8.233355806929321,-26.34847941,-8.233355806929321,-8.78282647,-7.7082338
2mer-0+4,-4.6613187,2,-4.6613187,-13.44414517,0.0114914,6.65,2.345,2.345,0.3808330297470093,-4.6613187,-4.2804856702529905,-13.9839561,-12.51384147718231,-13.444145169999999,0.0
2mer-0+1,-31.83677368,2,-31.83677368,-45.28091885,0.01025822,5.013,2.435,2.435,0.6489132642745972,-31.83677368,-31.187860415725403,-95.51032104000001,-43.701701892907714,-45.28091885,0.0
2mer-0+13,-25.01697933,2,-25.01697933,-70.29789818,0.009000085,5.74,2.544,2.544,0.5307689309120178,-25.01697933,-24.486210399087984,-75.05093799000001,-68.1879122919957,-70.29789818,0.0
2mer-0+2,-18.34680264,2,-18.34680264,-88.64470082,0.008967413,6.87,2.547,2.547,0.2685790359973907,-18.34680264,-18.07822360400261,-55.04040792,-86.2661358959983,-88.64470082,0.0
2mer-0+7,-2.97812986,2,-2.97812986,-91.62283068,0.007354513,6.459,2.721,2.721,0.3764592707157135,-2.97812986,-2.6016705892842866,-8.934389580000001,-88.86780648528259,-91.62283067999999,0.0
2mer-0+8,-0.8115745,2,-0.8115745,-92.43440518,0.004076411,6.21,3.313,3.313,0.3332888484001159,-0.8115745,-0.47828565159988407,-2.4347235,-89.34609213688248,-92.43440518,0.0
2mer-0+6,0.90736253,2,0.90736253,-91.52704265,0.00226209,8.708,4.031,4.031,0.0666540563106536,0.90736253,0.9740165863106536,2.72208759,-88.37207555057182,-91.52704265,0.0
2mer-0+23,-0.61865555,2,-0.61865555,-92.1456982,0.00130477,9.099,4.843,4.843,0.0584096945822238,-0.61865555,-0.5602458554177763,-1.85596665,-88.9323214059896,-92.1456982,0.0
2mer-0+27,-1.8272455,2,-1.8272455,-93.9729437,0.0008960638,9.261,5.489,5.489,0.0343127213418483,-1.8272455,-1.7929327786581517,-5.4817365,-90.72525418464775,-93.9729437,0.0
