N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+7,-10.20264557,6,-30.6079367,-30.6079367,0.01035114,3.418,2.428,2.428,-0.2387207448482513,-30.607936709999997,-31.32409894454475,-30.607936709999997,-31.32409894454475,-30.6079367,-31.9910674
2mer-0+1,-1.32803771,6,-3.98411314,-34.59204984,0.008552206,3.883,2.588,2.588,-0.3179846704006195,-3.98411313,-4.938067141201858,-3.98411313,-36.26216608574661,-34.59204983,0.0
2mer-0+13,-1.07720849,6,-3.23162546,-37.8236753,0.002413713,5.13,3.945,3.945,-0.0391943827271461,-3.23162547,-3.3492086181814384,-3.23162547,-39.61137470392804,-37.8236753,0.0
2mer-0+25,-0.61831992,6,-1.85495976,-39.67863507,0.001389709,6.165,4.742,4.742,-0.0156041737645864,-1.85495976,-1.9017722812937594,-1.85495976,-41.5131469852218,-39.67863506,0.0
2mer-0+19,-0.07456699,6,-0.22370097,-39.90233604,0.001177252,6.434,5.012,5.012,-0.026082819327712,-0.22370097,-0.301949427983136,-0.22370097,-41.81509641320494,-39.90233603,0.0
2mer-0+16,0.12945507,6,0.38836522,-39.51397082,0.0010229,6.692,5.252,5.252,-0.026349950581789,0.38836521,0.309315358254633,0.38836521,-41.505781054950305,-39.51397082,0.0
2mer-0+43,0.55590587,6,1.66771762,-37.8462532,0.0008634158,5.883,5.557,5.557,-0.0071493913419544,1.66771761,1.646269435974137,1.66771761,-39.85951161897617,-37.84625321,0.0
2mer-0+40,0.35079805,6,1.05239414,-36.79385905,0.0007499443,7.256,5.824,5.824,-0.0162432361394166,1.05239415,1.0036644415817502,1.05239415,-38.85584717739442,-36.79385906,0.0
2mer-0+34,-0.42848942,6,-1.28546827,-38.07932733,0.0005466677,7.256,6.472,6.472,-0.0152075076475739,-1.28546826,-1.3310907829427217,-1.28546826,-40.18693796033715,-38.079327320000004,0.0
2mer-0+61,-0.37821876,6,-1.13465627,-39.2139836,0.0004863604,8.02,6.729,6.729,-0.0061094001866877,-1.13465628,-1.152984480560063,-1.13465628,-41.33992244089721,-39.213983600000006,0.0
2mer-0+80,0.00589589,6,0.01768766,-39.19629593,0.0004665696,7.806,6.823,6.823,-0.007512595038861,0.01768767,-0.004850115116583,0.01768767,-41.344772556013794,-39.196295930000005,0.0
2mer-0+46,0.0977055,6,0.29311651,-38.90317942,0.0004140415,8.433,7.1,7.1,-0.0068386085331439,0.2931165,0.2726006744005683,0.2931165,-41.07217188161322,-38.90317943000001,0.0
2mer-0+49,-0.13439828,6,-0.40319485,-39.30637427,0.0004023541,8.229,7.168,7.168,-0.0094316285103559,-0.40319484000000005,-0.4314897255310677,-0.40319484000000005,-41.50366160714429,-39.306374270000006,0.0
2mer-0+68,0.10175402,6,0.30526206,-39.00111221,0.0003644116,8.886,7.409,7.409,-0.0002028901944868,0.30526206,0.30465338941653963,0.30526206,-41.19900821772775,-39.00111221000001,0.0
2mer-0+92,-0.00984377,6,-0.0295313,-39.0306435,0.0002991027,9.697,7.913,7.913,0.0001044749878928,-0.029531309999999998,-0.029217885036321598,-0.029531309999999998,-41.228226102764076,-39.03064352000001,0.0
2mer-0+77,-0.07010107,6,-0.21030321,-39.24094671,0.0002864545,9.697,8.028,8.028,0.0,-0.21030321000000002,-0.21030321000000002,-0.21030321000000002,-41.438529312764075,-39.24094673000001,0.0
2mer-0+65,0.01304322,6,0.03912966,-39.20181705,0.000249798,9.871,8.402,8.402,0.0,0.03912966,0.03912966,0.03912966,-41.399399652764075,-39.20181707000001,0.0
2mer-0+110,-0.07211601,6,-0.21634802,-39.41816507,0.0002473172,9.521,8.43,8.43,0.0,-0.21634802999999997,-0.21634802999999997,-0.21634802999999997,-41.61574768276407,-39.41816510000001,0.0
2mer-0+64,-0.2937697,2,-0.2937697,-39.71193477,0.0002345022,8.886,8.581,8.581,0.0,-0.2937697,-0.2937697,-0.8813091000000001,-41.90951738276407,-39.71193480000001,0.0
2mer-0+143,0.31365445,6,0.94096336,-38.77097142,0.0002301459,9.158,8.635,8.635,0.0,0.9409633499999999,0.9409633499999999,0.9409633499999999,-40.968554032764075,-38.77097145000001,0.0
2mer-0+104,-0.16966703,6,-0.50900109,-39.27997251,0.0002275514,9.521,8.668,8.668,0.0,-0.5090010899999999,-0.5090010899999999,-0.5090010899999999,-41.47755512276407,-39.27997254000001,0.0
2mer-0+125,-0.16088099,6,-0.48264298,-39.76261549,0.0002264903,9.341,8.681,8.681,0.0,-0.48264297,-0.48264297,-0.48264297,-41.960198092764074,-39.76261551000001,0.0
2mer-0+74,0.101632,6,0.30489601,-39.45771948,0.0002133562,10.041,8.856,8.856,0.0,0.304896,0.304896,0.304896,-41.655302092764074,-39.45771951000001,0.0
2mer-0+107,-0.01785491,6,-0.05356474,-39.51128421,0.0002024847,10.261,9.012,9.012,0.0,-0.053564730000000005,-0.053564730000000005,-0.053564730000000005,-41.70886682276407,-39.51128424000001,0.0
2mer-0+171,-0.02996345,6,-0.08989034,-39.60117455,0.0001815655,10.657,9.345,9.345,0.0,-0.08989035,-0.08989035,-0.08989035,-41.79875717276407,-39.60117459000001,0.0
2mer-0+177,-0.10159635,6,-0.30478904,-39.90596358,0.0001685765,10.657,9.579,9.579,0.0,-0.30478905,-0.30478905,-0.30478905,-42.103546222764066,-39.90596364,0.0
2mer-0+113,0.06825907,6,0.20477722,-39.70118637,0.0001625171,11.276,9.697,9.697,0.0,0.20477721000000002,0.20477721000000002,0.20477721000000002,-41.89876901276406,-39.70118643,0.0
2mer-0+131,0.02568069,6,0.07704208,-39.62414429,0.0001579587,11.124,9.789,9.789,0.0,0.07704206999999999,0.07704206999999999,0.07704206999999999,-41.821726942764066,-39.62414436,0.0
2mer-0+128,0.00033995,6,0.00101986,-39.62312442,0.0001554371,11.124,9.842,9.842,0.0,0.00101985,0.00101985,0.00101985,-41.82070709276407,-39.623124510000004,0.0
2mer-0+174,0.06457565,6,0.19372696,-39.42939746,0.0001491415,11.472,9.979,9.979,0.0,0.19372695,0.19372695,0.19372695,-41.62698014276407,-39.429397560000005,0.0
2mer-0+198,0.11864597,6,0.35593791,-39.07345956,0.0001485141,10.497,9.993,9.993,0.0,0.35593791,0.35593791,0.35593791,-41.27104223276407,-39.073459650000004,0.0
2mer-0+162,0.06892979,6,0.20678936,-38.8666702,0.0001434837,11.472,10.108,10.108,0.0,0.20678937000000003,0.20678937000000003,0.20678937000000003,-41.064252862764064,-38.86667028,0.0
2mer-0+201,-0.06157195,6,-0.18471584,-39.05138604,0.0001268389,11.971,10.532,10.532,0.0,-0.18471585000000001,-0.18471585000000001,-0.18471585000000001,-41.24896871276407,-39.051386130000004,0.0
2mer-0+159,-0.07748369,6,-0.23245106,-39.2838371,0.0001235423,11.472,10.625,10.625,0.0,-0.23245106999999998,-0.23245106999999998,-0.23245106999999998,-41.48141978276407,-39.28383720000001,0.0
2mer-0+140,-0.07260117,6,-0.2178035,-39.50164061,0.0001235423,11.472,10.625,10.625,0.0,-0.21780351000000003,-0.21780351000000003,-0.21780351000000003,-41.699223292764074,-39.50164071000001,0.0
2mer-0+183,-0.03690853,6,-0.11072558,-39.61236619,0.0001197594,12.111,10.736,10.736,0.0,-0.11072559000000001,-0.11072559000000001,-0.11072559000000001,-41.809948882764076,-39.61236630000001,0.0
2mer-0+255,0.00066677,6,0.00200031,-39.61036588,0.000114324,11.684,10.903,10.903,0.0,0.00200031,0.00200031,0.00200031,-41.807948572764076,-39.61036599000001,0.0
2mer-0+237,0.06642423,6,0.1992727,-39.41109318,0.0001119786,12.567,10.979,10.979,0.0,0.19927269,0.19927269,0.19927269,-41.608675882764075,-39.41109330000001,0.0
2mer-0+153,0.03074271,6,0.09222814,-39.31886504,0.0001073345,12.388,11.135,11.135,0.0,0.09222812999999999,0.09222812999999999,0.09222812999999999,-41.51644775276407,-39.31886517000001,0.0
2mer-0+204,0.01757007,6,0.0527102,-39.26615484,0.0001049051,12.567,11.22,11.22,0.0,0.05271021,0.05271021,0.05271021,-41.46373754276407,-39.26615496000001,0.0
2mer-0+264,-0.02349539,6,-0.07048616,-39.336641,0.0001029792,13.024,11.29,11.29,0.0,-0.07048617,-0.07048617,-0.07048617,-41.534223712764074,-39.33664113000001,0.0
2mer-0+219,0.01340411,6,0.04021234,-39.29642866,0.0001017364,12.567,11.336,11.336,0.0,0.040212330000000004,0.040212330000000004,0.040212330000000004,-41.49401138276407,-39.29642880000001,0.0
2mer-0+216,-0.0017827,6,-0.0053481,-39.30177676,9.317695e-05,13.282,11.673,11.673,0.0,-0.0053481,-0.0053481,-0.0053481,-41.49935948276407,-39.30177690000001,0.0
2mer-0+252,-0.07758581,6,-0.23275743,-39.53453419,9.216023e-05,13.024,11.715,11.715,0.0,-0.23275743000000002,-0.23275743000000002,-0.23275743000000002,-41.73211691276407,-39.53453433000001,0.0
2mer-0+315,0.02803118,6,0.08409355,-39.45044063,9.168751e-05,12.761,11.735,11.735,0.0,0.08409354,0.08409354,0.08409354,-41.64802337276407,-39.45044079000001,0.0
2mer-0+291,-0.04090613,6,-0.12271838,-39.57315901,8.947805e-05,12.893,11.831,11.831,0.0,-0.12271839,-0.12271839,-0.12271839,-41.770741762764075,-39.57315918000001,0.0
2mer-0+192,0.022595,6,0.06778501,-39.50537401,8.719771e-05,13.409,11.933,11.933,0.0,0.067785,0.067785,0.067785,-41.702956762764074,-39.50537418000001,0.0
2mer-0+231,0.03231097,6,0.09693292,-39.40844109,8.649445e-05,13.409,11.966,11.966,0.0,0.09693291000000001,0.09693291000000001,0.09693291000000001,-41.606023852764075,-39.40844127000001,0.0
2mer-0+267,-0.0124317,6,-0.03729511,-39.44573619,8.628702e-05,13.153,11.975,11.975,0.0,-0.0372951,-0.0372951,-0.0372951,-41.643318952764076,-39.44573637000001,0.0
2mer-0+222,-0.05352275,6,-0.16056826,-39.60630445,8.628702e-05,13.153,11.975,11.975,0.0,-0.16056825,-0.16056825,-0.16056825,-41.80388720276407,-39.60630462000001,0.0
2mer-0+195,-0.09916617,6,-0.29749851,-39.90380297,8.550892e-05,12.567,12.012,12.012,0.0,-0.29749851,-0.29749851,-0.29749851,-42.10138571276407,-39.90380313000001,0.0
2mer-0+210,0.05249261,6,0.15747782,-39.74632515,8.497992e-05,13.534,12.036,12.036,0.0,0.15747783,0.15747783,0.15747783,-41.94390788276407,-39.74632530000001,0.0
2mer-0+312,-0.00160948,6,-0.00482844,-39.75115359,7.988157e-05,12.761,12.287,12.287,0.0,-0.00482844,-0.00482844,-0.00482844,-41.94873632276407,-39.75115374000001,0.0
2mer-0+348,0.12916964,6,0.38750893,-39.36364467,7.879305e-05,12.627,12.344,12.344,0.0,0.38750892000000003,0.38750892000000003,0.38750892000000003,-41.56122740276407,-39.363644820000005,0.0
2mer-0+300,0.00701469,6,0.02104408,-39.34260058,7.650791e-05,14.238,12.465,12.465,0.0,0.021044069999999998,0.021044069999999998,0.021044069999999998,-41.540183332764066,-39.34260075,0.0
2mer-0+282,-0.0397993,6,-0.11939791,-39.4619985,7.575374e-05,14.118,12.506,12.506,0.0,-0.1193979,-0.1193979,-0.1193979,-41.65958123276407,-39.461998650000005,0.0
2mer-0+360,-0.01228951,6,-0.03686853,-39.49886703,7.170707e-05,13.876,12.737,12.737,0.0,-0.03686853,-0.03686853,-0.03686853,-41.69644976276407,-39.498867180000005,0.0
2mer-0+261,-0.01917483,6,-0.05752449,-39.55639152,7.148961e-05,14.238,12.75,12.75,0.0,-0.05752449,-0.05752449,-0.05752449,-41.75397425276407,-39.556391670000004,0.0
2mer-0+405,0.07699725,6,0.23099174,-39.32539978,6.938438e-05,13.63,12.878,12.878,0.0,0.23099175,0.23099175,0.23099175,-41.522982502764066,-39.32539992,0.0
2mer-0+351,0.04253615,6,0.12760845,-39.19779133,6.651479e-05,14.511,13.061,13.061,0.0,0.12760845,0.12760845,0.12760845,-41.39537405276407,-39.197791470000006,0.0
2mer-0+345,-0.05960275,6,-0.17880826,-39.37659959,6.64262e-05,13.876,13.066,13.066,0.0,-0.17880825,-0.17880825,-0.17880825,-41.57418230276407,-39.37659972000001,0.0
2mer-0+330,-0.05603266,6,-0.16809799,-39.54469758,6.443431e-05,13.998,13.2,13.2,0.0,-0.16809797999999998,-0.16809797999999998,-0.16809797999999998,-41.74228028276407,-39.54469770000001,0.0
2mer-0+297,0.0394052,6,0.1182156,-39.42648197,6.269866e-05,14.474,13.32,13.32,0.0,0.1182156,0.1182156,0.1182156,-41.62406468276407,-39.42648210000001,0.0
