N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+1,-6.20422968,4,-12.40845937,-12.40845937,0.009001449,5.986,2.544,2.544,-0.0220309346914291,-12.40845936,-12.452521229382858,-18.61268904,-12.452521229382858,-12.40845937,-11.99931663
2mer-0+2,-7.78894153,4,-15.57788306,-27.98634243,0.008127517,5.812,2.632,2.632,0.0057479888200759,-15.57788306,-15.566387082359848,-23.36682459,-28.018908311742706,-27.98634243,0.0
2mer-0+6,-11.6680205,4,-23.33604099,-51.32238342,0.007702494,5.025,2.68,2.68,0.0231438167393207,-23.336041,-23.28975336652136,-35.004061500000006,-51.308661678264066,-51.32238343,0.0
2mer-0+16,-1.84254135,2,-1.84254135,-53.16492477,0.001412501,6.81,4.716,4.716,-0.0015510207740589,-1.84254135,-1.844092370774059,-5.52762405,-53.15275404903812,-53.16492478,0.0
2mer-0+5,-0.26372456,2,-0.26372456,-53.42864933,0.001216975,9.42,4.956,4.956,0.0034128972329199,-0.26372456,-0.2603116627670801,-0.79117368,-53.4130657118052,-53.42864934,0.0
2mer-0+21,-1.16838754,2,-1.16838754,-54.59703687,0.001144258,7.39,5.059,5.059,-0.0026274530682712,-1.16838754,-1.1710149930682712,-3.5051626199999997,-54.58408070487347,-54.59703688,0.0
2mer-0+12,-0.29782969,4,-0.59565938,-55.19269625,0.001080953,9.402,5.156,5.156,0.0006698780925944,-0.59565938,-0.5943196238148112,-0.89348907,-55.178400328688284,-55.19269626,0.0
2mer-0+14,-0.40010873,4,-0.80021746,-55.9929137,0.0009506992,9.067,5.382,5.382,0.0004424403887242,-0.80021746,-0.7993325792225516,-1.2003261900000002,-55.977732907910834,-55.99291372,0.0
2mer-0+37,-0.08876677,2,-0.08876677,-56.08168047,0.0008840221,10.049,5.514,5.514,-0.00013617836521,-0.08876677,-0.08890294836521,-0.26630031,-56.066635856276044,-56.08168049,0.0
2mer-0+15,-0.26106064,4,-0.52212128,-56.60380175,0.0006261051,9.067,6.186,6.186,0.0022680729161947,-0.52212128,-0.5175851341676106,-0.7831819200000001,-56.584220990443654,-56.60380177,0.0
2mer-0+8,-0.1131073,4,-0.2262146,-56.83001634,0.0006236921,10.676,6.194,6.194,-0.0008878559456206,-0.2262146,-0.2279903118912412,-0.33932189999999995,-56.812211302334894,-56.830016369999996,0.0
2mer-0+10,-0.11284236,4,-0.22568472,-57.05570106,0.0004827827,10.676,6.746,6.746,-0.0004536094493232,-0.22568472,-0.2265919388986464,-0.33852708,-57.03880324123354,-57.05570108999999,0.0
2mer-0+27,-0.17956318,4,-0.35912635,-57.41482742,0.0003528237,9.402,7.489,7.489,0.0001152696931967,-0.35912636,-0.3588958206136066,-0.53868954,-57.39769906184714,-57.41482744999999,0.0
2mer-0+18,-0.04174112,2,-0.04174112,-57.45656854,0.0003523333,11.624,7.492,7.492,-0.0015111358370631,-0.04174112,-0.0432522558370631,-0.12522336,-57.4409513176842,-57.45656856999999,0.0
2mer-0+22,-0.03920059,2,-0.03920059,-57.49576913,0.0003505125,11.973,7.505,7.505,-0.0004749117360915,-0.03920059,-0.0396755017360915,-0.11760177,-57.480626819420294,-57.49576915999999,0.0
2mer-0+45,-0.05854278,4,-0.11708555,-57.61285468,0.0002987386,10.863,7.916,7.916,3.060149902012199e-05,-0.11708556,-0.11702435700195976,-0.17562834,-57.597651176422254,-57.61285471999999,0.0
2mer-0+40,-0.10770311,4,-0.21540622,-57.8282609,0.0002902837,11.249,7.992,7.992,2.5101091523538344e-05,-0.21540622,-0.21535601781695293,-0.32310933000000003,-57.813007194239205,-57.828260939999986,0.0
2mer-0+60,-0.03724817,4,-0.07449635,-57.90275725,0.0002569059,11.596,8.324,8.324,0.0,-0.07449634,-0.07449634,-0.11174450999999999,-57.88750353423921,-57.90275727999999,0.0
2mer-0+26,-0.0892085,2,-0.0892085,-57.99196575,0.0002364929,11.624,8.557,8.557,0.0,-0.0892085,-0.0892085,-0.26762549999999996,-57.976712034239206,-57.99196577999999,0.0
2mer-0+43,-0.01212747,4,-0.02425495,-58.01622069,0.0002333832,12.044,8.595,8.595,0.0,-0.02425494,-0.02425494,-0.03638241,-58.000966974239205,-58.016220719999986,0.0
2mer-0+59,-0.01003651,4,-0.02007302,-58.03629371,0.0002207595,13.459,8.756,8.756,0.0,-0.02007302,-0.02007302,-0.030109530000000002,-58.0210399942392,-58.036293739999984,0.0
2mer-0+32,-0.07934591,2,-0.07934591,-58.11563962,0.0002142829,11.973,8.843,8.843,0.0,-0.07934591,-0.07934591,-0.23803773,-58.100385904239204,-58.115639649999984,0.0
