N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+2,-14.37798326,2,-14.37798326,-14.37798326,0.02170997,2.765,1.897,1.897,0.4520398378372192,-14.37798326,-13.925943422162781,-43.13394978,-13.925943422162781,-14.37798326,-13.93703407
2mer-0+1,-13.14864276,1,-6.57432138,-20.95230463,0.02149779,2.765,1.903,1.903,0.4818421006202698,-6.57432138,-6.333400329689865,-39.44592828,-20.259343751852647,-20.95230464,0.0
2mer-0+3,-15.24590529,1,-7.62295265,-28.57525728,0.02031553,2.762,1.939,1.939,0.4169060587882995,-7.622952645,-7.41449961560585,-45.73771587,-27.673843367458495,-28.575257285,0.0
2mer-0+6,3.09909142,2,3.09909142,-25.47616586,0.005031491,4.435,3.088,3.088,0.1763301491737365,3.09909142,3.2754215691737367,9.29727426,-24.398421798284758,-25.476165865,0.0
2mer-0+8,-2.15302158,4,-4.30604315,-29.78220901,0.002692835,4.483,3.804,3.804,0.082058846950531,-4.30604316,-4.141925466098938,-6.45906474,-28.540347264383698,-29.782209025,0.0
2mer-0+4,-2.4617667,4,-4.92353339,-34.7057424,0.002624978,4.555,3.836,3.836,0.0825869217514991,-4.9235334,-4.758359556497002,-7.3853001,-33.298706820880696,-34.705742425,0.0
2mer-0+13,-2.7782324,1,-1.3891162,-36.09485861,0.001867041,4.601,4.298,4.298,0.0550532788038253,-1.3891162,-1.3615895605980872,-8.334697199999999,-34.66029638147878,-36.09485862499999,0.0
2mer-0+20,1.22860616,2,1.22860616,-34.86625244,0.001717347,5.292,4.419,4.419,0.0491058193147182,1.22860616,1.2777119793147182,3.68581848,-33.38258440216406,-34.866252464999995,0.0
2mer-0+11,0.29196112,2,0.29196112,-34.57429132,0.001714617,5.258,4.421,4.421,0.0509787499904632,0.29196112,0.3429398699904632,0.87588336,-33.0396445321736,-34.57429134499999,0.0
2mer-0+14,1.09965698,2,1.09965698,-33.47463434,0.0016157,4.564,4.51,4.51,0.0603601746261119,1.09965698,1.160017154626112,3.2989709400000002,-31.879627377547486,-33.47463436499999,0.0
2mer-0+9,-1.26800641,2,-1.26800641,-34.74264076,0.001488705,5.295,4.634,4.634,0.045850146561861,-1.26800641,-1.2221562634381389,-3.8040192299999998,-33.10178364098562,-34.74264077499999,0.0
2mer-0+26,-1.42606838,1,-0.71303419,-35.45567494,0.001263349,5.293,4.895,4.895,0.0338282585144043,-0.71303419,-0.6961200607427979,-4.27820514,-33.79790370172842,-35.45567496499999,0.0
2mer-0+15,0.27550875,2,0.27550875,-35.1801662,0.001248965,5.326,4.914,4.914,0.0336848311126232,0.27550875,0.30919358111262324,0.8265262500000001,-33.4887101206158,-35.18016621499999,0.0
