N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+19,-25.63604736,1,-12.81802368,-12.81802368,0.01902328,4.965,1.982,1.982,0.3554242849349975,-12.81802368,-12.6403115375325,-76.90814208,-12.6403115375325,-12.81802368,-12.41761095
2mer-0+18,-20.34364269,1,-10.17182135,-22.98984503,0.01860105,5.097,1.997,1.997,0.3383652567863464,-10.171821345,-10.002638716606826,-61.03092807,-22.64295025413933,-22.989845025,0.0
2mer-0+1,-8.20276901,2,-8.20276901,-31.19261404,0.00707979,5.21,2.756,2.756,0.4623959064483642,-8.20276901,-7.7403731035516365,-24.608307030000002,-30.383323357690966,-31.192614035000002,0.0
2mer-0+8,-9.64545259,2,-9.64545259,-40.83806663,0.006914117,4.616,2.778,2.778,0.7462871670722961,-9.64545259,-8.899165422927704,-28.93635777,-39.28248878061867,-40.838066625,0.0
2mer-0+7,-11.52362005,1,-5.76181002,-46.59987665,0.006794476,4.608,2.794,2.794,0.8498834371566772,-5.761810025,-5.336868306421661,-34.57086015,-44.619357087040335,-46.599876650000006,0.0
2mer-0+2,-4.23756893,1,-2.11878447,-48.71866112,0.006668211,5.033,2.811,2.811,0.4907014667987823,-2.118784465,-1.8734337316006089,-12.71270679,-46.49279081864094,-48.718661115,0.0
2mer-0+5,-6.55862822,1,-3.27931411,-51.99797523,0.006640356,5.162,2.815,2.815,0.4854415655136108,-3.27931411,-3.0365933272431946,-19.67588466,-49.52938414588414,-51.997975225000005,0.0
2mer-0+4,-5.62607759,1,-2.8130388,-54.81101402,0.006089562,5.691,2.898,2.898,0.429822027683258,-2.813038795,-2.598127781158371,-16.87823277,-52.127511927042505,-54.81101402,0.0
2mer-0+3,-8.38772662,1,-4.19386331,-59.00487733,0.005626276,4.78,2.975,2.975,0.5767694711685181,-4.19386331,-3.905478574415741,-25.16317986,-56.032990501458244,-59.00487733,0.0
2mer-0+22,-6.28489789,1,-3.14244895,-62.14732628,0.003084965,5.631,3.635,3.635,0.1820625811815261,-3.142448945,-3.051417654409237,-18.85469367,-59.08440815586748,-62.147326275,0.0
2mer-0+6,-3.27294394,1,-1.63647197,-63.78379825,0.002227933,6.203,4.052,4.052,0.1162947788834571,-1.63647197,-1.5783245805582715,-9.81883182,-60.66273273642575,-63.783798245,0.0
2mer-0+31,-2.19523831,1,-1.09761915,-64.88141741,0.002195047,6.388,4.072,4.072,0.1388878226280212,-1.097619155,-1.0281752436859894,-6.58571493,-61.69090798011174,-64.8814174,0.0
2mer-0+14,0.65268121,2,0.65268121,-64.22873619,0.001926127,8.021,4.253,4.253,0.0264836177229881,0.65268121,0.6791648277229881,1.9580436300000001,-61.01174315238875,-64.22873619,0.0
2mer-0+13,-2.05528804,2,-2.05528804,-66.28402423,0.001192758,7.995,4.99,4.99,0.0195926707237958,-2.05528804,-2.0356953692762043,-6.16586412,-63.04743852166496,-66.28402423,0.0
2mer-0+11,-0.18396136,2,-0.18396136,-66.46798559,0.001191686,8.19,4.991,4.991,0.0205122213810682,-0.18396136,-0.1634491386189318,-0.55188408,-63.21088766028389,-66.46798559,0.0
2mer-0+16,-1.76247814,2,-1.76247814,-68.23046373,0.001176714,6.773,5.012,5.012,0.0822414457798004,-1.76247814,-1.6802366942201996,-5.28743442,-64.89112435450409,-68.23046373,0.0
2mer-0+29,1.07281865,1,0.53640933,-67.6940544,0.001161744,9.095,5.034,5.034,0.0024416558444499,0.536409325,0.537630152922225,3.21845595,-64.35349420158187,-67.694054405,0.0
2mer-0+21,-0.11110182,1,-0.05555091,-67.74960531,0.0009054665,8.921,5.47,5.47,0.0018460131250321,-0.05555091,-0.05462790343748395,-0.33330546,-64.40812210501934,-67.749605315,0.0
2mer-0+9,-0.05991654,2,-0.05991654,-67.80952185,0.0008360245,8.521,5.617,5.617,0.0067419079132378,-0.05991654,-0.053174632086762194,-0.17974962,-64.46129673710611,-67.809521855,0.0
2mer-0+51,-0.18774988,1,-0.09387494,-67.90339679,0.0008253675,9.397,5.641,5.641,0.0032409739214926,-0.09387494,-0.0922544530392537,-0.56324964,-64.55355119014537,-67.903396795,0.0
2mer-0+27,-0.62653461,2,-0.62653461,-68.5299314,0.0008142065,7.995,5.667,5.667,0.0188226904720067,-0.62653461,-0.6077119195279933,-1.87960383,-65.16126310967336,-68.529931405,0.0
2mer-0+12,-0.00232332,1,-0.00116166,-68.53109306,0.0007337449,9.433,5.867,5.867,0.005837854463607,-0.00116166,0.0017572672318035,-0.006969959999999999,-65.15950584244155,-68.531093065,0.0
2mer-0+15,-0.23251403,1,-0.11625702,-68.64735007,0.0007130476,9.519,5.923,5.923,0.0087920101359486,-0.116257015,-0.1118610099320257,-0.69754209,-65.27136685237357,-68.64735008,0.0
2mer-0+54,0.81952048,1,0.40976024,-68.23758983,0.0006703362,8.05,6.046,6.046,0.0120648937299847,0.40976024,0.4157926868649923,2.45856144,-64.85557416550859,-68.23758984,0.0
2mer-0+33,-0.02115901,2,-0.02115901,-68.25874884,0.0006197606,8.521,6.207,6.207,0.0199972447007894,-0.02115901,-0.0011617652992105994,-0.06347702999999999,-64.8567359308078,-68.25874885,0.0
2mer-0+52,-0.94459331,1,-0.47229665,-68.73104549,0.0005989168,8.883,6.278,6.278,0.0059677120298147,-0.472296655,-0.46931279898509265,-2.83377993,-65.32604872979289,-68.731045505,0.0
2mer-0+30,-0.34276617,2,-0.34276617,-69.07381167,0.0005904304,9.401,6.308,6.308,0.000325423432514,-0.34276617,-0.34244074656748597,-1.02829851,-65.66848947636038,-69.073811675,0.0
2mer-0+69,-0.46920186,1,-0.23460093,-69.3084126,0.0005222903,9.361,6.571,6.571,0.0045750527642667,-0.23460093,-0.23231340361786668,-1.40760558,-65.90080287997824,-69.308412605,0.0
2mer-0+28,0.21320212,2,0.21320212,-69.09521047,0.000461699,10.628,6.847,6.847,0.0032830238342285,0.21320212,0.21648514383422848,0.6396063599999999,-65.68431773614401,-69.095210485,0.0
2mer-0+32,-0.3131167,2,-0.3131167,-69.40832718,0.0004369541,9.401,6.974,6.974,0.0061589418910443,-0.3131167,-0.3069577581089557,-0.9393501000000001,-65.99127549425296,-69.40832718499999,0.0
2mer-0+25,0.25743629,2,0.25743629,-69.15089089,0.0004259554,10.039,7.033,7.033,0.0028473674319684,0.25743629,0.2602836574319684,0.77230887,-65.73099183682099,-69.15089089499999,0.0
