N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+19,-25.95287203,1,-12.97643601,-12.97643601,0.01902328,4.965,1.982,1.982,0.5344760417938232
2mer-0+18,-20.81505647,1,-10.40752823,-23.38396425,0.01860105,5.097,1.997,1.997,0.5300050973892212
2mer-0+1,-8.48038781,2,-8.48038781,-31.86435206,0.00707979,5.21,2.756,2.756,0.4177129566669464
2mer-0+8,-9.37061488,2,-9.37061488,-41.23496693,0.006914117,4.616,2.778,2.778,0.498701810836792
2mer-0+7,-11.13697496,1,-5.56848748,-46.80345441,0.006794476,4.608,2.794,2.794,0.3708631992340088
2mer-0+2,-4.64401698,1,-2.32200849,-49.12546291,0.006668211,5.033,2.811,2.811,0.40398263931274414
2mer-0+5,-6.81168996,1,-3.40584498,-52.53130788,0.006640356,5.162,2.815,2.815,0.4326325058937073
2mer-0+4,-6.05411514,1,-3.02705757,-55.55836545,0.006089562,5.691,2.898,2.898,0.4710886776447296
2mer-0+3,-8.44707949,1,-4.22353974,-59.7819052,0.005626276,4.78,2.975,2.975,0.40357649326324463
2mer-0+22,-6.8628865,1,-3.43144325,-63.21334845,0.003084965,5.631,3.635,3.635,0.19691269099712372
2mer-0+6,-3.75110331,1,-1.87555165,-65.0889001,0.002227933,6.203,4.052,4.052,0.14150068163871765
2mer-0+31,-2.47624204,1,-1.23812102,-66.32702112,0.002195047,6.388,4.072,4.072,0.1793656051158905
2mer-0+14,0.59025298,2,0.59025298,-65.73676814,0.001926127,8.021,4.253,4.253,0.09744960814714432
2mer-0+13,-2.05136366,2,-2.05136366,-67.7881318,0.001192758,7.995,4.99,4.99,0.06589481979608536
2mer-0+11,-0.20852005,2,-0.20852005,-67.99665185,0.001191686,8.19,4.991,4.991,0.0853814110159874
2mer-0+16,-1.91804014,2,-1.91804014,-69.914692,0.001176714,6.773,5.012,5.012,0.10463183373212814
2mer-0+29,1.0087172,1,0.5043586,-69.4103334,0.001161744,9.095,5.034,5.034,0.05494725704193115
2mer-0+21,-0.12266776,1,-0.06133388,-69.47166728,0.0009054665,8.921,5.47,5.47,0.06790746748447418
2mer-0+9,-0.07319167,2,-0.07319167,-69.54485895,0.0008360245,8.521,5.617,5.617,0.0474497452378273
2mer-0+51,-0.16085481,1,-0.08042741,-69.62528636,0.0008253675,9.397,5.641,5.641,0.04434264823794365
2mer-0+27,-0.67936186,2,-0.67936186,-70.30464822,0.0008142065,7.995,5.667,5.667,0.06009118631482124
2mer-0+12,-0.02325864,1,-0.01162932,-70.31627754,0.0007337449,9.433,5.867,5.867,0.054815687239170074
2mer-0+15,-0.22946107,1,-0.11473054,-70.43100808,0.0007130476,9.519,5.923,5.923,0.05658924952149391
2mer-0+54,0.76159978,1,0.38079989,-70.05020819,0.0006703362,8.05,6.046,6.046,0.045666538178920746
2mer-0+33,-0.03948346,2,-0.03948346,-70.08969165,0.0006197606,8.521,6.207,6.207,0.05971203371882439
2mer-0+52,-0.91707765,1,-0.45853883,-70.54823048,0.0005989168,8.883,6.278,6.278,0.03157653659582138
2mer-0+30,-0.32088417,2,-0.32088417,-70.86911465,0.0005904304,9.401,6.308,6.308,0.038841910660266876
2mer-0+69,-0.44794345,1,-0.22397173,-71.09308637,0.0005222903,9.361,6.571,6.571,0.023555133491754532
2mer-0+28,0.19858359,2,0.19858359,-70.89450278,0.000461699,10.628,6.847,6.847,0.015322275459766388
2mer-0+32,-0.29185788,2,-0.29185788,-71.18636066,0.0004369541,9.401,6.974,6.974,0.01343500055372715
2mer-0+25,0.24112192,2,0.24112192,-70.94523874,0.0004259554,10.039,7.033,7.033,0.009539328515529633
2mer-0+61,-0.52968967,1,-0.26484484,-71.21008358,0.0004183404,10.241,7.076,7.076,0.009287180379033089
2mer-0+72,-0.57244817,1,-0.28622409,-71.49630766,0.0004042283,9.894,7.157,7.157,0.007438833359628916
2mer-0+20,-0.12700087,1,-0.06350043,-71.5598081,0.0003923295,10.307,7.229,7.229,0.017479918897151947
2mer-0+41,-0.16369877,1,-0.08184938,-71.64165748,0.0003753932,10.419,7.336,7.336,0.02114035189151764
2mer-0+80,-0.04518647,1,-0.02259323,-71.66425072,0.0003734767,9.975,7.348,7.348,0.016579847782850266
2mer-0+26,-0.06619617,2,-0.06619617,-71.73044689,0.0003643697,9.038,7.409,7.409,0.014902487397193909
2mer-0+23,-0.0491728,1,-0.0245864,-71.75503329,0.0003600079,10.414,7.439,7.439,0.01323650311678648
2mer-0+74,0.23293485,1,0.11646742,-71.63856587,0.0003583991,9.447,7.45,7.45,0.0026099993847310543
2mer-0+39,0.02050692,1,0.01025346,-71.62831241,0.0003494859,8.091,7.513,7.513,0.013170343823730946
2mer-0+63,0.20163427,2,0.20163427,-71.42667814,0.0003074647,10.302,7.84,7.84,0.0019490434788167477
2mer-0+53,-0.17738214,1,-0.08869107,-71.51536921,0.0002995302,10.489,7.909,7.909,0.003014663700014353
2mer-0+43,-0.06680576,1,-0.03340288,-71.54877209,0.0002974733,12.136,7.927,7.927,0.0038981474936008453
2mer-0+93,-0.69425551,1,-0.34712775,-71.89589984,0.0002908666,10.457,7.987,7.987,0.0015732968458905816
2mer-0+70,0.20371588,1,0.10185794,-71.7940419,0.0002882706,10.552,8.011,8.011,0
2mer-0+65,-0.21631113,2,-0.21631113,-72.01035303,0.0002758886,10.633,8.129,8.129,0
2mer-0+82,-0.28305317,1,-0.14152659,-72.15187962,0.0002691638,9.223,8.196,8.196,0
2mer-0+121,0.35873132,1,0.17936566,-71.97251396,0.0002615345,10.354,8.275,8.275,0
2mer-0+36,-0.22603242,1,-0.11301621,-72.08553017,0.0002602277,9.272,8.289,8.289,0
