N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+5,-7.46060484,6,-22.38181451,-22.38181451,0.007344023,7.021,2.722,2.722,0.1490002125501632,-22.38181452,-21.93481388234951,-22.38181452,-21.93481388234951,-22.38181451,-19.94207909
2mer-0+1,-16.92913876,8,-67.71655506,-90.09836957,0.006181186,6.08,2.883,2.883,0.1230449229478836,-67.71655504,-67.22437534820847,-50.78741628,-89.15918923055798,-90.09836955,0.0
2mer-0+15,-0.21621237,12,-1.29727424,-91.39564381,0.0007600164,9.929,5.799,5.799,-0.0035866433754563,-1.2972742199999998,-1.3187940802527378,-0.6486371099999999,-90.47798331081073,-91.39564377,0.0
2mer-0+27,-0.14859285,24,-1.78311417,-93.17875798,0.0003877338,11.643,7.257,7.257,-0.0010274858213961,-1.7831142,-1.7954440298567533,-0.44577855,-92.27342734066748,-93.17875797,0.0
2mer-0+51,-0.15450499,8,-0.61801998,-93.79677796,0.0002230476,12.161,8.726,8.726,0.0,-0.61801996,-0.61801996,-0.46351497,-92.89144730066748,-93.79677793,0.0
2mer-0+59,-0.05006003,6,-0.15018008,-93.94695804,0.0001714962,14.042,9.525,9.525,0.0,-0.15018009,-0.15018009,-0.15018009,-93.04162739066749,-93.94695802000001,0.0
2mer-0+68,-0.01543879,24,-0.18526546,-94.13222349,0.0001092099,15.699,11.071,11.071,0.0,-0.18526548,-0.18526548,-0.04631637,-93.22689287066748,-94.13222350000001,0.0
2mer-0+65,-0.01885875,24,-0.22630498,-94.35852847,0.0001021218,15.302,11.321,11.321,0.0,-0.226305,-0.226305,-0.05657625,-93.45319787066748,-94.3585285,0.0
2mer-0+113,-0.01198137,24,-0.14377643,-94.5023049,6.577324e-05,17.198,13.109,13.109,0.0,-0.14377644,-0.14377644,-0.03594411,-93.59697431066748,-94.50230494,0.0
2mer-0+131,-0.00804459,24,-0.09653504,-94.59883994,5.876381e-05,18.241,13.611,13.611,0.0,-0.09653508000000001,-0.09653508000000001,-0.024133770000000002,-93.69350939066747,-94.59884002,0.0
2mer-0+152,-0.01044917,8,-0.0417967,-94.64063663,4.606856e-05,18.241,14.762,14.762,0.0,-0.04179668,-0.04179668,-0.03134751,-93.73530607066748,-94.6406367,0.0
2mer-0+169,-0.00267536,12,-0.01605215,-94.65668878,3.808868e-05,19.858,15.728,15.728,0.0,-0.01605216,-0.01605216,-0.00802608,-93.75135823066748,-94.65668886,0.0
2mer-0+178,-0.00286081,48,-0.06865947,-94.72534825,3.407931e-05,20.768,16.322,16.322,0.0,-0.06865944,-0.06865944,-0.00858243,-93.82001767066748,-94.72534830000001,0.0
2mer-0+205,-0.00370525,6,-0.01111574,-94.73646399,3.292131e-05,21.063,16.511,16.511,0.0,-0.01111575,-0.01111575,-0.01111575,-93.83113342066748,-94.73646405000001,0.0
2mer-0+214,-0.00330828,24,-0.0396993,-94.77616329,2.900121e-05,21.063,17.224,17.224,0.0,-0.039699359999999996,-0.039699359999999996,-0.009924839999999999,-93.87083278066748,-94.77616341000001,0.0
2mer-0+247,-0.00228462,24,-0.02741543,-94.80357872,2.789383e-05,22.202,17.449,17.449,0.0,-0.02741544,-0.02741544,-0.00685386,-93.89824822066748,-94.80357885000001,0.0
2mer-0+289,-0.00177305,24,-0.0212766,-94.82485532,2.227156e-05,23.286,18.808,18.808,0.0,-0.0212766,-0.0212766,-0.00531915,-93.91952482066748,-94.82485545,0.0
2mer-0+283,-0.00218553,24,-0.02622639,-94.85108171,2.125082e-05,23.02,19.105,19.105,0.0,-0.026226360000000004,-0.026226360000000004,-0.006556590000000001,-93.94575118066747,-94.85108181,-87.12983335
