N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+5,-8.29682256,2,-8.29682256,-8.29682256,0.01281788,5.652,2.261,2.261,-0.062400247901678085
2mer-0+4,-3.86537981,2,-3.86537981,-12.16220237,0.0114914,6.65,2.345,2.345,-0.02249029092490673
2mer-0+1,-34.9397284,2,-34.9397284,-47.10193078,0.01025822,5.013,2.435,2.435,0.14475108683109283
2mer-0+13,-26.85398335,2,-26.85398335,-73.95591413,0.009000085,5.74,2.544,2.544,0.07257119566202164
2mer-0+2,-18.2766021,2,-18.2766021,-92.23251623,0.008967413,6.87,2.547,2.547,0.01651431992650032
2mer-0+7,-2.09523729,2,-2.09523729,-94.32775351,0.007354513,6.459,2.721,2.721,-0.016565214842557907
2mer-0+8,-0.03816145,2,-0.03816145,-94.36591496,0.004076411,6.21,3.313,3.313,-0.013061786070466042
2mer-0+6,1.62275747,2,1.62275747,-92.74315749,0.00226209,8.708,4.031,4.031,0.21603792905807495
2mer-0+23,-0.60339056,2,-0.60339056,-93.34654805,0.00130477,9.099,4.843,4.843,0.0021973284892737865
2mer-0+27,-1.94427525,2,-1.94427525,-95.29082329,0.0008960638,9.261,5.489,5.489,-0.00014111775089986622
2mer-0+14,0.37201123,2,0.37201123,-94.91881207,0.0008510465,9.099,5.584,5.584,-0.006027061492204666
2mer-0+10,-0.81718572,2,-0.81718572,-95.73599779,0.0007557743,9.261,5.809,5.809,-0.005104054231196642
2mer-0+11,-1.52888787,2,-1.52888787,-97.26488566,0.0007477758,9.848,5.83,5.83,0.006850196979939938
2mer-0+34,0.16957052,2,0.16957052,-97.09531514,0.0007204193,10.344,5.903,5.903,-0.0010696030221879482
2mer-0+58,0.71115632,2,0.71115632,-96.38415883,0.0005879759,10.889,6.317,6.317,0.0432828925549984
2mer-0+16,-0.18215786,2,-0.18215786,-96.56631669,0.0005830957,10.617,6.334,6.334,0.035413093864917755
2mer-0+26,-0.17032742,2,-0.17032742,-96.7366441,0.0005533146,10.696,6.446,6.446,0.029734021052718163
2mer-0+32,0.30180292,2,0.30180292,-96.43484118,0.0004672038,10.926,6.82,6.82,-2.5197601644322276e-05
2mer-0+61,-0.62618625,2,-0.62618625,-97.06102742,0.0004496706,11.063,6.907,6.907,-0.0007907713879831135
2mer-0+55,-0.41511539,2,-0.41511539,-97.47614281,0.0004282162,11.539,7.021,7.021,-0.0002655426796991378
2mer-0+42,-0.55350118,2,-0.55350118,-98.029644,0.0004258938,10.492,7.033,7.033,-0.0022159290965646505
2mer-0+31,0.30586419,2,0.30586419,-97.72377981,0.0004193392,10.902,7.07,7.07,-0.001412258017808199
2mer-0+22,-0.12298075,2,-0.12298075,-97.84676056,0.000373775,10.112,7.346,7.346,-0.0018302733078598976
2mer-0+33,-0.45698301,2,-0.45698301,-98.30374357,0.0003677421,12.037,7.386,7.386,-0.0007117509376257658
2mer-0+29,0.07885607,2,0.07885607,-98.2248875,0.0003665355,10.444,7.394,7.394,-0.0014073962811380625
2mer-0+19,-0.87006254,2,-0.87006254,-99.09495004,0.0003655276,10.696,7.401,7.401,-0.0001310317893512547
2mer-0+56,0.31848641,2,0.31848641,-98.77646363,0.0002906819,12.114,7.988,7.988,-0.0003299397067166865
2mer-0+28,0.46478393,2,0.46478393,-98.3116797,0.0002809681,12.999,8.079,8.079,0.0
2mer-0+43,0.25956503,2,0.25956503,-98.05211467,0.0002766333,12.065,8.121,8.121,0.0
2mer-0+51,-0.04787207,2,-0.04787207,-98.09998675,0.0002423795,12.065,8.487,8.487,0.0
2mer-0+50,-0.04123726,2,-0.04123726,-98.14122401,0.0002171679,13.3,8.804,8.804,0.0
2mer-0+45,0.39766891,2,0.39766891,-97.7435551,0.0001954588,14.207,9.118,9.118,0.0
2mer-0+48,-0.17463128,2,-0.17463128,-97.91818638,0.0001828357,13.74,9.324,9.324,0.0
2mer-0+113,0.13502215,2,0.13502215,-97.78316423,0.0001814965,13.872,9.346,9.346,0.0
2mer-0+54,0.04424973,2,0.04424973,-97.73891449,0.0001798973,12.42,9.374,9.374,0.0
2mer-0+38,-0.16661194,2,-0.16661194,-97.90552644,0.0001736654,13.195,9.485,9.485,0.0
2mer-0+46,-0.19717209,2,-0.19717209,-98.10269852,0.0001669422,13.89,9.61,9.61,0.0
2mer-0+107,-0.2631418,2,-0.2631418,-98.36584032,0.0001614951,13.989,9.717,9.717,0.0
2mer-0+84,-0.04251132,2,-0.04251132,-98.40835165,0.0001559373,14.678,9.831,9.831,0.0
2mer-0+70,0.08525953,2,0.08525953,-98.32309212,0.0001428376,14.018,10.123,10.123,0.0
2mer-0+82,-0.03681375,2,-0.03681375,-98.35990587,0.000135335,14.088,10.307,10.307,0.0
2mer-0+77,0.25474355,2,0.25474355,-98.10516232,0.0001312216,15.505,10.414,10.414,0.0
2mer-0+49,-0.23180386,2,-0.23180386,-98.33696618,0.0001279462,13.778,10.502,10.502,0.0
2mer-0+57,0.02813262,2,0.02813262,-98.30883356,0.00012539,14.193,10.573,10.573,0.0
2mer-0+111,-0.14811626,2,-0.14811626,-98.45694982,0.000119921,14.125,10.731,10.731,0.0
2mer-0+93,-0.14149833,2,-0.14149833,-98.59844815,0.0001195519,14.501,10.742,10.742,0.0
2mer-0+85,-0.07807803,2,-0.07807803,-98.67652618,0.0001177879,15.078,10.795,10.795,0.0
2mer-0+81,-0.10186798,2,-0.10186798,-98.77839416,0.0001168018,15.215,10.826,10.826,0.0
2mer-0+76,0.01349394,2,0.01349394,-98.76490022,0.000116085,14.678,10.848,10.848,0.0
2mer-0+91,-0.19173625,2,-0.19173625,-98.95663647,0.00011297,14.193,10.947,10.947,0.0
2mer-0+102,0.10361333,2,0.10361333,-98.85302314,0.000112559,14.963,10.96,10.96,0.0
2mer-0+60,-0.14827996,2,-0.14827996,-99.0013031,0.0001124287,15.078,10.964,10.964,0.0
2mer-0+106,0.04345334,2,0.04345334,-98.95784976,0.0001111,15.368,11.008,11.008,0.0
2mer-0+66,0.05163117,2,0.05163117,-98.90621859,0.0001100819,14.088,11.042,11.042,0.0
2mer-0+79,-0.08111105,2,-0.08111105,-98.98732964,0.0001058909,14.9,11.185,11.185,0.0
2mer-0+98,-0.05898217,2,-0.05898217,-99.04631182,0.0001007274,16.254,11.373,11.373,0.0
2mer-0+68,-0.07782481,2,-0.07782481,-99.12413663,9.486744e-05,15.505,11.603,11.603,0.0
2mer-0+104,-0.15115052,2,-0.15115052,-99.27528715,9.269484e-05,15.169,11.693,11.693,0.0
2mer-0+83,-0.09773869,2,-0.09773869,-99.37302584,9.150401e-05,16.04,11.743,11.743,0.0
2mer-0+115,0.04359846,2,0.04359846,-99.32942738,9.051065e-05,16.294,11.786,11.786,0.0
2mer-0+71,-0.15365142,2,-0.15365142,-99.4830788,8.811695e-05,15.215,11.892,11.892,0.0
2mer-0+112,0.10007832,2,0.10007832,-99.38300047,8.753823e-05,15.977,11.918,11.918,0.0
2mer-0+67,-0.06674317,2,-0.06674317,-99.44974364,8.719906e-05,15.688,11.933,11.933,0.0
2mer-0+72,-0.06771404,2,-0.06771404,-99.51745769,8.147666e-05,15.169,12.206,12.206,0.0
2mer-0+103,0.07026029,2,0.07026029,-99.4471974,7.806072e-05,16.164,12.382,12.382,0.0
2mer-0+87,0.09882463,2,0.09882463,-99.34837277,7.613994e-05,17.417,12.485,12.485,0.0
2mer-0+180,-0.09883552,2,-0.09883552,-99.44720829,7.433386e-05,16.418,12.586,12.586,0.0
2mer-0+207,0.09075596,2,0.09075596,-99.35645233,7.263878e-05,17.28,12.683,12.683,0.0
2mer-0+116,-0.00901796,2,-0.00901796,-99.36547029,7.193427e-05,17.399,12.724,12.724,0.0
2mer-0+194,-0.02947797,2,-0.02947797,-99.39494826,7.185173e-05,17.329,12.729,12.729,0.0
2mer-0+92,-0.01555387,2,-0.01555387,-99.41050213,7.158647e-05,17.167,12.745,12.745,0.0
2mer-0+134,-0.03772748,2,-0.03772748,-99.44822961,7.110469e-05,16.258,12.773,12.773,0.0
2mer-0+118,-0.02951594,2,-0.02951594,-99.47774554,7.090649e-05,16.164,12.785,12.785,0.0
2mer-0+130,0.02370868,2,0.02370868,-99.45403687,6.868329e-05,17.183,12.922,12.922,0.0
2mer-0+149,0.07858244,2,0.07858244,-99.37545442,6.866851e-05,17.141,12.923,12.923,0.0
2mer-0+119,0.03470239,2,0.03470239,-99.34075203,6.834036e-05,16.526,12.943,12.943,0.0
2mer-0+99,0.1231898,2,0.1231898,-99.21756223,6.544487e-05,18.313,13.131,13.131,0.0
2mer-0+110,0.00471044,2,0.00471044,-99.21285179,6.466983e-05,16.227,13.184,13.184,0.0
2mer-0+157,-0.05715729,2,-0.05715729,-99.27000907,6.460062e-05,17.399,13.188,13.188,0.0
2mer-0+94,0.01026635,2,0.01026635,-99.25974273,6.383851e-05,16.016,13.241,13.241,0.0
2mer-0+142,0.04843667,2,0.04843667,-99.21130605,6.312445e-05,17.141,13.29,13.29,0.0
2mer-0+101,0.01095906,2,0.01095906,-99.20034699,6.19391e-05,17.712,13.375,13.375,0.0
2mer-0+129,0.09063868,2,0.09063868,-99.10970831,6.076318e-05,18.491,13.46,13.46,0.0
2mer-0+219,-0.01106567,2,-0.01106567,-99.12077398,6.043879e-05,18.131,13.484,13.484,0.0
2mer-0+143,-0.07438669,2,-0.07438669,-99.19516067,5.665257e-05,18.505,13.778,13.778,0.0
2mer-0+255,0.10168916,2,0.10168916,-99.09347152,5.535373e-05,18.891,13.885,13.885,0.0
2mer-0+178,-0.01279509,2,-0.01279509,-99.10626661,5.529443e-05,18.197,13.89,13.89,0.0
2mer-0+159,0.01141898,2,0.01141898,-99.09484763,5.52268e-05,17.7,13.896,13.896,0.0
2mer-0+208,0.05325344,2,0.05325344,-99.04159419,5.496258e-05,18.446,13.918,13.918,0.0
2mer-0+124,-0.03792013,2,-0.03792013,-99.07951432,5.448667e-05,18.287,13.958,13.958,0.0
2mer-0+121,-0.02415925,2,-0.02415925,-99.10367357,4.950088e-05,18.491,14.412,14.412,0.0
2mer-0+179,-0.04613457,2,-0.04613457,-99.14980814,4.845289e-05,18.633,14.515,14.515,0.0
2mer-0+168,0.00143412,2,0.00143412,-99.14837402,4.839335e-05,18.871,14.521,14.521,0.0
2mer-0+172,0.02573337,2,0.02573337,-99.12264065,4.812293e-05,18.51,14.548,14.548,0.0
2mer-0+147,0.0060258,2,0.0060258,-99.11661486,4.762804e-05,18.197,14.599,14.599,0.0
2mer-0+264,-0.0175347,2,-0.0175347,-99.13414955,4.678379e-05,18.835,14.686,14.686,0.0
2mer-0+184,-0.04987827,2,-0.04987827,-99.18402782,4.646529e-05,18.521,14.719,14.719,0.0
2mer-0+221,-0.07114318,2,-0.07114318,-99.255171,4.577507e-05,18.707,14.793,14.793,0.0
2mer-0+269,-0.0145076,2,-0.0145076,-99.2696786,4.474886e-05,19.383,14.905,14.905,0.0
2mer-0+174,0.01276573,2,0.01276573,-99.25691287,4.451637e-05,19.297,14.931,14.931,0.0
2mer-0+136,-0.01553877,2,-0.01553877,-99.27245164,4.447992e-05,18.121,14.935,14.935,0.0
2mer-0+140,-0.0316912,2,-0.0316912,-99.30414284,4.440808e-05,18.521,14.943,14.943,0.0
2mer-0+141,-0.05323676,2,-0.05323676,-99.3573796,4.146865e-05,18.871,15.288,15.288,0.0
2mer-0+170,0.01138426,2,0.01138426,-99.34599533,4.098213e-05,18.729,15.349,15.349,0.0
2mer-0+151,-0.03733016,2,-0.03733016,-99.38332549,4.085194e-05,19.283,15.365,15.365,0.0
2mer-0+188,-0.00142887,2,-0.00142887,-99.38475436,4.063368e-05,19.95,15.392,15.392,0.0
2mer-0+253,-0.01771792,2,-0.01771792,-99.40247228,4.006764e-05,19.427,15.465,15.465,0.0
2mer-0+230,-0.02956912,2,-0.02956912,-99.4320414,4.002667e-05,18.809,15.47,15.47,0.0
2mer-0+181,-0.00491518,2,-0.00491518,-99.43695658,3.982461e-05,18.63,15.496,15.496,0.0
2mer-0+150,-0.03665168,2,-0.03665168,-99.47360825,3.971755e-05,18.55,15.51,15.51,0.0
2mer-0+218,0.02080854,2,0.02080854,-99.45279972,3.944616e-05,19.446,15.545,15.545,0.0
2mer-0+212,-0.03579182,2,-0.03579182,-99.48859153,3.904468e-05,19.093,15.598,15.598,0.0
2mer-0+152,-0.0429835,2,-0.0429835,-99.53157504,3.891094e-05,18.633,15.616,15.616,0.0
2mer-0+173,0.0458872,2,0.0458872,-99.48568783,3.877631e-05,20.549,15.634,15.634,0.0
2mer-0+169,-0.0328148,2,-0.0328148,-99.51850263,3.854699e-05,19.961,15.665,15.665,0.0
2mer-0+155,-0.01814322,2,-0.01814322,-99.53664585,3.786073e-05,19.769,15.759,15.759,0.0
2mer-0+175,-0.00796047,2,-0.00796047,-99.54460632,3.778719e-05,19.398,15.77,15.77,0.0
2mer-0+158,0.01362809,2,0.01362809,-99.53097824,3.758718e-05,20.31,15.797,15.797,0.0
2mer-0+265,-0.02248821,2,-0.02248821,-99.55346645,3.749647e-05,20.146,15.81,15.81,0.0
2mer-0+232,-0.00165877,2,-0.00165877,-99.55512522,3.616175e-05,20.894,16.002,16.002,0.0
2mer-0+245,0.01614379,2,0.01614379,-99.53898142,3.545201e-05,20.688,16.108,16.108,0.0
2mer-0+191,-0.01052926,2,-0.01052926,-99.54951068,3.51472e-05,20.61,16.155,16.155,0.0
2mer-0+229,0.03138777,2,0.03138777,-99.51812291,3.499364e-05,20.236,16.178,16.178,0.0
2mer-0+186,0.00588454,2,0.00588454,-99.51223836,3.454008e-05,19.856,16.249,16.249,0.0
2mer-0+215,-0.02165867,2,-0.02165867,-99.53389703,3.443805e-05,20.905,16.265,16.265,0.0
2mer-0+270,0.02826154,2,0.02826154,-99.5056355,3.418248e-05,20.43,16.305,16.305,0.0
2mer-0+227,-0.00888271,2,-0.00888271,-99.51451821,3.414277e-05,19.781,16.312,16.312,0.0
2mer-0+193,-0.03801422,2,-0.03801422,-99.55253243,3.397133e-05,20.484,16.339,16.339,0.0
2mer-0+306,0.00307232,2,0.00307232,-99.54946012,3.353307e-05,21.151,16.41,16.41,0.0
2mer-0+214,0.04750366,2,0.04750366,-99.50195645,3.345103e-05,21.466,16.423,16.423,0.0
2mer-0+348,0.00541689,2,0.00541689,-99.49653957,3.341442e-05,20.833,16.429,16.429,0.0
2mer-0+226,0.00838818,2,0.00838818,-99.48815138,3.335457e-05,20.236,16.439,16.439,0.0
2mer-0+187,0.0541963,2,0.0541963,-99.43395508,3.331756e-05,21.553,16.445,16.445,0.0
2mer-0+203,0.00893598,2,0.00893598,-99.4250191,3.311061e-05,20.456,16.48,16.48,0.0
2mer-0+247,0.0255192,2,0.0255192,-99.3994999,3.196611e-05,20.679,16.674,16.674,0.0
2mer-0+223,-9.821e-05,2,-9.821e-05,-99.39959812,3.137928e-05,20.894,16.777,16.777,0.0
2mer-0+318,-0.04828484,2,-0.04828484,-99.44788296,3.115841e-05,20.587,16.817,16.817,0.0
