N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+5,-45.27134597,2,-45.27134597,-45.27134597,0.03295058,4.283,1.651,1.651,0.6825882196426392,-45.27134597,-44.58875775035736,-135.81403791,-44.58875775035736,-45.27134597,-43.13389968
2mer-0+2,-4.5442266,2,-4.5442266,-49.81557257,0.007997347,5.431,2.646,2.646,0.3404491245746612,-4.5442266,-4.203777475425339,-13.6326798,-48.7925352257827,-49.81557257,0.0
2mer-0+1,-4.3645365,2,-4.3645365,-54.18010907,0.007472645,5.619,2.707,2.707,0.2917419373989105,-4.3645365,-4.072794562601089,-13.0936095,-52.86532978838379,-54.18010907,0.0
2mer-0+3,-5.75733053,2,-5.75733053,-59.9374396,0.007452393,4.09,2.709,2.709,0.4136490821838379,-5.75733053,-5.343681447816162,-17.27199159,-58.20901123619995,-59.9374396,0.0
2mer-0+4,-2.0434178,2,-2.0434178,-61.98085741,0.00532638,5.769,3.03,3.03,0.2342488318681717,-2.0434178,-1.8091689681318281,-6.130253399999999,-60.01818020433178,-61.9808574,0.0
2mer-0+10,-9.2887621,2,-9.2887621,-71.26961951,0.004459041,4.283,3.215,3.215,0.3224132657051086,-9.2887621,-8.966348834294891,-27.8662863,-68.98452903862668,-71.2696195,0.0
2mer-0+7,-0.81068262,2,-0.81068262,-72.08030212,0.004322371,7.072,3.249,3.249,0.1481879651546478,-0.81068262,-0.6624946548453522,-2.43204786,-69.64702369347202,-72.08030212,0.0
2mer-0+8,-1.98421807,2,-1.98421807,-74.06452019,0.002102541,6.66,4.131,4.131,0.0976441204547882,-1.98421807,-1.8865739495452118,-5.95265421,-71.53359764301723,-74.06452019,0.0
2mer-0+21,-1.86929505,2,-1.86929505,-75.93381524,0.001648892,7.682,4.479,4.479,0.0489011257886886,-1.86929505,-1.8203939242113114,-5.60788515,-73.35399156722855,-75.93381524,0.0
2mer-0+23,-0.33342924,2,-0.33342924,-76.26724448,0.001393036,7.803,4.738,4.738,0.0544112659990787,-0.33342924,-0.2790179740009213,-1.00028772,-73.63300954122947,-76.26724448,0.0
2mer-0+18,-1.78956794,2,-1.78956794,-78.05681242,0.001192246,7.197,4.991,4.991,0.0625671222805976,-1.78956794,-1.7270008177194023,-5.36870382,-75.36001035894887,-78.05681242,0.0
2mer-0+19,0.40381116,2,0.40381116,-77.65300126,0.0008603999,7.072,5.564,5.564,0.0599786229431629,0.40381116,0.4637897829431629,1.21143348,-74.8962205760057,-77.65300126,0.0
2mer-0+32,-0.28259277,2,-0.28259277,-77.93559404,0.0007874066,8.811,5.731,5.731,0.0330734439194202,-0.28259277,-0.2495193260805798,-0.84777831,-75.14573990208628,-77.93559402999999,0.0
2mer-0+34,-0.42344628,2,-0.42344628,-78.35904032,0.0007829436,9.215,5.741,5.741,0.0216312911361455,-0.42344628,-0.4018149888638545,-1.27033884,-75.54755489095012,-78.35904030999998,0.0
2mer-0+11,-0.12878756,2,-0.12878756,-78.48782788,0.00077209,8.192,5.768,5.768,0.0380793176591396,-0.12878756,-0.09070824234086039,-0.38636267999999996,-75.63826313329099,-78.48782786999999,0.0
2mer-0+15,-0.33841568,2,-0.33841568,-78.82624356,0.0006868144,7.947,5.998,5.998,0.0374771356582641,-0.33841568,-0.3009385443417359,-1.01524704,-75.93920167763272,-78.82624354999999,0.0
2mer-0+26,-0.84038612,2,-0.84038612,-79.66662968,0.0006577275,7.197,6.085,6.085,0.0467482060194015,-0.84038612,-0.7936379139805985,-2.5211583600000003,-76.73283959161333,-79.66662966999999,0.0
2mer-0+33,0.08335336,2,0.08335336,-79.58327632,0.0005820969,9.82,6.338,6.338,0.0154026206582784,0.08335336,0.0987559806582784,0.25006008,-76.63408361095505,-79.58327630999999,0.0
2mer-0+24,0.12358619,2,0.12358619,-79.45969013,0.0005552637,9.906,6.438,6.438,0.014456259086728,0.12358619,0.138042449086728,0.37075857,-76.49604116186832,-79.45969011999999,0.0
2mer-0+22,0.09902857,2,0.09902857,-79.36066157,0.0004895839,8.18,6.714,6.714,0.0198546554893255,0.09902857,0.11888322548932549,0.29708571,-76.37715793637899,-79.36066154999999,0.0
2mer-0+28,-0.03552262,2,-0.03552262,-79.39618419,0.0004846912,10.01,6.737,6.737,0.0090316347777843,-0.03552262,-0.0264909852222157,-0.10656785999999999,-76.4036489216012,-79.39618416999998,0.0
2mer-0+53,-0.35011737,2,-0.35011737,-79.74630157,0.0004665812,9.607,6.823,6.823,0.0147446533665061,-0.35011737,-0.3353727166334939,-1.05035211,-76.7390216382347,-79.74630153999999,0.0
2mer-0+25,0.0081788,2,0.0081788,-79.73812277,0.0004629912,9.801,6.84,6.84,0.0125417597591876,0.0081788,0.0207205597591876,0.0245364,-76.71830107847552,-79.73812274,0.0
2mer-0+20,-0.28266563,2,-0.28266563,-80.0207884,0.0004515621,8.811,6.898,6.898,0.0081866607069969,-0.28266563,-0.2744789692930031,-0.84799689,-76.99278004776852,-80.02078836999999,0.0
2mer-0+48,-0.36496824,2,-0.36496824,-80.38575664,0.0004411524,9.215,6.951,6.951,0.0111011965200304,-0.36496824,-0.3538670434799696,-1.09490472,-77.34664709124849,-80.38575660999999,0.0
2mer-0+47,-0.2548907,2,-0.2548907,-80.64064734,0.0004060822,10.88,7.146,7.146,0.003203077474609,-0.2548907,-0.251687622525391,-0.7646721000000001,-77.59833471377388,-80.64064730999999,0.0
2mer-0+76,0.91653557,2,0.91653557,-79.72411177,0.0003871767,9.686,7.26,7.26,0.0009956137510016,0.91653557,0.9175311837510015,2.74960671,-76.68080353002289,-79.72411174,0.0
2mer-0+35,-0.16391084,2,-0.16391084,-79.88802261,0.0003828304,9.607,7.288,7.288,0.002039618557319,-0.16391084,-0.161871221442681,-0.49173252,-76.84267475146557,-79.88802258,0.0
2mer-0+68,-0.18692806,2,-0.18692806,-80.07495067,0.0003487152,10.35,7.518,7.518,0.0008940799743868,-0.18692806,-0.1860339800256132,-0.56078418,-77.02870873149118,-80.07495064,0.0
2mer-0+72,0.13413897,2,0.13413897,-79.9408117,0.0003128455,9.793,7.795,7.795,0.00098721194081,0.13413897,0.13512618194081,0.40241691,-76.89358254955037,-79.94081167,0.0
2mer-0+30,-0.20631095,2,-0.20631095,-80.14712265,0.0002931252,9.82,7.966,7.966,0.0016310194041579,-0.20631095,-0.20467993059584208,-0.61893285,-77.09826248014622,-80.14712262,0.0
2mer-0+46,0.11360002,2,0.11360002,-80.03352263,0.0002803385,11.453,8.086,8.086,0.0,0.11360002,0.11360002,0.34080005999999996,-76.98466246014621,-80.0335226,0.0
2mer-0+42,0.07565643,2,0.07565643,-79.9578662,0.0002794918,11.561,8.094,8.094,0.0,0.07565643,0.07565643,0.22696929,-76.90900603014622,-79.95786617,0.0
2mer-0+57,0.12949432,2,0.12949432,-79.82837187,0.0002606685,11.538,8.284,8.284,0.0,0.12949432,0.12949432,0.38848296,-76.77951171014621,-79.82837185,0.0
2mer-0+65,0.20304058,2,0.20304058,-79.62533129,0.0002590461,10.01,8.301,8.301,0.0,0.20304058,0.20304058,0.60912174,-76.5764711301462,-79.62533126999999,0.0
2mer-0+37,0.0960223,2,0.0960223,-79.52930899,0.0002571049,11.453,8.322,8.322,0.0,0.0960223,0.0960223,0.2880669,-76.4804488301462,-79.52930896999999,0.0
2mer-0+56,0.08738554,2,0.08738554,-79.44192345,0.0002530433,12.242,8.366,8.366,0.0,0.08738554,0.08738554,0.26215662,-76.3930632901462,-79.44192342999999,0.0
2mer-0+81,-0.16516646,2,-0.16516646,-79.60708992,0.0002489459,11.213,8.412,8.412,0.0,-0.16516646,-0.16516646,-0.49549937999999993,-76.5582297501462,-79.60708988999998,0.0
2mer-0+52,-0.08246444,2,-0.08246444,-79.68955435,0.0002285849,11.289,8.655,8.655,0.0,-0.08246444,-0.08246444,-0.24739332,-76.64069419014619,-79.68955432999998,0.0
2mer-0+62,-0.25699475,2,-0.25699475,-79.9465491,0.0002216253,10.896,8.744,8.744,0.0,-0.25699475,-0.25699475,-0.7709842499999999,-76.8976889401462,-79.94654907999998,0.0
2mer-0+121,0.57295074,2,0.57295074,-79.37359836,0.0002146055,11.19,8.839,8.839,0.0,0.57295074,0.57295074,1.71885222,-76.3247382001462,-79.37359833999999,0.0
2mer-0+64,0.07448029,2,0.07448029,-79.29911807,0.0002034507,12.194,8.997,8.997,0.0,0.07448029,0.07448029,0.22344087,-76.2502579101462,-79.29911804999999,0.0
2mer-0+41,-0.01447431,2,-0.01447431,-79.31359239,0.0002002481,10.743,9.045,9.045,0.0,-0.01447431,-0.01447431,-0.04342293,-76.2647322201462,-79.31359235999999,0.0
2mer-0+108,-0.07475386,2,-0.07475386,-79.38834625,0.0001959375,11.849,9.111,9.111,0.0,-0.07475386,-0.07475386,-0.22426158000000002,-76.3394860801462,-79.38834621999999,0.0
2mer-0+83,0.00056012,2,0.00056012,-79.38778613,0.000189435,11.849,9.214,9.214,0.0,0.00056012,0.00056012,0.00168036,-76.3389259601462,-79.38778609999999,0.0
2mer-0+69,0.06554568,2,0.06554568,-79.32224045,0.0001845576,12.831,9.294,9.294,0.0,0.06554568,0.06554568,0.19663703999999999,-76.2733802801462,-79.32224041999999,0.0
2mer-0+93,-0.19162806,2,-0.19162806,-79.51386851,0.0001824619,10.88,9.33,9.33,0.0,-0.19162806,-0.19162806,-0.57488418,-76.4650083401462,-79.51386847999999,0.0
2mer-0+107,-0.13133918,2,-0.13133918,-79.64520769,0.0001684903,11.464,9.581,9.581,0.0,-0.13133918,-0.13133918,-0.39401754,-76.5963475201462,-79.64520765999998,0.0
2mer-0+55,0.01671625,2,0.01671625,-79.62849144,0.0001673767,11.666,9.602,9.602,0.0,0.01671625,0.01671625,0.05014874999999999,-76.5796312701462,-79.62849140999998,0.0
2mer-0+85,0.11865398,2,0.11865398,-79.50983747,0.0001598911,12.242,9.75,9.75,0.0,0.11865398,0.11865398,0.35596194000000003,-76.46097729014619,-79.50983742999998,0.0
2mer-0+50,0.05546604,2,0.05546604,-79.45437143,0.000157939,12.831,9.79,9.79,0.0,0.05546604,0.05546604,0.16639812,-76.40551125014619,-79.45437138999998,0.0
2mer-0+113,0.07596743,2,0.07596743,-79.378404,0.0001552511,13.322,9.846,9.846,0.0,0.07596743,0.07596743,0.22790229,-76.32954382014618,-79.37840395999997,0.0
2mer-0+73,-0.1966066,2,-0.1966066,-79.5750106,0.0001546981,10.896,9.858,9.858,0.0,-0.1966066,-0.1966066,-0.5898198,-76.52615042014618,-79.57501055999997,0.0
2mer-0+100,-0.12167313,2,-0.12167313,-79.69668373,0.000142538,13.612,10.13,10.13,0.0,-0.12167313,-0.12167313,-0.36501939,-76.64782355014619,-79.69668368999997,0.0
2mer-0+120,0.08941395,2,0.08941395,-79.60726979,0.0001391773,14.01,10.211,10.211,0.0,0.08941395,0.08941395,0.26824185,-76.55840960014619,-79.60726973999998,0.0
2mer-0+94,0.04078611,2,0.04078611,-79.56648368,0.0001380712,14.144,10.238,10.238,0.0,0.04078611,0.04078611,0.12235833,-76.51762349014619,-79.56648362999998,0.0
2mer-0+133,-0.16758029,2,-0.16758029,-79.73406397,0.0001319581,12.746,10.394,10.394,0.0,-0.16758029,-0.16758029,-0.50274087,-76.6852037801462,-79.73406391999998,0.0
2mer-0+89,-0.1804816,2,-0.1804816,-79.91454556,0.000130864,13.31,10.423,10.423,0.0,-0.1804816,-0.1804816,-0.5414448,-76.86568538014619,-79.91454551999998,0.0
2mer-0+139,-0.06892255,2,-0.06892255,-79.98346811,0.0001272768,12.664,10.52,10.52,0.0,-0.06892255,-0.06892255,-0.20676765,-76.93460793014619,-79.98346806999997,0.0
2mer-0+71,-0.04740682,2,-0.04740682,-80.03087493,0.000126689,12.194,10.536,10.536,0.0,-0.04740682,-0.04740682,-0.14222046,-76.98201475014619,-80.03087488999998,0.0
2mer-0+92,0.02367182,2,0.02367182,-80.00720311,0.0001222736,13.559,10.662,10.662,0.0,0.02367182,0.02367182,0.07101546,-76.95834293014619,-80.00720306999997,0.0
2mer-0+80,0.06397828,2,0.06397828,-79.94322483,0.0001209609,12.27,10.7,10.7,0.0,0.06397828,0.06397828,0.19193484,-76.89436465014619,-79.94322478999997,0.0
2mer-0+138,0.03215913,2,0.03215913,-79.9110657,0.0001208315,13.861,10.704,10.704,0.0,0.03215913,0.03215913,0.09647739,-76.86220552014619,-79.91106565999998,0.0
2mer-0+82,-0.06598463,2,-0.06598463,-79.97705034,0.0001141258,13.322,10.91,10.91,0.0,-0.06598463,-0.06598463,-0.19795389000000002,-76.9281901501462,-79.97705028999998,0.0
2mer-0+123,-0.11142791,2,-0.11142791,-80.08847825,0.0001131649,13.924,10.94,10.94,0.0,-0.11142791,-0.11142791,-0.33428373,-77.0396180601462,-80.08847819999998,0.0
2mer-0+86,0.04401122,2,0.04401122,-80.04446702,0.0001093107,14.062,11.067,11.067,0.0,0.04401122,0.04401122,0.13203366,-76.9956068401462,-80.04446697999998,0.0
2mer-0+98,0.0231377,2,0.0231377,-80.02132933,0.0001086008,14.236,11.091,11.091,0.0,0.0231377,0.0231377,0.0694131,-76.97246914014619,-80.02132927999997,0.0
2mer-0+129,-0.08084869,2,-0.08084869,-80.10217802,0.000108078,13.867,11.109,11.109,0.0,-0.08084869,-0.08084869,-0.24254607,-77.05331783014618,-80.10217796999997,0.0
2mer-0+77,0.04755263,2,0.04755263,-80.05462539,0.0001069183,14.062,11.149,11.149,0.0,0.04755263,0.04755263,0.14265789,-77.00576520014619,-80.05462533999997,0.0
2mer-0+136,-0.06378121,2,-0.06378121,-80.1184066,0.0001051607,14.766,11.211,11.211,0.0,-0.06378121,-0.06378121,-0.19134363000000001,-77.06954641014619,-80.11840654999997,0.0
2mer-0+96,-0.15287177,2,-0.15287177,-80.27127837,0.000104725,13.924,11.227,11.227,0.0,-0.15287177,-0.15287177,-0.45861531,-77.22241818014619,-80.27127831999998,0.0
2mer-0+171,0.02824504,2,0.02824504,-80.24303332,0.0001042269,13.737,11.245,11.245,0.0,0.02824504,0.02824504,0.08473512,-77.19417314014619,-80.24303327999998,0.0
2mer-0+137,-0.11112382,2,-0.11112382,-80.35415714,9.648926e-05,14.507,11.537,11.537,0.0,-0.11112382,-0.11112382,-0.33337146,-77.3052969601462,-80.35415709999998,0.0
2mer-0+103,-0.02559688,2,-0.02559688,-80.37975402,9.636149e-05,13.861,11.543,11.543,0.0,-0.02559688,-0.02559688,-0.07679064,-77.33089384014619,-80.37975397999998,0.0
2mer-0+187,0.01903182,2,0.01903182,-80.36072221,9.375956e-05,13.848,11.648,11.648,0.0,0.01903182,0.01903182,0.05709546,-77.3118620201462,-80.36072215999998,0.0
2mer-0+213,0.17734199,2,0.17734199,-80.18338022,9.242289e-05,13.786,11.704,11.704,0.0,0.17734199,0.17734199,0.5320259700000001,-77.13452003014619,-80.18338016999998,0.0
2mer-0+102,-0.05498384,2,-0.05498384,-80.23836406,9.161918e-05,14.01,11.738,11.738,0.0,-0.05498384,-0.05498384,-0.16495152,-77.1895038701462,-80.23836400999998,0.0
