N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-3.62346492,4,-7.24692985,-7.24692985,0.009001449,5.986,2.544,2.544
2mer-0+2,-4.70570448,4,-9.41140896,-16.6583388,0.008127517,5.812,2.632,2.632
2mer-0+6,-7.60625614,4,-15.21251228,-31.87085108,0.007702494,5.025,2.68,2.68
2mer-0+16,-1.76991932,2,-1.76991932,-33.6407704,0.001412501,6.81,4.716,4.716
2mer-0+5,-0.24375425,2,-0.24375425,-33.88452465,0.001216975,9.42,4.956,4.956
2mer-0+21,-1.10992644,2,-1.10992644,-34.99445109,0.001144258,7.39,5.059,5.059
2mer-0+12,-0.27519013,4,-0.55038025,-35.54483134,0.001080953,9.402,5.156,5.156
2mer-0+14,-0.37277621,4,-0.74555242,-36.29038376,0.0009506992,9.067,5.382,5.382
2mer-0+37,-0.06959642,2,-0.06959642,-36.35998018,0.0008840221,10.049,5.514,5.514
2mer-0+15,-0.23524979,4,-0.47049958,-36.83047977,0.0006261051,9.067,6.186,6.186
2mer-0+8,-0.105574,4,-0.21114799,-37.04162776,0.0006236921,10.676,6.194,6.194
2mer-0+10,-0.10671715,4,-0.21343429,-37.25506205,0.0004827827,10.676,6.746,6.746
2mer-0+27,-0.15956303,4,-0.31912605,-37.5741881,0.0003528237,9.402,7.489,7.489
2mer-0+18,-0.03796814,2,-0.03796814,-37.61215625,0.0003523333,11.624,7.492,7.492
2mer-0+22,-0.03727684,2,-0.03727684,-37.64943308,0.0003505125,11.973,7.505,7.505
2mer-0+45,-0.04887201,4,-0.09774401,-37.7471771,0.0002987386,10.863,7.916,7.916
2mer-0+40,-0.10591776,4,-0.21183551,-37.95901261,0.0002902837,11.249,7.992,7.992
2mer-0+60,-0.03088635,4,-0.06177269,-38.02078531,0.0002569059,11.596,8.324,8.324
2mer-0+26,-0.08858356,2,-0.08858356,-38.10936887,0.0002364929,11.624,8.557,8.557
