N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+2,-19.11514497,2,-19.11514497,-19.11514497,0.02170997,2.765,1.897,1.897
2mer-0+1,-14.33500452,1,-7.16750226,-26.28264723,0.02149779,2.765,1.903,1.903
2mer-0+3,-20.86784818,1,-10.43392409,-36.71657132,0.02031553,2.762,1.939,1.939
2mer-0+6,4.29887018,2,4.29887018,-32.41770114,0.005031491,4.435,3.088,3.088
2mer-0+8,-1.45897683,4,-2.91795367,-35.33565481,0.002692835,4.483,3.804,3.804
2mer-0+4,-1.95712699,4,-3.91425399,-39.24990879,0.002624978,4.555,3.836,3.836
2mer-0+13,-3.59918144,1,-1.79959072,-41.04949951,0.001867041,4.601,4.298,4.298
2mer-0+20,1.34876448,2,1.34876448,-39.70073503,0.001717347,5.292,4.419,4.419
2mer-0+11,0.14632507,2,0.14632507,-39.55440996,0.001714617,5.258,4.421,4.421
2mer-0+14,0.68351815,2,0.68351815,-38.87089181,0.0016157,4.564,4.51,4.51
2mer-0+9,-1.26415883,2,-1.26415883,-40.13505064,0.001488705,5.295,4.634,4.634
2mer-0+26,-2.25527026,1,-1.12763513,-41.26268577,0.001263349,5.293,4.895,4.895
2mer-0+15,0.13759507,2,0.13759507,-41.1250907,0.001248965,5.326,4.914,4.914
2mer-0+21,0.79885013,2,0.79885013,-40.32624057,0.001116157,6.418,5.101,5.101
2mer-0+29,1.21800076,2,1.21800076,-39.10823981,0.0009488755,6.88,5.385,5.385
2mer-0+36,0.29522768,2,0.29522768,-38.81301213,0.0007892674,6.306,5.726,5.726
2mer-0+22,0.84845096,4,1.69690192,-37.11611021,0.0007867942,6.419,5.732,5.732
2mer-0+34,-1.72116191,2,-1.72116191,-38.83727212,0.0007705943,6.445,5.772,5.772
2mer-0+25,0.84182715,2,0.84182715,-37.99544497,0.0006624279,6.474,6.07,6.07
2mer-0+35,-0.31950094,2,-0.31950094,-38.31494591,0.000634129,6.948,6.159,6.159
2mer-0+31,0.39924515,2,0.39924515,-37.91570075,0.0006339603,6.958,6.16,6.16
2mer-0+42,-1.08113339,1,-0.5405667,-38.45626745,0.0006234168,6.948,6.195,6.195
2mer-0+38,-0.275688,4,-0.55137601,-39.00764346,0.0005368451,7.802,6.511,6.511
2mer-0+32,0.24461511,4,0.48923021,-38.51841324,0.0005092469,7.82,6.627,6.627
2mer-0+40,1.14470556,2,1.14470556,-37.37370768,0.000439955,7.035,6.958,6.958
2mer-0+44,-0.9718368,4,-1.94367361,-39.31738129,0.0004307326,7.825,7.007,7.007
2mer-0+55,0.06397711,2,0.06397711,-39.25340417,0.0004085514,7.36,7.132,7.132
2mer-0+45,0.15046937,4,0.30093873,-38.95246544,0.0003823113,7.825,7.291,7.291
2mer-0+59,0.05159821,2,0.05159821,-38.90086723,0.0003747401,8.25,7.34,7.34
2mer-0+73,0.50618104,1,0.25309052,-38.64777671,0.0003649593,8.206,7.405,7.405
2mer-0+54,-0.56439199,2,-0.56439199,-39.21216871,0.0003589442,7.82,7.446,7.446
2mer-0+57,0.10028591,4,0.20057181,-39.01159689,0.0003368618,8.99,7.605,7.605
