N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+19,-27.76041346,1,-13.88020673,-13.88020673,0.01902328,4.965,1.982,1.982
2mer-0+18,-21.6067457,1,-10.80337285,-24.68357958,0.01860105,5.097,1.997,1.997
2mer-0+1,-8.95828487,2,-8.95828487,-33.64186445,0.00707979,5.21,2.756,2.756
2mer-0+8,-10.92423163,2,-10.92423163,-44.56609608,0.006914117,4.616,2.778,2.778
2mer-0+7,-13.28054482,1,-6.64027241,-51.20636849,0.006794476,4.608,2.794,2.794
2mer-0+2,-3.64947183,1,-1.82473591,-53.03110441,0.006668211,5.033,2.811,2.811
2mer-0+5,-7.16164917,1,-3.58082458,-56.61192899,0.006640356,5.162,2.815,2.815
2mer-0+4,-4.98475701,1,-2.49237851,-59.1043075,0.006089562,5.691,2.898,2.898
2mer-0+3,-9.97071573,1,-4.98535787,-64.08966536,0.005626276,4.78,2.975,2.975
2mer-0+22,-6.4718368,1,-3.2359184,-67.32558376,0.003084965,5.631,3.635,3.635
2mer-0+6,-4.09627929,1,-2.04813965,-69.37372341,0.002227933,6.203,4.052,4.052
2mer-0+31,-2.7856189,1,-1.39280945,-70.76653286,0.002195047,6.388,4.072,4.072
2mer-0+14,0.77541051,2,0.77541051,-69.99112235,0.001926127,8.021,4.253,4.253
2mer-0+13,-2.4675178,2,-2.4675178,-72.45864015,0.001192758,7.995,4.99,4.99
2mer-0+11,-0.28642133,2,-0.28642133,-72.74506147,0.001191686,8.19,4.991,4.991
2mer-0+16,-2.04618502,2,-2.04618502,-74.79124649,0.001176714,6.773,5.012,5.012
2mer-0+29,1.31602132,1,0.65801066,-74.13323583,0.001161744,9.095,5.034,5.034
2mer-0+21,-0.06211798,1,-0.03105899,-74.16429482,0.0009054665,8.921,5.47,5.47
2mer-0+9,-0.0436088,2,-0.0436088,-74.20790363,0.0008360245,8.521,5.617,5.617
2mer-0+51,-0.28075018,1,-0.14037509,-74.34827872,0.0008253675,9.397,5.641,5.641
2mer-0+27,-0.58532196,2,-0.58532196,-74.93360068,0.0008142065,7.995,5.667,5.667
2mer-0+12,0.05245488,1,0.02622744,-74.90737324,0.0007337449,9.433,5.867,5.867
2mer-0+15,-0.24135975,1,-0.12067988,-75.02805311,0.0007130476,9.519,5.923,5.923
2mer-0+54,0.86957045,1,0.43478522,-74.59326789,0.0006703362,8.05,6.046,6.046
2mer-0+33,-0.00435762,2,-0.00435762,-74.5976255,0.0006197606,8.521,6.207,6.207
2mer-0+52,-1.0752532,1,-0.5376266,-75.1352521,0.0005989168,8.883,6.278,6.278
2mer-0+30,-0.4269148,2,-0.4269148,-75.5621669,0.0005904304,9.401,6.308,6.308
2mer-0+69,-0.52236625,1,-0.26118313,-75.82335003,0.0005222903,9.361,6.571,6.571
2mer-0+28,0.23838733,2,0.23838733,-75.5849627,0.000461699,10.628,6.847,6.847
2mer-0+32,-0.37014396,2,-0.37014396,-75.95510666,0.0004369541,9.401,6.974,6.974
2mer-0+25,0.2969666,2,0.2969666,-75.65814006,0.0004259554,10.039,7.033,7.033
2mer-0+61,-0.69450675,1,-0.34725337,-76.00539343,0.0004183404,10.241,7.076,7.076
2mer-0+72,-0.69908989,1,-0.34954494,-76.35493838,0.0004042283,9.894,7.157,7.157
2mer-0+20,-0.12074015,1,-0.06037008,-76.41530845,0.0003923295,10.307,7.229,7.229
2mer-0+41,-0.17948547,1,-0.08974274,-76.50505119,0.0003753932,10.419,7.336,7.336
2mer-0+80,-0.01475695,1,-0.00737847,-76.51242966,0.0003734767,9.975,7.348,7.348
2mer-0+26,-0.02483556,2,-0.02483556,-76.53726522,0.0003643697,9.038,7.409,7.409
2mer-0+23,-0.06870281,1,-0.03435141,-76.57161663,0.0003600079,10.414,7.439,7.439
2mer-0+74,0.35058097,1,0.17529048,-76.39632614,0.0003583991,9.447,7.45,7.45
2mer-0+39,0.01673876,1,0.00836938,-76.38795676,0.0003494859,8.091,7.513,7.513
2mer-0+63,0.22943343,2,0.22943343,-76.15852333,0.0003074647,10.302,7.84,7.84
2mer-0+53,-0.18394452,1,-0.09197226,-76.25049559,0.0002995302,10.489,7.909,7.909
2mer-0+43,-0.05710309,1,-0.02855155,-76.27904714,0.0002974733,12.136,7.927,7.927
2mer-0+93,-0.74032518,1,-0.37016259,-76.64920973,0.0002908666,10.457,7.987,7.987
2mer-0+70,0.24697898,1,0.12348949,-76.52572024,0.0002882706,10.552,8.011,8.011
2mer-0+65,-0.18332801,2,-0.18332801,-76.70904825,0.0002758886,10.633,8.129,8.129
2mer-0+82,-0.28788998,1,-0.14394499,-76.85299324,0.0002691638,9.223,8.196,8.196
2mer-0+121,0.48758057,1,0.24379028,-76.60920295,0.0002615345,10.354,8.275,8.275
2mer-0+36,-0.23026374,1,-0.11513187,-76.72433482,0.0002602277,9.272,8.289,8.289
