N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+5,-4.77528981,6,-14.32586944,-14.32586944,0.007344023,7.021,2.722,2.722
2mer-0+1,-12.68242052,8,-50.72968208,-65.05555152,0.006181186,6.08,2.883,2.883
2mer-0+15,-0.10525166,12,-0.63150994,-65.68706146,0.0007600164,9.929,5.799,5.799
2mer-0+27,-0.1393783,24,-1.67253954,-67.359601,0.0003877338,11.643,7.257,7.257
2mer-0+51,-0.16310159,8,-0.65240635,-68.01200735,0.0002230476,12.161,8.726,8.726
2mer-0+59,-0.05194075,6,-0.15582226,-68.16782961,0.0001714962,14.042,9.525,9.525
2mer-0+68,-0.01475831,24,-0.17709976,-68.34492937,0.0001092099,15.699,11.071,11.071
2mer-0+65,-0.01837001,24,-0.22044018,-68.56536955,0.0001021218,15.302,11.321,11.321
2mer-0+113,-0.01280208,24,-0.15362496,-68.71899451,6.577324e-05,17.198,13.109,13.109
2mer-0+131,-0.00863961,24,-0.10367534,-68.82266985,5.876381e-05,18.241,13.611,13.611
2mer-0+152,-0.01172664,8,-0.04690656,-68.8695764,4.606856e-05,18.241,14.762,14.762
2mer-0+169,-0.00270068,12,-0.01620406,-68.88578046,3.808868e-05,19.858,15.728,15.728
2mer-0+178,-0.00312232,48,-0.07493577,-68.96071623,3.407931e-05,20.768,16.322,16.322
2mer-0+205,-0.00418705,6,-0.01256115,-68.97327738,3.292131e-05,21.063,16.511,16.511
2mer-0+214,-0.0037521,24,-0.0450252,-69.01830258,2.900121e-05,21.063,17.224,17.224
2mer-0+247,-0.00257862,24,-0.03094345,-69.04924603,2.789383e-05,22.202,17.449,17.449
2mer-0+289,-0.00204516,24,-0.02454193,-69.07378796,2.227156e-05,23.286,18.808,18.808
2mer-0+283,-0.0025274,24,-0.03032875,-69.10411671,2.125082e-05,23.02,19.105,19.105
