N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-12.25833606,8,-49.03334425,-49.03334425,0.00966271,6.475,2.484,2.484
2mer-0+5,-11.00002502,4,-22.00005004,-71.03339429,0.00794005,6.64,2.653,2.653
2mer-0+13,-1.50371717,2,-1.50371717,-72.53711146,0.001909289,8.919,4.266,4.266
2mer-0+15,-0.90711296,4,-1.81422592,-74.35133737,0.001514838,9.39,4.608,4.608
2mer-0+19,-0.23827295,8,-0.95309179,-75.30442917,0.0005622003,11.119,6.412,6.412
2mer-0+23,-0.19458196,8,-0.77832785,-76.08275702,0.0004581592,11.406,6.864,6.864
2mer-0+26,-0.20383229,8,-0.81532918,-76.8980862,0.000432603,11.406,6.997,6.997
2mer-0+43,-0.08534001,8,-0.34136003,-77.23944623,0.0002159451,12.951,8.82,8.82
2mer-0+51,-0.07166176,4,-0.14332351,-77.38276974,0.0001956777,13.279,9.115,9.115
2mer-0+55,-0.04715867,8,-0.18863468,-77.57140442,0.0001798615,14.178,9.375,9.375
2mer-0+67,-0.03492213,4,-0.06984427,-77.64124869,0.0001438398,14.847,10.1,10.1
2mer-0+63,-0.03570055,8,-0.14280222,-77.78405091,0.0001430019,14.774,10.119,10.119
2mer-0+71,-0.03432143,4,-0.06864285,-77.85269376,0.0001400989,14.847,10.189,10.189
2mer-0+79,-0.02101503,8,-0.08406011,-77.93675387,9.757696e-05,15.997,11.494,11.494
2mer-0+87,-0.01434368,8,-0.05737473,-77.9941286,7.629491e-05,17.006,12.477,12.477
2mer-0+88,-0.01433174,8,-0.05732695,-78.05145555,7.488784e-05,17.006,12.554,12.554
2mer-0+95,-0.01274705,8,-0.0509882,-78.10244375,7.291536e-05,17.32,12.667,12.667
2mer-0+102,-0.01279657,8,-0.05118627,-78.15363002,6.881573e-05,17.32,12.913,12.913
2mer-0+110,-0.01190614,8,-0.04762455,-78.20125458,6.706137e-05,17.506,13.025,13.025
2mer-0+116,-0.0119057,8,-0.04762278,-78.24887736,6.609722e-05,17.506,13.088,13.088
2mer-0+121,-0.01088054,2,-0.01088054,-78.2597579,6.609091e-05,17.838,13.088,13.088
2mer-0+139,-0.00775796,4,-0.01551592,-78.27527382,5.422847e-05,18.78,13.981,13.981
2mer-0+137,-0.00719796,8,-0.02879184,-78.30406566,5.073588e-05,19.033,14.294,14.294
2mer-0+153,-0.00551996,8,-0.02207984,-78.32614551,4.392608e-05,19.865,14.998,14.998
2mer-0+149,-0.00627833,8,-0.02511332,-78.35125883,4.166533e-05,19.426,15.264,15.264
2mer-0+157,-0.00548974,8,-0.02195897,-78.3732178,4.05751e-05,19.865,15.4,15.4
2mer-0+165,-0.00507808,8,-0.02031232,-78.39353012,4.00824e-05,20.158,15.463,15.463
2mer-0+176,-0.00539612,4,-0.01079225,-78.40432237,3.850844e-05,19.919,15.67,15.67
2mer-0+185,-0.00417552,8,-0.01670207,-78.42102444,3.481149e-05,20.79,16.207,16.207
2mer-0+191,-0.00396871,4,-0.00793742,-78.42896185,3.445086e-05,20.997,16.263,16.263
2mer-0+196,-0.00394436,4,-0.00788872,-78.43685057,3.257152e-05,20.997,16.57,16.57
2mer-0+201,-0.00337303,8,-0.01349211,-78.45034268,3.149733e-05,21.576,16.756,16.756
2mer-0+207,-0.00315354,8,-0.01261415,-78.46295682,2.89538e-05,21.825,17.233,17.233
2mer-0+206,-0.0033772,8,-0.01350878,-78.4764656,2.833168e-05,21.576,17.358,17.358
2mer-0+220,-0.00284944,8,-0.01139778,-78.48786338,2.752666e-05,22.238,17.526,17.526
2mer-0+230,-0.00250446,8,-0.01001784,-78.49788122,2.582112e-05,22.786,17.904,17.904
2mer-0+238,-0.00244529,8,-0.00978118,-78.5076624,2.478197e-05,22.812,18.151,18.151
2mer-0+237,-0.00244508,8,-0.00978032,-78.51744272,2.453852e-05,22.812,18.21,18.21
2mer-0+256,-0.00223043,8,-0.00892171,-78.52636443,2.290083e-05,23.208,18.634,18.634
2mer-0+261,-0.00223434,8,-0.00893736,-78.53530179,2.213107e-05,23.208,18.848,18.848
2mer-0+265,-0.00205928,8,-0.00823712,-78.54353891,2.147559e-05,23.531,19.038,19.038
2mer-0+266,-0.00205161,8,-0.00820645,-78.55174536,2.125031e-05,23.531,19.105,19.105
2mer-0+291,-0.00188354,4,-0.00376709,-78.55551244,2.114509e-05,23.94,19.137,19.137
2mer-0+282,-0.00188673,8,-0.00754691,-78.56305935,2.096084e-05,23.895,19.193,19.193
2mer-0+298,-0.00188553,4,-0.00377107,-78.56683042,2.068843e-05,23.94,19.276,19.276
2mer-0+290,-0.00188339,8,-0.00753357,-78.57436399,2.007166e-05,23.895,19.472,19.472
2mer-0+304,-0.00187101,8,-0.00748404,-78.58184803,1.998526e-05,23.895,19.5,19.5
2mer-0+321,-0.00160364,8,-0.00641456,-78.58826259,1.936442e-05,24.645,19.706,19.706
