N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-9.96150136,6,-29.88450407,-29.88450407,0.006754971,5.7,2.799,2.799
2mer-0+5,-0.1026119,6,-0.3078357,-30.19233977,0.005520925,6.076,2.994,2.994
2mer-0+3,-12.00797835,2,-12.00797835,-42.20031812,0.003068668,3.64,3.642,3.642
2mer-0+13,-0.43556162,6,-1.30668485,-43.50700297,0.001077982,7.388,5.161,5.161
2mer-0+17,-0.40060732,6,-1.20182196,-44.70882493,0.0006569593,9.647,6.087,6.087
2mer-0+28,0.01194311,6,0.03582932,-44.67299561,0.0005704221,10.311,6.381,6.381
2mer-0+20,-0.26839576,6,-0.80518729,-45.4781829,0.0005222796,8.236,6.571,6.571
2mer-0+24,-0.16969813,2,-0.16969813,-45.64788102,0.0003839108,7.281,7.281,7.281
2mer-0+41,0.02242428,6,0.06727285,-45.58060818,0.00032273,11.401,7.715,7.715
2mer-0+38,-0.13013087,6,-0.39039261,-45.97100078,0.000319207,11.205,7.743,7.743
2mer-0+31,0.00648772,6,0.01946316,-45.95153762,0.0003084728,10.311,7.832,7.832
2mer-0+46,-0.00031735,6,-0.00095204,-45.95248966,0.0002185128,12.151,8.786,8.786
2mer-0+44,-0.05549057,6,-0.16647172,-46.11896138,0.0002129755,10.158,8.861,8.861
2mer-0+47,-0.03684951,12,-0.22109707,-46.34005845,0.0001733605,12.086,9.49,9.49
2mer-0+63,-0.03612531,6,-0.10837592,-46.44843436,0.0001592903,12.685,9.762,9.762
2mer-0+67,-0.030215,6,-0.09064501,-46.53907938,0.000154349,11.192,9.865,9.865
2mer-0+93,-0.00544664,6,-0.01633991,-46.55541928,0.0001275612,14.786,10.512,10.512
2mer-0+79,-0.02401259,2,-0.02401259,-46.57943188,0.0001137406,10.921,10.922,10.922
2mer-0+94,-0.01487404,6,-0.04462211,-46.62405399,9.924249e-05,14.009,11.43,11.43
2mer-0+90,-0.01176478,12,-0.07058869,-46.69464268,9.84641e-05,14.935,11.46,11.46
2mer-0+126,-0.00292125,6,-0.00876376,-46.70340644,8.412947e-05,15.936,12.077,12.077
2mer-0+99,0.00057708,6,0.00173125,-46.70167518,8.353516e-05,14.786,12.105,12.105
2mer-0+118,-0.00199368,6,-0.00598103,-46.70765622,8.336492e-05,14.572,12.114,12.114
2mer-0+112,-0.00588056,6,-0.01764168,-46.7252979,8.240883e-05,14.776,12.16,12.16
2mer-0+101,-0.00835886,12,-0.05015317,-46.77545107,8.14775e-05,15.515,12.206,12.206
2mer-0+109,-0.00883312,6,-0.02649935,-46.80195042,8.039414e-05,13.352,12.261,12.261
2mer-0+141,0.00159901,6,0.00479704,-46.79715338,6.914615e-05,16.709,12.893,12.893
2mer-0+120,-0.01099806,6,-0.03299419,-46.83014757,6.844056e-05,14.572,12.937,12.937
2mer-0+170,-0.00173598,6,-0.00520794,-46.8353555,6.075731e-05,17.009,13.461,13.461
2mer-0+134,-0.00393868,6,-0.01181605,-46.84717155,6.041142e-05,15.936,13.486,13.486
2mer-0+152,-0.00687192,12,-0.04123154,-46.88840309,5.921158e-05,17.101,13.577,13.577
2mer-0+142,-0.00498274,6,-0.01494823,-46.90335132,5.910787e-05,14.464,13.585,13.585
2mer-0+178,-0.00341825,6,-0.01025475,-46.91360607,5.204533e-05,16.473,14.173,14.173
2mer-0+179,-0.00185045,2,-0.00185045,-46.91545652,4.798885e-05,14.562,14.562,14.562
2mer-0+182,-0.0039337,6,-0.01180109,-46.92725761,4.628518e-05,17.009,14.739,14.739
2mer-0+201,-0.00058168,12,-0.00349005,-46.93074766,4.564957e-05,18.227,14.807,14.807
2mer-0+186,-0.00318142,12,-0.0190885,-46.94983616,4.551088e-05,17.646,14.822,14.822
2mer-0+253,-0.00024393,6,-0.0007318,-46.95056796,4.116468e-05,19.634,15.326,15.326
2mer-0+204,-0.00275823,6,-0.0082747,-46.95884266,4.070095e-05,17.386,15.384,15.384
2mer-0+208,-0.00331671,6,-0.00995014,-46.9687928,3.804212e-05,19.294,15.734,15.734
2mer-0+215,-0.00240836,12,-0.01445016,-46.98324296,3.768996e-05,17.468,15.783,15.783
2mer-0+261,-0.0015763,6,-0.00472889,-46.98797185,3.657918e-05,20.118,15.941,15.941
2mer-0+218,-0.00183239,6,-0.00549717,-46.99346901,3.634169e-05,16.73,15.976,15.976
2mer-0+235,-0.00187525,12,-0.01125149,-47.0047205,3.290717e-05,19.089,16.513,16.513
2mer-0+255,-0.00091839,12,-0.00551032,-47.01023082,3.250416e-05,20.228,16.581,16.581
2mer-0+293,-0.00059079,6,-0.00177238,-47.0120032,3.044307e-05,19.883,16.947,16.947
2mer-0+262,0.00066438,6,0.00199313,-47.01001008,3.028876e-05,19.634,16.976,16.976
2mer-0+308,-0.00106487,6,-0.00319461,-47.01320468,3.00889e-05,20.978,17.014,17.014
2mer-0+282,-0.00184608,12,-0.01107651,-47.02428119,2.995061e-05,19.962,17.04,17.04
2mer-0+278,-0.00105673,6,-0.00317019,-47.02745138,2.974391e-05,17.879,17.079,17.079
2mer-0+275,-0.0008492,12,-0.00509522,-47.0325466,2.960468e-05,20.66,17.106,17.106
2mer-0+272,-0.00082091,6,-0.00246274,-47.03500935,2.900461e-05,20.118,17.223,17.223
2mer-0+276,-0.00178569,12,-0.01071417,-47.04572351,2.843569e-05,20.622,17.337,17.337
2mer-0+295,-0.00128696,6,-0.00386088,-47.0495844,2.750157e-05,19.312,17.531,17.531
2mer-0+311,-0.001872,6,-0.00561599,-47.05520039,2.54974e-05,19.883,17.979,17.979
2mer-0+343,-0.00075579,6,-0.00226737,-47.05746776,2.531411e-05,21.805,18.022,18.022
2mer-0+325,-0.00070469,2,-0.00070469,-47.05817245,2.456945e-05,18.202,18.203,18.203
2mer-0+319,-0.00093608,6,-0.00280823,-47.06098067,2.449847e-05,20.978,18.22,18.22
2mer-0+401,-0.0001864,6,-0.0005592,-47.06153987,2.354209e-05,22.171,18.464,18.464
2mer-0+342,-0.00090567,6,-0.00271701,-47.06425688,2.340359e-05,20.315,18.5,18.5
2mer-0+366,7.576e-05,6,0.00022729,-47.06402959,2.294961e-05,22.411,18.621,18.621
2mer-0+357,-0.00121324,6,-0.00363971,-47.0676693,2.290628e-05,22.312,18.633,18.633
2mer-0+396,-0.00035814,6,-0.00107441,-47.06874371,2.188564e-05,21.587,18.918,18.918
2mer-0+379,-0.00036344,6,-0.00109032,-47.06983403,2.180423e-05,20.601,18.942,18.942
2mer-0+362,-0.00061959,12,-0.00371755,-47.07355158,2.139975e-05,22.305,19.06,19.06
2mer-0+407,-1.528e-05,6,-4.585e-05,-47.07359743,2.130076e-05,22.801,19.09,19.09
2mer-0+359,-0.0008953,6,-0.00268589,-47.07628332,2.104923e-05,21.805,19.166,19.166
2mer-0+422,-0.00059514,12,-0.00357085,-47.07985417,2.014154e-05,22.164,19.449,19.449
2mer-0+386,-0.00095399,6,-0.00286196,-47.08271613,2.00508e-05,20.601,19.479,19.479
2mer-0+403,-0.00041441,6,-0.00124322,-47.08395935,2.000015e-05,20.199,19.495,19.495
2mer-0+425,-0.00092058,6,-0.00276173,-47.08672108,1.980631e-05,23.09,19.558,19.558
2mer-0+413,-0.00111359,6,-0.00334077,-47.09006185,1.895259e-05,21.587,19.848,19.848
2mer-0+409,-0.00069335,6,-0.00208006,-47.09214191,1.893214e-05,22.171,19.855,19.855
2mer-0+484,-0.00020556,6,-0.00061668,-47.09275859,1.868107e-05,24.308,19.943,19.943
