N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-7.85269347,8,-31.41077388,-31.41077388,0.00966271,6.475,2.484,2.484
2mer-0+5,-6.87513724,4,-13.75027448,-45.16104836,0.00794005,6.64,2.653,2.653
2mer-0+13,-1.02300437,2,-1.02300437,-46.18405273,0.001909289,8.919,4.266,4.266
2mer-0+15,-0.64693189,4,-1.29386378,-47.47791651,0.001514838,9.39,4.608,4.608
2mer-0+19,-0.19167073,8,-0.76668292,-48.24459943,0.0005622003,11.119,6.412,6.412
2mer-0+23,-0.15779176,8,-0.63116704,-48.87576647,0.0004581592,11.406,6.864,6.864
2mer-0+26,-0.16049493,8,-0.64197972,-49.51774619,0.000432603,11.406,6.997,6.997
2mer-0+43,-0.06987502,8,-0.27950008,-49.79724627,0.0002159451,12.951,8.82,8.82
2mer-0+51,-0.05858835,4,-0.1171767,-49.91442297,0.0001956777,13.279,9.115,9.115
2mer-0+55,-0.03884975,8,-0.155399,-50.06982197,0.0001798615,14.178,9.375,9.375
2mer-0+67,-0.0284639,4,-0.0569278,-50.12674977,0.0001438398,14.847,10.1,10.1
2mer-0+63,-0.02941219,8,-0.11764876,-50.24439853,0.0001430019,14.774,10.119,10.119
2mer-0+71,-0.02860483,4,-0.05720966,-50.30160819,0.0001400989,14.847,10.189,10.189
2mer-0+79,-0.01753477,8,-0.07013908,-50.37174727,9.757696e-05,15.997,11.494,11.494
2mer-0+87,-0.01214793,8,-0.04859172,-50.42033899,7.629491e-05,17.006,12.477,12.477
2mer-0+88,-0.01209895,8,-0.0483958,-50.46873479,7.488784e-05,17.006,12.554,12.554
2mer-0+95,-0.01070222,8,-0.04280888,-50.51154367,7.291536e-05,17.32,12.667,12.667
2mer-0+102,-0.01079822,8,-0.04319288,-50.55473655,6.881573e-05,17.32,12.913,12.913
2mer-0+110,-0.01002524,8,-0.04010096,-50.59483751,6.706137e-05,17.506,13.025,13.025
2mer-0+116,-0.01001555,8,-0.0400622,-50.63489971,6.609722e-05,17.506,13.088,13.088
2mer-0+121,-0.00902409,2,-0.00902409,-50.6439238,6.609091e-05,17.838,13.088,13.088
2mer-0+139,-0.00645672,4,-0.01291344,-50.65683724,5.422847e-05,18.78,13.981,13.981
2mer-0+137,-0.00600145,8,-0.0240058,-50.68084304,5.073588e-05,19.033,14.294,14.294
2mer-0+153,-0.00460305,8,-0.0184122,-50.69925524,4.392608e-05,19.865,14.998,14.998
2mer-0+149,-0.00522191,8,-0.02088764,-50.72014288,4.166533e-05,19.426,15.264,15.264
2mer-0+157,-0.00455001,8,-0.01820004,-50.73834292,4.05751e-05,19.865,15.4,15.4
2mer-0+165,-0.00421274,8,-0.01685096,-50.75519388,4.00824e-05,20.158,15.463,15.463
2mer-0+176,-0.00451996,4,-0.00903992,-50.7642338,3.850844e-05,19.919,15.67,15.67
2mer-0+185,-0.00345097,8,-0.01380388,-50.77803768,3.481149e-05,20.79,16.207,16.207
2mer-0+191,-0.00323711,4,-0.00647422,-50.7845119,3.445086e-05,20.997,16.263,16.263
2mer-0+196,-0.00326624,4,-0.00653248,-50.79104438,3.257152e-05,20.997,16.57,16.57
2mer-0+201,-0.00277485,8,-0.0110994,-50.80214378,3.149733e-05,21.576,16.756,16.756
2mer-0+207,-0.00254215,8,-0.0101686,-50.81231238,2.89538e-05,21.825,17.233,17.233
2mer-0+206,-0.00276063,8,-0.01104252,-50.8233549,2.833168e-05,21.576,17.358,17.358
2mer-0+220,-0.00227997,8,-0.00911988,-50.83247478,2.752666e-05,22.238,17.526,17.526
2mer-0+230,-0.00197741,8,-0.00790964,-50.84038442,2.582112e-05,22.786,17.904,17.904
2mer-0+238,-0.00193774,8,-0.00775096,-50.84813538,2.478197e-05,22.812,18.151,18.151
2mer-0+237,-0.00194394,8,-0.00777576,-50.85591114,2.453852e-05,22.812,18.21,18.21
2mer-0+256,-0.00176188,8,-0.00704752,-50.86295866,2.290083e-05,23.208,18.634,18.634
2mer-0+261,-0.00176728,8,-0.00706912,-50.87002778,2.213107e-05,23.208,18.848,18.848
2mer-0+265,-0.00160305,8,-0.0064122,-50.87643998,2.147559e-05,23.531,19.038,19.038
2mer-0+266,-0.00160843,8,-0.00643372,-50.8828737,2.125031e-05,23.531,19.105,19.105
2mer-0+291,-0.00144774,4,-0.00289548,-50.88576918,2.114509e-05,23.94,19.137,19.137
2mer-0+282,-0.00146719,8,-0.00586876,-50.89163794,2.096084e-05,23.895,19.193,19.193
2mer-0+298,-0.00143894,4,-0.00287788,-50.89451582,2.068843e-05,23.94,19.276,19.276
2mer-0+290,-0.00145743,8,-0.00582972,-50.90034554,2.007166e-05,23.895,19.472,19.472
2mer-0+304,-0.00145765,8,-0.0058306,-50.90617614,1.998526e-05,23.895,19.5,19.5
2mer-0+321,-0.00122252,8,-0.00489008,-50.91106622,1.936442e-05,24.645,19.706,19.706
