N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+16,-47.22640923,1,-23.61320462,-23.61320462,0.01765128,6.075,2.032,2.032
2mer-0+3,-19.93938514,2,-19.93938514,-43.55258976,0.01751051,5.051,2.038,2.038
2mer-0+9,-14.07784851,1,-7.03892425,-50.59151401,0.009059375,4.933,2.538,2.538
2mer-0+2,-14.42774547,1,-7.21387273,-57.80538674,0.009032629,4.232,2.541,2.541
2mer-0+14,-9.59706908,1,-4.79853454,-62.60392128,0.007523316,3.726,2.701,2.701
2mer-0+7,-2.6462236,1,-1.3231118,-63.92703308,0.007495062,8.506,2.704,2.704
2mer-0+40,0.4756824,1,0.2378412,-63.68919188,0.007124339,7.819,2.75,2.75
2mer-0+10,-5.65117093,2,-5.65117093,-69.34036281,0.006366319,7.011,2.855,2.855
2mer-0+8,-1.5202898,2,-1.5202898,-70.86065261,0.005831658,7.637,2.94,2.94
2mer-0+4,-1.36451361,1,-0.6822568,-71.54290941,0.004943218,9.254,3.106,3.106
2mer-0+12,-0.12537643,1,-0.06268822,-71.60559763,0.004506339,6.269,3.204,3.204
2mer-0+1,-2.52743011,1,-1.26371506,-72.86931268,0.003350171,6.895,3.537,3.537
2mer-0+11,-0.33239046,2,-0.33239046,-73.20170314,0.00188203,9.23,4.286,4.286
2mer-0+26,5.32480567,1,2.66240284,-70.5393003,0.001565296,7.981,4.558,4.558
2mer-0+29,-0.42533077,1,-0.21266539,-70.75196569,0.001070671,9.126,5.173,5.173
2mer-0+17,-0.03505297,2,-0.03505297,-70.78701866,0.001039938,7.951,5.223,5.223
2mer-0+41,-0.75869233,1,-0.37934617,-71.16636482,0.001011665,7.38,5.271,5.271
2mer-0+44,-0.29768333,1,-0.14884166,-71.31520649,0.001008651,9.444,5.277,5.277
2mer-0+5,0.15575141,2,0.15575141,-71.15945508,0.0007051203,7.543,5.945,5.945
2mer-0+6,0.15855936,2,0.15855936,-71.00089572,0.0007028231,10.656,5.952,5.952
2mer-0+27,-0.78610016,1,-0.39305008,-71.3939458,0.0006764842,8.175,6.028,6.028
2mer-0+37,-0.47237261,2,-0.47237261,-71.86631841,0.000673045,10.386,6.038,6.038
2mer-0+20,-0.08476565,2,-0.08476565,-71.95108406,0.0006587009,9.541,6.082,6.082
2mer-0+45,-0.07644261,1,-0.03822131,-71.98930536,0.0006440306,10.492,6.128,6.128
2mer-0+19,0.06020354,2,0.06020354,-71.92910182,0.0006090375,10.886,6.243,6.243
2mer-0+13,-0.73328133,1,-0.36664066,-72.29574248,0.0005614532,7.861,6.415,6.415
2mer-0+25,-0.61543598,1,-0.30771799,-72.60346047,0.0005159326,9.263,6.598,6.598
2mer-0+109,0.35267775,1,0.17633887,-72.4271216,0.0004905925,11.678,6.71,6.71
2mer-0+23,-0.77813,2,-0.77813,-73.2052516,0.0004240145,10.102,7.044,7.044
2mer-0+62,0.12917686,1,0.06458843,-73.14066316,0.0004167979,11.086,7.084,7.084
2mer-0+105,-0.28403128,1,-0.14201564,-73.2826788,0.0003856479,12.889,7.27,7.27
2mer-0+18,-0.16587249,1,-0.08293624,-73.36561505,0.0003585094,12.245,7.449,7.449
2mer-0+38,-0.25795221,1,-0.12897611,-73.49459115,0.0003483259,11.332,7.521,7.521
2mer-0+15,0.02212068,2,0.02212068,-73.47247047,0.0003471183,10.08,7.53,7.53
2mer-0+59,0.07606148,1,0.03803074,-73.43443973,0.000343198,10.57,7.558,7.558
2mer-0+30,-0.00265974,1,-0.00132987,-73.4357696,0.0003269279,13.012,7.682,7.682
2mer-0+24,-0.31161769,1,-0.15580885,-73.59157845,0.000278277,11.323,8.105,8.105
2mer-0+82,-0.51988262,1,-0.25994131,-73.85151975,0.0002659482,12.579,8.229,8.229
2mer-0+103,-0.42583562,1,-0.21291781,-74.06443756,0.0002650657,11.217,8.238,8.238
2mer-0+49,-0.28826886,2,-0.28826886,-74.35270643,0.0002643043,10.981,8.246,8.246
2mer-0+54,0.03317753,1,0.01658877,-74.33611766,0.0002604365,13.706,8.286,8.286
2mer-0+65,0.05720363,2,0.05720363,-74.27891403,0.0002603881,13.764,8.287,8.287
2mer-0+31,0.07359503,1,0.03679751,-74.24211652,0.0002461629,10.382,8.444,8.444
2mer-0+55,0.00163289,1,0.00081645,-74.24130007,0.0002285254,14.901,8.655,8.655
2mer-0+42,0.11051815,2,0.11051815,-74.13078191,0.0002222488,10.812,8.736,8.736
