N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-4.57669737,4,-9.15339473,-9.15339473,0.009001449,5.986,2.544,2.544
2mer-0+2,-5.88438746,4,-11.76877492,-20.92216965,0.008127517,5.812,2.632,2.632
2mer-0+6,-9.82631206,4,-19.65262412,-40.57479377,0.007702494,5.025,2.68,2.68
2mer-0+16,-2.05315864,2,-2.05315864,-42.62795241,0.001412501,6.81,4.716,4.716
2mer-0+5,-0.28741284,2,-0.28741284,-42.91536524,0.001216975,9.42,4.956,4.956
2mer-0+21,-1.27863398,2,-1.27863398,-44.19399923,0.001144258,7.39,5.059,5.059
2mer-0+12,-0.31979434,4,-0.63958868,-44.83358791,0.001080953,9.402,5.156,5.156
2mer-0+14,-0.42614642,4,-0.85229283,-45.68588074,0.0009506992,9.067,5.382,5.382
2mer-0+37,-0.09906452,2,-0.09906452,-45.78494526,0.0008840221,10.049,5.514,5.514
2mer-0+15,-0.28000338,4,-0.56000676,-46.34495202,0.0006261051,9.067,6.186,6.186
2mer-0+8,-0.12532249,4,-0.25064498,-46.595597,0.0006236921,10.676,6.194,6.194
2mer-0+10,-0.12496429,4,-0.24992858,-46.84552557,0.0004827827,10.676,6.746,6.746
2mer-0+27,-0.19247696,4,-0.38495392,-47.23047949,0.0003528237,9.402,7.489,7.489
2mer-0+18,-0.04961733,2,-0.04961733,-47.28009682,0.0003523333,11.624,7.492,7.492
2mer-0+22,-0.04685868,2,-0.04685868,-47.3269555,0.0003505125,11.973,7.505,7.505
2mer-0+45,-0.06388047,4,-0.12776093,-47.45471644,0.0002987386,10.863,7.916,7.916
2mer-0+40,-0.11849421,4,-0.23698842,-47.69170485,0.0002902837,11.249,7.992,7.992
2mer-0+60,-0.04089882,4,-0.08179765,-47.7735025,0.0002569059,11.596,8.324,8.324
2mer-0+26,-0.09889923,2,-0.09889923,-47.87240174,0.0002364929,11.624,8.557,8.557
