N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+2,-20.99509496,2,-20.99509496,-20.99509496,0.01548962,4.966,2.123,2.123
2mer-0+1,-25.16816428,2,-25.16816428,-46.16325924,0.01363123,3.887,2.215,2.215
2mer-0+3,-10.64457552,2,-10.64457552,-56.80783476,0.007481511,5.021,2.706,2.706
2mer-0+23,3.26446664,2,3.26446664,-53.54336812,0.006778146,5.651,2.796,2.796
2mer-0+7,11.0512176,2,11.0512176,-42.49215052,0.006107412,3.631,2.895,2.895
2mer-0+14,-1.14799979,1,-0.57399989,-43.06615041,0.004963174,4.606,3.102,3.102
2mer-0+5,-14.41924992,2,-14.41924992,-57.48540034,0.004000954,3.478,3.333,3.333
2mer-0+4,10.13404711,1,5.06702356,-52.41837678,0.003728561,5.653,3.413,3.413
2mer-0+47,4.34160697,1,2.17080348,-50.2475733,0.003232142,6.977,3.579,3.579
2mer-0+40,-1.53085264,1,-0.76542632,-51.01299961,0.00170911,6.447,4.426,4.426
2mer-0+8,-2.2757128,2,-2.2757128,-53.28871242,0.001679397,6.456,4.452,4.452
2mer-0+21,3.40465707,2,3.40465707,-49.88405535,0.0009520345,6.312,5.379,5.379
2mer-0+18,-3.65284494,2,-3.65284494,-53.53690029,0.0009394291,5.955,5.403,5.403
2mer-0+12,-0.94582405,2,-0.94582405,-54.48272434,0.0009205589,6.533,5.44,5.44
2mer-0+26,2.17245354,2,2.17245354,-52.3102708,0.0008837697,6.628,5.514,5.514
2mer-0+11,-0.97814439,2,-0.97814439,-53.28841519,0.0008487794,7.164,5.589,5.589
2mer-0+13,2.8622425,2,2.8622425,-50.42617269,0.0008268097,7.691,5.638,5.638
2mer-0+19,0.01401148,2,0.01401148,-50.41216121,0.000819337,7.22,5.655,5.655
2mer-0+20,1.61909054,1,0.80954527,-49.60261594,0.0008068659,7.233,5.684,5.684
2mer-0+24,-3.43935465,2,-3.43935465,-53.04197059,0.0007779855,7.485,5.754,5.754
2mer-0+33,-2.65654976,2,-2.65654976,-55.69852035,0.0007213813,6.957,5.9,5.9
2mer-0+31,2.80017216,2,2.80017216,-52.89834819,0.0006765307,6.856,6.028,6.028
2mer-0+86,2.27816185,2,2.27816185,-50.62018634,0.0006716518,9.221,6.043,6.043
