N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-6.78231861,4,-13.56463721,-13.56463721,0.01038414,7.745,2.426,2.426
2mer-0+5,-5.01522457,2,-5.01522457,-18.57986178,0.008569363,8.634,2.586,2.586
2mer-0+7,-13.62655439,2,-13.62655439,-32.20641617,0.006364136,5.938,2.856,2.856
2mer-0+3,-18.9431549,4,-37.8863098,-70.09272597,0.006294937,5.015,2.866,2.866
2mer-0+11,-0.63995166,2,-0.63995166,-70.73267763,0.003228275,10.478,3.581,3.581
2mer-0+10,-0.51643395,2,-0.51643395,-71.24911158,0.001237557,9.785,4.929,4.929
2mer-0+6,-2.20123819,2,-2.20123819,-73.45034977,0.001067028,7.777,5.179,5.179
2mer-0+15,-0.58023852,2,-0.58023852,-74.03058828,0.000821434,10.478,5.65,5.65
2mer-0+18,-0.63281725,2,-0.63281725,-74.66340553,0.0007985891,10.031,5.704,5.704
2mer-0+21,-0.5138136,4,-1.0276272,-75.69103273,0.0007340187,9.781,5.866,5.866
2mer-0+19,-0.31418328,4,-0.62836656,-76.31939929,0.0006778374,11.807,6.024,6.024
2mer-0+17,-0.1432313,4,-0.28646261,-76.6058619,0.0006518769,11.423,6.103,6.103
2mer-0+13,-0.76804848,2,-0.76804848,-77.37391038,0.0004867948,8.085,6.727,6.727
2mer-0+44,-0.18096784,2,-0.18096784,-77.55487822,0.0003293969,11.875,7.662,7.662
2mer-0+22,-0.06255589,2,-0.06255589,-77.6174341,0.0003245849,14.307,7.7,7.7
2mer-0+14,-0.30194987,2,-0.30194987,-77.91938397,0.0003204969,9.785,7.733,7.733
2mer-0+16,-0.09168531,4,-0.18337062,-78.10275459,0.0002646354,10.549,8.242,8.242
2mer-0+56,-0.03561138,2,-0.03561138,-78.13836597,0.0002187867,14.682,8.782,8.782
2mer-0+37,-0.02257787,4,-0.04515574,-78.18352171,0.0002157206,15.617,8.823,8.823
2mer-0+47,-0.05906937,4,-0.11813875,-78.30166045,0.0002005443,14.488,9.041,9.041
2mer-0+70,-0.00983034,2,-0.00983034,-78.31149079,0.000195909,14.366,9.111,9.111
2mer-0+34,-0.03797054,2,-0.03797054,-78.34946133,0.0001877436,10.031,9.242,9.242
2mer-0+38,-0.00944427,2,-0.00944427,-78.3589056,0.00018622,15.49,9.267,9.267
2mer-0+49,-0.00610888,2,-0.00610888,-78.36501448,0.0001838029,14.195,9.307,9.307
2mer-0+32,-0.06393931,4,-0.12787863,-78.49289311,0.0001736464,14.689,9.485,9.485
2mer-0+46,-0.02774855,4,-0.0554971,-78.5483902,0.0001683269,12.485,9.584,9.584
2mer-0+75,-0.03513953,2,-0.03513953,-78.58352973,0.0001594845,15.955,9.758,9.758
2mer-0+41,-0.05547854,2,-0.05547854,-78.63900828,0.0001572655,15.49,9.804,9.804
2mer-0+66,-0.07742298,2,-0.07742298,-78.71643125,0.0001469979,14.809,10.027,10.027
2mer-0+64,-0.05336138,2,-0.05336138,-78.76979264,0.0001384989,14.682,10.228,10.228
2mer-0+42,-0.08923141,4,-0.17846282,-78.94825546,0.0001290053,13.483,10.473,10.473
2mer-0+67,-0.00907189,2,-0.00907189,-78.95732735,0.0001241274,17.267,10.608,10.608
2mer-0+90,-0.01118942,4,-0.02237885,-78.97970619,0.000112514,15.384,10.961,10.961
2mer-0+62,-0.06291824,2,-0.06291824,-79.04262444,0.0001095832,14.195,11.058,11.058
2mer-0+73,-0.00557424,4,-0.01114849,-79.05377293,0.0001044382,17.731,11.237,11.237
2mer-0+61,-0.06048555,2,-0.06048555,-79.11425848,0.0001009054,14.574,11.367,11.367
2mer-0+80,-0.00045725,2,-0.00045725,-79.11471573,9.805815e-05,18.259,11.476,11.476
2mer-0+84,-0.00150425,4,-0.0030085,-79.11772423,9.361977e-05,16.478,11.654,11.654
2mer-0+51,-0.04206324,2,-0.04206324,-79.15978747,9.264641e-05,15.554,11.695,11.695
2mer-0+87,-0.03856009,2,-0.03856009,-79.19834756,9.158646e-05,15.955,11.74,11.74
2mer-0+81,-0.01174666,2,-0.01174666,-79.21009422,9.030899e-05,18.259,11.795,11.795
2mer-0+77,-0.04745466,4,-0.09490933,-79.30500354,8.659354e-05,15.046,11.961,11.961
2mer-0+55,-0.01840052,2,-0.01840052,-79.32340406,8.638344e-05,13.31,11.971,11.971
2mer-0+68,-0.0243106,4,-0.04862119,-79.37202525,8.603025e-05,16.92,11.987,11.987
2mer-0+65,-0.02648853,2,-0.02648853,-79.39851378,8.114036e-05,16.649,12.223,12.223
2mer-0+85,-0.03315919,2,-0.03315919,-79.43167297,7.92572e-05,14.366,12.319,12.319
2mer-0+131,-0.00154138,2,-0.00154138,-79.43321435,7.354779e-05,18.982,12.63,12.63
2mer-0+92,-0.01853613,2,-0.01853613,-79.45175048,6.998009e-05,18.593,12.841,12.841
2mer-0+97,-0.00037005,2,-0.00037005,-79.45212053,6.409616e-05,18.593,13.223,13.223
2mer-0+116,-0.02686245,2,-0.02686245,-79.47898298,6.231601e-05,17.225,13.348,13.348
2mer-0+144,-0.01572013,2,-0.01572013,-79.49470311,6.151296e-05,17.813,13.405,13.405
2mer-0+76,-0.01933934,2,-0.01933934,-79.51404245,6.100794e-05,16.649,13.442,13.442
2mer-0+106,-0.01226086,2,-0.01226086,-79.52630331,5.941218e-05,17.837,13.562,13.562
2mer-0+109,-0.01628209,2,-0.01628209,-79.54258539,5.845362e-05,16.169,13.635,13.635
2mer-0+121,-0.00650527,4,-0.01301054,-79.55559593,5.841128e-05,18.733,13.639,13.639
2mer-0+135,-0.01255345,4,-0.02510691,-79.58070284,5.736353e-05,18.696,13.721,13.721
2mer-0+120,-0.00708346,4,-0.01416692,-79.59486976,5.732354e-05,20.068,13.724,13.724
2mer-0+140,0.00025594,2,0.00025594,-79.59461382,5.400654e-05,20.956,14.0,14.0
2mer-0+114,-0.01766674,4,-0.03533349,-79.62994731,5.148921e-05,17.967,14.224,14.224
2mer-0+180,0.00140643,2,0.00140643,-79.62854088,5.085434e-05,19.561,14.283,14.283
2mer-0+86,0.03407071,2,0.03407071,-79.59447017,4.945482e-05,14.574,14.417,14.417
2mer-0+115,-0.00375941,2,-0.00375941,-79.59822958,4.80953e-05,19.569,14.551,14.551
2mer-0+164,-0.00553548,2,-0.00553548,-79.60376506,4.802817e-05,19.795,14.558,14.558
2mer-0+96,-0.00377393,4,-0.00754786,-79.61131292,4.684075e-05,17.844,14.68,14.68
2mer-0+148,2.709e-05,2,2.709e-05,-79.61128583,4.592849e-05,19.436,14.777,14.777
2mer-0+123,-0.00413407,4,-0.00826814,-79.61955397,4.368243e-05,21.664,15.026,15.026
2mer-0+112,0.01164407,4,0.02328813,-79.59626584,4.320556e-05,17.127,15.081,15.081
2mer-0+119,-0.00658883,2,-0.00658883,-79.60285467,4.170248e-05,21.349,15.26,15.26
2mer-0+163,-0.00388968,4,-0.00777935,-79.61063402,4.145139e-05,21.754,15.29,15.29
2mer-0+142,4.453e-05,2,4.453e-05,-79.61058949,4.118698e-05,22.315,15.323,15.323
2mer-0+165,-0.01299191,2,-0.01299191,-79.62358141,4.115743e-05,18.982,15.327,15.327
2mer-0+189,-0.00775411,2,-0.00775411,-79.63133551,4.098988e-05,20.061,15.348,15.348
2mer-0+159,-0.00597144,2,-0.00597144,-79.63730695,4.0819e-05,20.956,15.369,15.369
2mer-0+171,-0.00922591,2,-0.00922591,-79.64653287,4.049968e-05,19.795,15.409,15.409
2mer-0+168,-0.01417408,4,-0.02834817,-79.67488103,4.004879e-05,19.168,15.467,15.467
2mer-0+174,-0.00931155,4,-0.0186231,-79.69350414,3.971391e-05,20.495,15.51,15.51
2mer-0+152,-9.502e-05,4,-0.00019003,-79.69369417,3.957064e-05,21.34,15.529,15.529
2mer-0+150,-0.00525651,4,-0.01051301,-79.70420718,3.929805e-05,20.671,15.565,15.565
2mer-0+167,-0.01337036,2,-0.01337036,-79.71757754,3.744599e-05,19.436,15.817,15.817
2mer-0+143,0.00552117,2,0.00552117,-79.71205637,3.65481e-05,17.225,15.946,15.946
2mer-0+145,-0.00245845,2,-0.00245845,-79.71451482,3.546046e-05,22.16,16.107,16.107
2mer-0+169,0.00051438,2,0.00051438,-79.71400044,3.506662e-05,23.091,16.167,16.167
2mer-0+137,-0.007998,2,-0.007998,-79.72199844,3.444223e-05,19.569,16.264,16.264
2mer-0+129,-0.00795961,4,-0.01591921,-79.73791766,3.365651e-05,19.721,16.39,16.39
2mer-0+241,0.00056273,4,0.00112545,-79.7367922,3.224771e-05,21.171,16.625,16.625
2mer-0+156,-0.00702602,2,-0.00702602,-79.74381823,3.218e-05,22.16,16.637,16.637
2mer-0+173,-0.00103954,2,-0.00103954,-79.74485777,3.194701e-05,23.091,16.677,16.677
2mer-0+205,-0.01043481,2,-0.01043481,-79.75529257,3.174122e-05,19.561,16.713,16.713
2mer-0+154,0.00823645,2,0.00823645,-79.74705612,3.034911e-05,17.837,16.965,16.965
2mer-0+158,-0.00533916,4,-0.01067832,-79.75773444,3.01318e-05,22.193,17.006,17.006
2mer-0+146,-0.00477463,4,-0.00954927,-79.7672837,2.974773e-05,19.074,17.079,17.079
2mer-0+181,-0.00217631,4,-0.00435261,-79.77163632,2.973307e-05,23.235,17.081,17.081
2mer-0+219,-0.00479844,2,-0.00479844,-79.77643476,2.965057e-05,22.855,17.097,17.097
2mer-0+202,-0.00060401,4,-0.00120802,-79.77764278,2.953573e-05,24.018,17.119,17.119
2mer-0+235,-0.00204913,2,-0.00204913,-79.7796919,2.947026e-05,23.614,17.132,17.132
2mer-0+266,0.00107134,2,0.00107134,-79.77862056,2.934543e-05,23.165,17.156,17.156
2mer-0+209,0.00105417,4,0.00210835,-79.77651222,2.874506e-05,20.428,17.275,17.275
2mer-0+213,-0.00549377,2,-0.00549377,-79.78200599,2.855931e-05,22.847,17.312,17.312
2mer-0+230,0.00120966,4,0.00241932,-79.77958667,2.832759e-05,21.978,17.359,17.359
2mer-0+227,-0.00015303,2,-0.00015303,-79.7797397,2.783234e-05,22.236,17.462,17.462
2mer-0+269,-0.00563556,2,-0.00563556,-79.78537527,2.736889e-05,23.023,17.56,17.56
2mer-0+216,-0.00022239,2,-0.00022239,-79.78559766,2.698517e-05,22.847,17.642,17.642
2mer-0+185,-0.00761362,2,-0.00761362,-79.79321128,2.670216e-05,21.099,17.705,17.705
2mer-0+259,-0.00691891,2,-0.00691891,-79.80013019,2.656308e-05,22.244,17.735,17.735
2mer-0+170,-0.00355325,2,-0.00355325,-79.80368344,2.569012e-05,20.246,17.934,17.934
