N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+5,-8.28503387,6,-24.85510161,-24.85510161,0.007344023,7.021,2.722,2.722
2mer-0+1,-17.90985624,8,-71.63942495,-96.49452656,0.006181186,6.08,2.883,2.883
2mer-0+15,-0.34466416,12,-2.06798495,-98.56251151,0.0007600164,9.929,5.799,5.799
2mer-0+27,-0.20167549,24,-2.42010592,-100.98261743,0.0003877338,11.643,7.257,7.257
2mer-0+51,-0.19538644,8,-0.78154576,-101.76416318,0.0002230476,12.161,8.726,8.726
2mer-0+59,-0.06785631,6,-0.20356892,-101.9677321,0.0001714962,14.042,9.525,9.525
2mer-0+68,-0.02458463,24,-0.29501555,-102.26274765,0.0001092099,15.699,11.071,11.071
2mer-0+65,-0.02947656,24,-0.35371876,-102.61646641,0.0001021218,15.302,11.321,11.321
2mer-0+113,-0.01734252,24,-0.20811018,-102.82457659,6.577324e-05,17.198,13.109,13.109
2mer-0+131,-0.01185341,24,-0.14224093,-102.96681752,5.876381e-05,18.241,13.611,13.611
2mer-0+152,-0.01422416,8,-0.05689662,-103.02371414,4.606856e-05,18.241,14.762,14.762
2mer-0+169,-0.00497963,12,-0.02987778,-103.05359193,3.808868e-05,19.858,15.728,15.728
2mer-0+178,-0.00463051,48,-0.11113218,-103.16472411,3.407931e-05,20.768,16.322,16.322
2mer-0+205,-0.00532165,6,-0.01596495,-103.18068907,3.292131e-05,21.063,16.511,16.511
2mer-0+214,-0.00493545,24,-0.05922534,-103.23991441,2.900121e-05,21.063,17.224,17.224
2mer-0+247,-0.00345839,24,-0.04150066,-103.28141507,2.789383e-05,22.202,17.449,17.449
2mer-0+289,-0.0026594,24,-0.03191275,-103.31332782,2.227156e-05,23.286,18.808,18.808
2mer-0+283,-0.00311208,24,-0.03734495,-103.35067276,2.125082e-05,23.02,19.105,19.105
