N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+2,-16.06463561,2,-16.06463561,-16.06463561,0.02170997,2.765,1.897,1.897
2mer-0+1,-13.44032404,1,-6.72016202,-22.78479763,0.02149779,2.765,1.903,1.903
2mer-0+3,-17.29640639,1,-8.64820319,-31.43300082,0.02031553,2.762,1.939,1.939
2mer-0+6,3.69633558,2,3.69633558,-27.73666524,0.005031491,4.435,3.088,3.088
2mer-0+8,-2.42734595,4,-4.85469191,-32.59135715,0.002692835,4.483,3.804,3.804
2mer-0+4,-2.80364296,4,-5.60728592,-38.19864307,0.002624978,4.555,3.836,3.836
2mer-0+13,-3.48330049,1,-1.74165025,-39.94029332,0.001867041,4.601,4.298,4.298
2mer-0+20,1.458975,2,1.458975,-38.48131831,0.001717347,5.292,4.419,4.419
2mer-0+11,0.2868411,2,0.2868411,-38.19447721,0.001714617,5.258,4.421,4.421
2mer-0+14,1.11284856,2,1.11284856,-37.08162865,0.0016157,4.564,4.51,4.51
2mer-0+9,-1.4443544,2,-1.4443544,-38.52598305,0.001488705,5.295,4.634,4.634
2mer-0+26,-1.94651031,1,-0.97325516,-39.49923821,0.001263349,5.293,4.895,4.895
2mer-0+15,0.26341474,2,0.26341474,-39.23582347,0.001248965,5.326,4.914,4.914
2mer-0+21,0.77978688,2,0.77978688,-38.45603659,0.001116157,6.418,5.101,5.101
2mer-0+29,1.12330982,2,1.12330982,-37.33272677,0.0009488755,6.88,5.385,5.385
2mer-0+36,0.16513572,2,0.16513572,-37.16759105,0.0007892674,6.306,5.726,5.726
2mer-0+22,0.83708829,4,1.67417657,-35.49341447,0.0007867942,6.419,5.732,5.732
2mer-0+34,-1.54083507,2,-1.54083507,-37.03424954,0.0007705943,6.445,5.772,5.772
2mer-0+25,0.81549754,2,0.81549754,-36.218752,0.0006624279,6.474,6.07,6.07
2mer-0+35,-0.29360057,2,-0.29360057,-36.51235257,0.000634129,6.948,6.159,6.159
2mer-0+31,0.24696978,2,0.24696978,-36.26538278,0.0006339603,6.958,6.16,6.16
2mer-0+42,-1.05955064,1,-0.52977532,-36.7951581,0.0006234168,6.948,6.195,6.195
2mer-0+38,-0.23838133,4,-0.47676266,-37.27192076,0.0005368451,7.802,6.511,6.511
2mer-0+32,0.22506024,4,0.45012048,-36.82180028,0.0005092469,7.82,6.627,6.627
2mer-0+40,1.06070578,2,1.06070578,-35.76109449,0.000439955,7.035,6.958,6.958
2mer-0+44,-0.90039865,4,-1.8007973,-37.56189179,0.0004307326,7.825,7.007,7.007
2mer-0+55,0.07637996,2,0.07637996,-37.48551183,0.0004085514,7.36,7.132,7.132
2mer-0+45,0.14276412,4,0.28552824,-37.19998359,0.0003823113,7.825,7.291,7.291
2mer-0+59,0.07061462,2,0.07061462,-37.12936897,0.0003747401,8.25,7.34,7.34
2mer-0+73,0.41077988,1,0.20538994,-36.92397903,0.0003649593,8.206,7.405,7.405
2mer-0+54,-0.5053937,2,-0.5053937,-37.42937273,0.0003589442,7.82,7.446,7.446
2mer-0+57,0.13540016,4,0.27080033,-37.1585724,0.0003368618,8.99,7.605,7.605
2mer-0+77,0.40198604,1,0.20099302,-36.95757938,0.0003328696,8.285,7.636,7.636
2mer-0+56,-0.5860786,2,-0.5860786,-37.54365799,0.0003325178,8.286,7.638,7.638
2mer-0+52,0.06297611,2,0.06297611,-37.48068187,0.0003161852,8.337,7.768,7.768
2mer-0+89,0.37184841,1,0.1859242,-37.29475767,0.0003160106,8.993,7.769,7.769
2mer-0+64,-0.13780078,2,-0.13780078,-37.43255845,0.0003160106,9.033,7.769,7.769
2mer-0+82,-0.27501545,4,-0.55003089,-37.98258934,0.0002914261,8.593,7.982,7.982
2mer-0+67,-0.44103346,4,-0.88206691,-38.86465625,0.0002839308,8.656,8.051,8.051
2mer-0+68,0.44352781,1,0.22176391,-38.64289234,0.0002833353,8.38,8.057,8.057
2mer-0+72,-0.4119951,2,-0.4119951,-39.05488744,0.000281775,8.681,8.072,8.072
2mer-0+69,0.3592733,1,0.17963665,-38.87525079,0.0002815522,8.681,8.074,8.074
2mer-0+76,0.02049998,4,0.04099996,-38.83425083,0.0002520364,8.656,8.377,8.377
2mer-0+100,0.00573351,2,0.00573351,-38.82851732,0.0002412137,9.379,8.501,8.501
2mer-0+87,0.24325869,2,0.24325869,-38.58525863,0.0002411134,9.436,8.502,8.502
2mer-0+70,-0.12564765,2,-0.12564765,-38.71090628,0.0002321974,9.113,8.61,8.61
2mer-0+113,0.0652986,2,0.0652986,-38.64560767,0.0002321631,9.386,8.61,8.61
2mer-0+66,0.10943413,2,0.10943413,-38.53617355,0.0002317151,9.444,8.616,8.616
2mer-0+109,0.21744404,2,0.21744404,-38.31872951,0.0002316673,9.404,8.616,8.616
2mer-0+84,0.22618305,2,0.22618305,-38.09254646,0.0002314782,9.48,8.618,8.618
2mer-0+88,-0.43913422,2,-0.43913422,-38.53168068,0.0002127402,9.443,8.864,8.864
