N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-26.95288624,4,-53.90577249,-53.90577249,0.01813338,4.313,2.014,2.014
2mer-0+3,-38.51144999,2,-38.51144999,-92.41722247,0.01668822,4.695,2.071,2.071
2mer-0+5,0.48687785,4,0.9737557,-91.44346678,0.009147917,4.943,2.53,2.53
2mer-0+9,3.79537099,2,3.79537099,-87.64809579,0.002556938,7.904,3.87,3.87
2mer-0+4,2.8529488,4,5.70589759,-81.9421982,0.002399124,5.589,3.953,3.953
2mer-0+6,-0.61038161,8,-2.44152645,-84.38372464,0.001085751,7.299,5.149,5.149
2mer-0+35,2.49969141,4,4.99938283,-79.38434182,0.0009791764,8.622,5.329,5.329
2mer-0+10,3.59683342,4,7.19366684,-72.19067498,0.0009024153,7.54,5.476,5.476
2mer-0+16,0.48415748,4,0.96831497,-71.22236001,0.0007859423,9.193,5.734,5.734
2mer-0+12,-1.69592712,8,-6.78370847,-78.00606848,0.000534934,9.004,6.519,6.519
2mer-0+31,-3.99394478,2,-3.99394478,-82.00001326,0.000532393,9.389,6.529,6.529
2mer-0+23,-0.93104361,8,-3.72417446,-85.72418771,0.0005075125,9.322,6.634,6.634
2mer-0+26,2.3809693,2,2.3809693,-83.34321841,0.0003000851,7.904,7.904,7.904
2mer-0+34,-1.31801146,8,-5.27204585,-88.61526426,0.0002831232,10.927,8.059,8.059
2mer-0+29,0.67479,4,1.34957999,-87.26568427,0.0002716435,9.193,8.171,8.171
2mer-0+61,0.23259787,8,0.93039149,-86.33529278,0.0002374358,11.697,8.546,8.546
2mer-0+50,0.70533474,4,1.41066948,-84.9246233,0.0002201675,12.497,8.764,8.764
2mer-0+45,0.79608877,4,1.59217753,-83.33244577,0.0002174028,11.178,8.801,8.801
2mer-0+37,-0.20211822,8,-0.80847288,-84.14091864,0.0002155932,10.924,8.825,8.825
2mer-0+51,-0.59650119,4,-1.19300237,-85.33392101,0.0001892028,12.273,9.218,9.218
2mer-0+62,1.63914101,4,3.27828203,-82.05563898,0.0001806795,11.797,9.36,9.36
2mer-0+131,1.00931908,4,2.01863817,-80.03700082,0.0001692183,12.974,9.567,9.567
2mer-0+48,0.37615473,8,1.50461891,-78.53238191,0.0001591414,12.124,9.765,9.765
2mer-0+56,-0.84080093,4,-1.68160187,-80.21398377,0.0001548252,11.981,9.855,9.855
2mer-0+60,0.36892288,8,1.4756915,-78.73829227,0.0001507975,13.35,9.942,9.942
2mer-0+72,-0.59269907,4,-1.18539814,-79.92369041,0.0001493824,12.222,9.973,9.973
2mer-0+68,-0.46239084,4,-0.92478167,-80.84847208,0.0001375211,12.273,10.252,10.252
2mer-0+89,-0.30385253,4,-0.60770505,-81.45617713,0.0001067812,13.483,11.154,11.154
2mer-0+122,-1.0651946,2,-1.0651946,-82.52137173,0.0001059652,14.084,11.183,11.183
2mer-0+129,-0.04816618,4,-0.09633236,-82.61770408,9.710095e-05,14.117,11.513,11.513
2mer-0+90,-0.42869726,8,-1.71478903,-84.33249311,9.388976e-05,14.354,11.643,11.643
2mer-0+165,0.36359975,8,1.45439901,-82.8780941,9.32635e-05,15.192,11.669,11.669
2mer-0+109,-0.33446701,8,-1.33786804,-84.21596214,9.081612e-05,14.555,11.773,11.773
