N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-14.99863292,8,-59.99453167,-59.99453167,0.00966271,6.475,2.484,2.484
2mer-0+5,-13.29553021,4,-26.59106041,-86.58559209,0.00794005,6.64,2.653,2.653
2mer-0+13,-1.96319176,2,-1.96319176,-88.54878384,0.001909289,8.919,4.266,4.266
2mer-0+15,-1.25437003,4,-2.50874006,-91.0575239,0.001514838,9.39,4.608,4.608
2mer-0+19,-0.35052265,8,-1.40209058,-92.45961449,0.0005622003,11.119,6.412,6.412
2mer-0+23,-0.28777512,8,-1.15110048,-93.61071497,0.0004581592,11.406,6.864,6.864
2mer-0+26,-0.30126412,8,-1.20505649,-94.81577145,0.000432603,11.406,6.997,6.997
2mer-0+43,-0.12813456,8,-0.51253826,-95.32830971,0.0002159451,12.951,8.82,8.82
2mer-0+51,-0.1082101,4,-0.21642019,-95.5447299,0.0001956777,13.279,9.115,9.115
2mer-0+55,-0.07166408,8,-0.28665631,-95.83138621,0.0001798615,14.178,9.375,9.375
2mer-0+67,-0.05333226,4,-0.10666452,-95.93805073,0.0001438398,14.847,10.1,10.1
2mer-0+63,-0.05462204,8,-0.21848814,-96.15653888,0.0001430019,14.774,10.119,10.119
2mer-0+71,-0.05264276,4,-0.10528552,-96.2618244,0.0001400989,14.847,10.189,10.189
2mer-0+79,-0.03255091,8,-0.13020366,-96.39202806,9.757696e-05,15.997,11.494,11.494
2mer-0+87,-0.02226756,8,-0.08907024,-96.48109829,7.629491e-05,17.006,12.477,12.477
2mer-0+88,-0.02232534,8,-0.08930136,-96.57039965,7.488784e-05,17.006,12.554,12.554
2mer-0+95,-0.01985108,8,-0.07940432,-96.64980397,7.291536e-05,17.32,12.667,12.667
2mer-0+102,-0.01990365,8,-0.07961458,-96.72941856,6.881573e-05,17.32,12.913,12.913
2mer-0+110,-0.01853281,8,-0.07413124,-96.8035498,6.706137e-05,17.506,13.025,13.025
2mer-0+116,-0.01860771,8,-0.07443086,-96.87798066,6.609722e-05,17.506,13.088,13.088
2mer-0+121,-0.01686349,2,-0.01686349,-96.89484414,6.609091e-05,17.838,13.088,13.088
2mer-0+139,-0.01213329,4,-0.02426657,-96.91911072,5.422847e-05,18.78,13.981,13.981
2mer-0+137,-0.01121816,8,-0.04487266,-96.96398337,5.073588e-05,19.033,14.294,14.294
2mer-0+153,-0.0086237,8,-0.03449479,-96.99847817,4.392608e-05,19.865,14.998,14.998
2mer-0+149,-0.00983462,8,-0.0393385,-97.03781666,4.166533e-05,19.426,15.264,15.264
2mer-0+157,-0.0085902,8,-0.03436082,-97.07217748,4.05751e-05,19.865,15.4,15.4
2mer-0+165,-0.00790108,8,-0.03160434,-97.10378182,4.00824e-05,20.158,15.463,15.463
2mer-0+176,-0.00843734,4,-0.01687467,-97.12065649,3.850844e-05,19.919,15.67,15.67
2mer-0+185,-0.00653238,8,-0.02612953,-97.14678602,3.481149e-05,20.79,16.207,16.207
2mer-0+191,-0.00616644,4,-0.01233288,-97.1591189,3.445086e-05,20.997,16.263,16.263
2mer-0+196,-0.0061613,4,-0.01232261,-97.17144151,3.257152e-05,20.997,16.57,16.57
2mer-0+201,-0.00525133,8,-0.02100531,-97.19244682,3.149733e-05,21.576,16.756,16.756
2mer-0+207,-0.00487893,8,-0.01951572,-97.21196255,2.89538e-05,21.825,17.233,17.233
2mer-0+206,-0.00524125,8,-0.02096499,-97.23292754,2.833168e-05,21.576,17.358,17.358
2mer-0+220,-0.00439125,8,-0.017565,-97.25049254,2.752666e-05,22.238,17.526,17.526
2mer-0+230,-0.00384525,8,-0.015381,-97.26587354,2.582112e-05,22.786,17.904,17.904
2mer-0+238,-0.00377466,8,-0.01509865,-97.28097219,2.478197e-05,22.812,18.151,18.151
2mer-0+237,-0.00377653,8,-0.01510612,-97.29607831,2.453852e-05,22.812,18.21,18.21
2mer-0+256,-0.00341966,8,-0.01367866,-97.30975696,2.290083e-05,23.208,18.634,18.634
2mer-0+261,-0.0034243,8,-0.01369721,-97.32345417,2.213107e-05,23.208,18.848,18.848
2mer-0+265,-0.00314979,8,-0.01259917,-97.33605335,2.147559e-05,23.531,19.038,19.038
2mer-0+266,-0.00315956,8,-0.01263825,-97.34869159,2.125031e-05,23.531,19.105,19.105
2mer-0+291,-0.00286117,4,-0.00572235,-97.35441394,2.114509e-05,23.94,19.137,19.137
2mer-0+282,-0.00289633,8,-0.01158531,-97.36599925,2.096084e-05,23.895,19.193,19.193
2mer-0+298,-0.00286501,4,-0.00573001,-97.37172927,2.068843e-05,23.94,19.276,19.276
2mer-0+290,-0.0028857,8,-0.01154279,-97.38327205,2.007166e-05,23.895,19.472,19.472
2mer-0+304,-0.00288055,8,-0.01152218,-97.39479423,1.998526e-05,23.895,19.5,19.5
2mer-0+321,-0.00244296,8,-0.00977186,-97.40456609,1.936442e-05,24.645,19.706,19.706
