N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+2,-26.76912153,2,-26.76912153,-26.76912153,0.01548962,4.966,2.123,2.123
2mer-0+1,-32.71507492,2,-32.71507492,-59.48419645,0.01363123,3.887,2.215,2.215
2mer-0+3,-14.87899761,2,-14.87899761,-74.36319406,0.007481511,5.021,2.706,2.706
2mer-0+23,3.28263839,2,3.28263839,-71.08055567,0.006778146,5.651,2.796,2.796
2mer-0+7,8.85723638,2,8.85723638,-62.22331929,0.006107412,3.631,2.895,2.895
2mer-0+14,-3.32269111,1,-1.66134556,-63.88466484,0.004963174,4.606,3.102,3.102
2mer-0+5,-20.74675113,2,-20.74675113,-84.63141597,0.004000954,3.478,3.333,3.333
2mer-0+4,9.96959924,1,4.98479962,-79.64661635,0.003728561,5.653,3.413,3.413
2mer-0+47,4.8963528,1,2.4481764,-77.19843995,0.003232142,6.977,3.579,3.579
2mer-0+40,-1.93870063,1,-0.96935032,-78.16779027,0.00170911,6.447,4.426,4.426
2mer-0+8,-2.66297461,2,-2.66297461,-80.83076488,0.001679397,6.456,4.452,4.452
2mer-0+21,3.90411704,2,3.90411704,-76.92664784,0.0009520345,6.312,5.379,5.379
2mer-0+18,-4.37909784,2,-4.37909784,-81.30574568,0.0009394291,5.955,5.403,5.403
2mer-0+12,-0.96122837,2,-0.96122837,-82.26697405,0.0009205589,6.533,5.44,5.44
2mer-0+26,2.41987942,2,2.41987942,-79.84709463,0.0008837697,6.628,5.514,5.514
2mer-0+11,-1.20281937,2,-1.20281937,-81.049914,0.0008487794,7.164,5.589,5.589
2mer-0+13,3.24630864,2,3.24630864,-77.80360536,0.0008268097,7.691,5.638,5.638
2mer-0+19,-0.06643919,2,-0.06643919,-77.87004455,0.000819337,7.22,5.655,5.655
2mer-0+20,1.87212836,1,0.93606418,-76.93398037,0.0008068659,7.233,5.684,5.684
2mer-0+24,-3.94246722,2,-3.94246722,-80.87644759,0.0007779855,7.485,5.754,5.754
2mer-0+33,-3.19830075,2,-3.19830075,-84.07474834,0.0007213813,6.957,5.9,5.9
2mer-0+31,3.27498787,2,3.27498787,-80.79976047,0.0006765307,6.856,6.028,6.028
2mer-0+86,2.63360397,2,2.63360397,-78.1661565,0.0006716518,9.221,6.043,6.043
2mer-0+15,-3.271838,2,-3.271838,-81.4379945,0.0006130595,9.147,6.229,6.229
2mer-0+89,2.42468493,2,2.42468493,-79.01330957,0.0006005315,9.382,6.272,6.272
2mer-0+25,-2.60715093,2,-2.60715093,-81.6204605,0.0005700966,7.485,6.382,6.382
2mer-0+76,-0.66079239,1,-0.3303962,-81.95085669,0.0005074523,8.308,6.634,6.634
2mer-0+22,-3.09774648,2,-3.09774648,-85.04860317,0.0004665173,9.841,6.823,6.823
2mer-0+44,-0.57259258,2,-0.57259258,-85.62119576,0.0004642979,8.498,6.834,6.834
2mer-0+35,0.61077972,2,0.61077972,-85.01041604,0.000438829,8.876,6.964,6.964
2mer-0+32,0.84186221,2,0.84186221,-84.16855383,0.0004113858,8.498,7.115,7.115
2mer-0+29,-2.4369953,1,-1.21849765,-85.38705148,0.0003995222,7.708,7.185,7.185
2mer-0+132,0.90753113,2,0.90753113,-84.47952035,0.0003839857,10.411,7.281,7.281
2mer-0+36,-1.04894231,2,-1.04894231,-85.52846266,0.0003612383,9.841,7.43,7.43
2mer-0+112,0.33321648,2,0.33321648,-85.19524618,0.0003588837,10.165,7.446,7.446
2mer-0+42,1.4290446,1,0.7145223,-84.48072388,0.0003374442,9.61,7.601,7.601
2mer-0+52,0.64635156,2,0.64635156,-83.83437232,0.0003245923,9.223,7.7,7.7
2mer-0+45,0.38162794,2,0.38162794,-83.45274438,0.0003074243,9.417,7.841,7.841
2mer-0+60,0.76611002,2,0.76611002,-82.68663436,0.0003029356,9.829,7.879,7.879
2mer-0+39,2.06087586,2,2.06087586,-80.6257585,0.0002741718,10.321,8.146,8.146
2mer-0+77,1.15833514,2,1.15833514,-79.46742336,0.0002723382,9.536,8.164,8.164
2mer-0+64,0.38736129,2,0.38736129,-79.08006207,0.0002712522,9.593,8.175,8.175
2mer-0+87,1.57725452,2,1.57725452,-77.50280755,0.0002614774,8.975,8.275,8.275
2mer-0+151,0.68776219,2,0.68776219,-76.81504536,0.0002610363,11.356,8.28,8.28
2mer-0+43,1.73511071,2,1.73511071,-75.07993465,0.0002570093,10.465,8.323,8.323
2mer-0+58,-1.5256844,2,-1.5256844,-76.60561905,0.0002503479,10.147,8.396,8.396
2mer-0+56,-1.19338776,2,-1.19338776,-77.79900681,0.0002496364,9.422,8.404,8.404
2mer-0+49,-1.83782786,2,-1.83782786,-79.63683467,0.0002491625,11.296,8.41,8.41
2mer-0+122,0.08244895,1,0.04122447,-79.59561019,0.0002481694,11.06,8.421,8.421
