N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+5,-20.60085026,2,-20.60085026,-20.60085026,0.01787525,4.663,2.024,2.024
2mer-0+3,-43.08181003,1,-21.54090502,-42.14175528,0.01694217,3.315,2.06,2.06
2mer-0+16,-16.87102528,1,-8.43551264,-50.57726792,0.008112176,4.15,2.634,2.634
2mer-0+4,0.95109816,2,0.95109816,-49.62616976,0.007412925,5.126,2.714,2.714
2mer-0+7,3.75756348,2,3.75756348,-45.86860628,0.005227882,5.557,3.049,3.049
2mer-0+14,-6.82301582,1,-3.41150791,-49.28011419,0.004957854,5.366,3.103,3.103
2mer-0+2,8.27256578,2,8.27256578,-41.0075484,0.004949507,3.604,3.105,3.105
2mer-0+1,-11.32064383,1,-5.66032191,-46.66787032,0.004229618,3.657,3.272,3.272
2mer-0+19,-5.25840356,2,-5.25840356,-51.92627388,0.003894318,5.268,3.363,3.363
2mer-0+10,2.93938564,2,2.93938564,-48.98688824,0.001796747,6.994,4.353,4.353
2mer-0+11,-0.84441421,2,-0.84441421,-49.83130244,0.001498362,6.458,4.624,4.624
2mer-0+37,-3.00868084,1,-1.50434042,-51.33564286,0.001298722,5.624,4.85,4.85
2mer-0+27,-5.50753417,1,-2.75376708,-54.08940994,0.001279179,5.881,4.875,4.875
2mer-0+13,3.3885623,2,3.3885623,-50.70084764,0.001266109,6.525,4.892,4.892
2mer-0+30,3.0316407,1,1.51582035,-49.18502729,0.001086788,8.878,5.147,5.147
2mer-0+26,2.07642744,2,2.07642744,-47.10859985,0.0009727688,6.868,5.341,5.341
2mer-0+9,1.81131521,2,1.81131521,-45.29728464,0.0009289848,7.261,5.423,5.423
2mer-0+17,-1.81440584,2,-1.81440584,-47.11169049,0.0008959972,6.904,5.489,5.489
2mer-0+40,1.91377668,1,0.95688834,-46.15480214,0.0008547448,8.743,5.576,5.576
2mer-0+21,-0.14319606,2,-0.14319606,-46.2979982,0.0007987712,7.735,5.703,5.703
2mer-0+29,-0.39822633,2,-0.39822633,-46.69622453,0.000774423,7.839,5.762,5.762
2mer-0+35,1.7688597,2,1.7688597,-44.92736483,0.0007324589,8.432,5.87,5.87
2mer-0+32,-1.69002193,1,-0.84501097,-45.7723758,0.0006468769,8.145,6.119,6.119
2mer-0+12,-2.80231056,1,-1.40115528,-47.17353108,0.0006022554,6.46,6.266,6.266
2mer-0+46,-2.42083069,2,-2.42083069,-49.59436177,0.0005898385,9.041,6.31,6.31
2mer-0+24,1.67030951,2,1.67030951,-47.92405226,0.0005552284,7.208,6.438,6.438
2mer-0+22,0.45252768,2,0.45252768,-47.47152457,0.0005521579,8.403,6.45,6.45
2mer-0+58,0.42820122,2,0.42820122,-47.04332335,0.0005401042,7.73,6.498,6.498
2mer-0+39,-0.13004155,2,-0.13004155,-47.1733649,0.000499402,8.663,6.67,6.67
2mer-0+23,0.48811825,2,0.48811825,-46.68524666,0.0004858378,7.997,6.731,6.731
2mer-0+63,-2.34579579,2,-2.34579579,-49.03104245,0.0004594849,9.733,6.858,6.858
2mer-0+71,0.66753654,1,0.33376827,-48.69727418,0.0004554816,9.092,6.878,6.878
2mer-0+67,0.08393979,2,0.08393979,-48.61333438,0.0004539613,9.027,6.885,6.885
2mer-0+47,1.44599134,1,0.72299567,-47.89033871,0.0004473889,10.353,6.919,6.919
2mer-0+80,0.17808566,2,0.17808566,-47.71225306,0.0004372059,8.849,6.972,6.972
2mer-0+68,1.09026121,1,0.5451306,-47.16712245,0.0003963854,9.708,7.204,7.204
2mer-0+57,-0.03795844,2,-0.03795844,-47.2050809,0.0003720499,8.817,7.358,7.358
2mer-0+38,-0.9860043,1,-0.49300215,-47.69808304,0.0003514422,9.787,7.499,7.499
2mer-0+52,-0.66073909,2,-0.66073909,-48.35882214,0.0003304829,9.733,7.654,7.654
2mer-0+45,0.4559651,2,0.4559651,-47.90285704,0.0003272329,9.363,7.679,7.679
2mer-0+93,-0.60393377,1,-0.30196689,-48.20482393,0.0003241849,8.486,7.703,7.703
2mer-0+55,-1.01333383,1,-0.50666691,-48.71149084,0.0003232554,10.129,7.711,7.711
2mer-0+77,0.16542297,1,0.08271148,-48.62877936,0.0003130122,10.002,7.794,7.794
2mer-0+33,0.85314724,2,0.85314724,-47.77563211,0.0002833056,9.083,8.057,8.057
2mer-0+87,0.26214217,2,0.26214217,-47.51348994,0.000271284,10.519,8.174,8.174
2mer-0+62,-0.32008604,2,-0.32008604,-47.83357599,0.0002698142,10.933,8.189,8.189
2mer-0+108,-0.22275575,1,-0.11137788,-47.94495386,0.000260284,9.853,8.288,8.288
2mer-0+89,-1.12073553,1,-0.56036776,-48.50532162,0.0002570707,9.174,8.322,8.322
