N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+1,-35.77964394,4,-71.55928788,-71.55928788,0.01813338,4.313,2.014,2.014
2mer-0+3,-50.91076818,2,-50.91076818,-122.47005606,0.01668822,4.695,2.071,2.071
2mer-0+5,-0.11523847,4,-0.23047694,-122.700533,0.009147917,4.943,2.53,2.53
2mer-0+9,4.50865758,2,4.50865758,-118.19187542,0.002556938,7.904,3.87,3.87
2mer-0+4,4.17846072,4,8.35692144,-109.83495398,0.002399124,5.589,3.953,3.953
2mer-0+6,-0.70563857,8,-2.82255428,-112.65750826,0.001085751,7.299,5.149,5.149
2mer-0+35,3.04483322,4,6.08966644,-106.56784182,0.0009791764,8.622,5.329,5.329
2mer-0+10,4.57078874,4,9.14157748,-97.42626434,0.0009024153,7.54,5.476,5.476
2mer-0+16,0.58248301,4,1.16496602,-96.26129832,0.0007859423,9.193,5.734,5.734
2mer-0+12,-2.11303422,8,-8.45213688,-104.7134352,0.000534934,9.004,6.519,6.519
2mer-0+31,-4.83573739,2,-4.83573739,-109.54917259,0.000532393,9.389,6.529,6.529
2mer-0+23,-1.09770686,8,-4.39082744,-113.94000003,0.0005075125,9.322,6.634,6.634
2mer-0+26,2.93620387,2,2.93620387,-111.00379616,0.0003000851,7.904,7.904,7.904
2mer-0+34,-1.61164267,8,-6.44657068,-117.45036684,0.0002831232,10.927,8.059,8.059
2mer-0+29,0.80501932,4,1.61003864,-115.8403282,0.0002716435,9.193,8.171,8.171
2mer-0+61,0.30420874,8,1.21683496,-114.62349324,0.0002374358,11.697,8.546,8.546
2mer-0+50,0.86720389,4,1.73440778,-112.88908546,0.0002201675,12.497,8.764,8.764
2mer-0+45,1.0056292,4,2.0112584,-110.87782706,0.0002174028,11.178,8.801,8.801
2mer-0+37,-0.26921371,8,-1.07685484,-111.9546819,0.0002155932,10.924,8.825,8.825
2mer-0+51,-0.72878681,4,-1.45757362,-113.41225552,0.0001892028,12.273,9.218,9.218
2mer-0+62,2.0509651,4,4.1019302,-109.31032532,0.0001806795,11.797,9.36,9.36
2mer-0+131,1.21736839,4,2.43473678,-106.87558854,0.0001692183,12.974,9.567,9.567
2mer-0+48,0.47208066,8,1.88832264,-104.9872659,0.0001591414,12.124,9.765,9.765
2mer-0+56,-1.02657625,4,-2.0531525,-107.0404184,0.0001548252,11.981,9.855,9.855
2mer-0+60,0.45324487,8,1.81297948,-105.22743892,0.0001507975,13.35,9.942,9.942
2mer-0+72,-0.70238722,4,-1.40477444,-106.63221336,0.0001493824,12.222,9.973,9.973
2mer-0+68,-0.5752726,4,-1.1505452,-107.78275856,0.0001375211,12.273,10.252,10.252
2mer-0+89,-0.38018977,4,-0.76037954,-108.5431381,0.0001067812,13.483,11.154,11.154
2mer-0+122,-1.30093724,2,-1.30093724,-109.84407534,0.0001059652,14.084,11.183,11.183
2mer-0+129,-0.04550023,4,-0.09100046,-109.9350758,9.710095e-05,14.117,11.513,11.513
2mer-0+90,-0.53295339,8,-2.13181356,-112.06688936,9.388976e-05,14.354,11.643,11.643
2mer-0+165,0.44573605,8,1.7829442,-110.28394516,9.32635e-05,15.192,11.669,11.669
2mer-0+109,-0.40797064,8,-1.63188256,-111.91582772,9.081612e-05,14.555,11.773,11.773
2mer-0+132,0.45192285,2,0.45192285,-111.46390487,9.078946e-05,15.808,11.774,11.774
2mer-0+95,0.79873535,4,1.5974707,-109.86643417,8.890769e-05,12.497,11.856,11.856
2mer-0+126,-0.80271169,8,-3.21084676,-113.07728093,8.283133e-05,15.153,12.14,12.14
2mer-0+94,-0.11914525,8,-0.476581,-113.55386193,8.276972e-05,14.598,12.143,12.143
2mer-0+104,0.47107846,8,1.88431384,-111.66954809,8.126235e-05,14.201,12.217,12.217
2mer-0+97,0.45105583,8,1.80422332,-109.86532477,7.949944e-05,13.35,12.307,12.307
2mer-0+116,-0.03397528,8,-0.13590112,-110.00122589,7.767971e-05,15.632,12.402,12.402
2mer-0+144,0.30148937,4,0.60297874,-109.39824715,7.276361e-05,16.491,12.675,12.675
2mer-0+148,-0.53666381,4,-1.07332762,-110.47157477,6.704068e-05,16.151,13.026,13.026
2mer-0+125,-0.26856198,8,-1.07424792,-111.54582269,6.314345e-05,15.629,13.289,13.289
2mer-0+166,-0.09254765,8,-0.3701906,-111.91601329,6.282983e-05,16.179,13.311,13.311
2mer-0+170,-0.5045472,4,-1.0090944,-112.92510769,5.770387e-05,16.151,13.694,13.694
