N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+5,-31.100446,2,-31.100446,-31.100446,0.01787525,4.663,2.024,2.024
2mer-0+3,-63.10956666,1,-31.55478333,-62.65522933,0.01694217,3.315,2.06,2.06
2mer-0+16,-29.04002937,1,-14.52001468,-77.17524402,0.008112176,4.15,2.634,2.634
2mer-0+4,0.86438382,2,0.86438382,-76.3108602,0.007412925,5.126,2.714,2.714
2mer-0+7,4.15551725,2,4.15551725,-72.15534295,0.005227882,5.557,3.049,3.049
2mer-0+14,-8.73664372,1,-4.36832186,-76.5236648,0.004957854,5.366,3.103,3.103
2mer-0+2,5.67061652,2,5.67061652,-70.85304828,0.004949507,3.604,3.105,3.105
2mer-0+1,-16.79768295,1,-8.39884147,-79.25188976,0.004229618,3.657,3.272,3.272
2mer-0+19,-7.2136502,2,-7.2136502,-86.46553996,0.003894318,5.268,3.363,3.363
2mer-0+10,3.71575227,2,3.71575227,-82.74978769,0.001796747,6.994,4.353,4.353
2mer-0+11,-1.13725834,2,-1.13725834,-83.88704603,0.001498362,6.458,4.624,4.624
2mer-0+37,-4.46322068,1,-2.23161034,-86.11865637,0.001298722,5.624,4.85,4.85
2mer-0+27,-6.46086979,1,-3.2304349,-89.34909127,0.001279179,5.881,4.875,4.875
2mer-0+13,4.23489271,2,4.23489271,-85.11419856,0.001266109,6.525,4.892,4.892
2mer-0+30,3.39744574,1,1.69872287,-83.41547569,0.001086788,8.878,5.147,5.147
2mer-0+26,2.33526855,2,2.33526855,-81.08020714,0.0009727688,6.868,5.341,5.341
2mer-0+9,2.33218533,2,2.33218533,-78.74802181,0.0009289848,7.261,5.423,5.423
2mer-0+17,-2.083861,2,-2.083861,-80.83188281,0.0008959972,6.904,5.489,5.489
2mer-0+40,2.08326279,1,1.0416314,-79.79025141,0.0008547448,8.743,5.576,5.576
2mer-0+21,-0.24884846,2,-0.24884846,-80.03909987,0.0007987712,7.735,5.703,5.703
2mer-0+29,-0.52853084,2,-0.52853084,-80.56763071,0.000774423,7.839,5.762,5.762
