N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A)
2mer-0+2,-33.52951414,1,-16.76475707,-16.76475707,0.01864926,5.345,1.995,1.995
2mer-0+5,-41.87202605,2,-41.87202605,-58.63678312,0.01759682,6.36,2.034,2.034
2mer-0+6,-12.33062025,2,-12.33062025,-70.96740337,0.01187262,6.837,2.32,2.32
2mer-0+4,-6.09588184,2,-6.09588184,-77.06328521,0.006396118,6.139,2.851,2.851
2mer-0+20,-5.64351739,1,-2.82175869,-79.8850439,0.005145499,6.894,3.065,3.065
2mer-0+1,-13.09262934,1,-6.54631467,-86.43135857,0.004941318,5.122,3.107,3.107
2mer-0+3,-1.75037033,2,-1.75037033,-88.1817289,0.004060364,3.655,3.317,3.317
2mer-0+23,0.26918329,1,0.13459164,-88.04713726,0.003821146,7.956,3.385,3.385
2mer-0+11,-10.70273715,2,-10.70273715,-98.7498744,0.003329493,6.862,3.544,3.544
2mer-0+9,-6.18066567,2,-6.18066567,-104.93054008,0.001894674,7.78,4.277,4.277
2mer-0+12,-0.2592608,1,-0.1296304,-105.06017048,0.001217273,7.591,4.956,4.956
2mer-0+28,-1.57799707,2,-1.57799707,-106.63816755,0.0009316664,9.084,5.418,5.418
2mer-0+48,0.7153376,1,0.3576688,-106.28049875,0.0008061675,10.54,5.686,5.686
2mer-0+37,-3.46016582,1,-1.73008291,-108.01058166,0.0007955879,7.647,5.711,5.711
2mer-0+16,0.18455121,2,0.18455121,-107.82603045,0.000741225,10.409,5.847,5.847
2mer-0+21,-0.68171583,2,-0.68171583,-108.50774628,0.0007058133,10.835,5.943,5.943
2mer-0+10,1.23823394,2,1.23823394,-107.26951234,0.000673112,7.44,6.038,6.038
2mer-0+42,-0.87176572,1,-0.43588286,-107.7053952,0.0006608288,10.428,6.075,6.075
2mer-0+15,-1.00008652,2,-1.00008652,-108.70548172,0.0006006165,10.538,6.272,6.272
2mer-0+44,0.18339662,1,0.09169831,-108.61378341,0.000580517,10.285,6.344,6.344
2mer-0+8,-2.56074226,1,-1.28037113,-109.89415454,0.0005598004,7.115,6.421,6.421
2mer-0+39,-1.32915498,2,-1.32915498,-111.22330952,0.0005368839,8.97,6.511,6.511
2mer-0+17,1.30441355,2,1.30441355,-109.91889598,0.0005129197,7.31,6.611,6.611
2mer-0+85,0.15551561,1,0.0777578,-109.84113817,0.0004502075,11.403,6.904,6.904
2mer-0+14,-0.47029514,2,-0.47029514,-110.31143332,0.0004402456,10.31,6.956,6.956
2mer-0+63,0.20444882,1,0.10222441,-110.20920891,0.0003686256,11.838,7.38,7.38
2mer-0+93,0.90008803,1,0.45004402,-109.75916489,0.0003654064,12.075,7.402,7.402
2mer-0+18,0.48604302,2,0.48604302,-109.27312187,0.0003645532,11.113,7.408,7.408
2mer-0+31,-1.01570005,2,-1.01570005,-110.28882192,0.0003594366,10.36,7.443,7.443
2mer-0+30,-0.81911412,2,-0.81911412,-111.10793604,0.0003442723,11.938,7.55,7.55
2mer-0+27,0.54800015,2,0.54800015,-110.5599359,0.0003206251,11.226,7.732,7.732
2mer-0+49,0.90848757,2,0.90848757,-109.65144833,0.0003019625,12.376,7.888,7.888
2mer-0+46,-0.45922546,2,-0.45922546,-110.11067379,0.0002950753,12.376,7.949,7.949
2mer-0+19,0.169266,2,0.169266,-109.94140779,0.0002829319,11.201,8.061,8.061
2mer-0+107,-0.56910477,1,-0.28455238,-110.22596017,0.0002685375,11.874,8.202,8.202
2mer-0+58,-1.16356758,1,-0.58178379,-110.80774396,0.0002630299,11.538,8.259,8.259
2mer-0+52,0.22837171,1,0.11418585,-110.69355811,0.000256142,10.649,8.332,8.332
2mer-0+35,0.47575157,2,0.47575157,-110.21780654,0.0002492265,12.176,8.409,8.409
2mer-0+103,0.75841391,2,0.75841391,-109.45939263,0.0002410629,13.398,8.503,8.503
2mer-0+60,0.28803936,2,0.28803936,-109.17135327,0.0002350973,12.905,8.574,8.574
2mer-0+106,0.37511348,2,0.37511348,-108.79623979,0.0002302499,12.963,8.634,8.634
2mer-0+53,0.89550641,2,0.89550641,-107.90073338,0.0002296657,12.905,8.641,8.641
2mer-0+67,-1.32246189,1,-0.66123095,-108.56196432,0.0002083474,9.806,8.926,8.926
