N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+5,-7.19074894,6,-21.57224683,-21.57224683,0.007344023,7.021,2.722,2.722,-0.4365293085575104,-21.57224682,-22.88183474567253,-21.57224682,-22.88183474567253,-21.57224683,-19.94207909
2mer-0+1,-16.49343341,8,-65.97373364,-87.54598047,0.006181186,6.08,2.883,2.883,-0.5073522925376892,-65.97373364,-68.00314281015076,-49.480300230000005,-90.8849775558233,-87.54598047,0.0
2mer-0+15,-0.17227428,12,-1.0336457,-88.57962617,0.0007600164,9.929,5.799,5.799,-0.0679072737693786,-1.03364568,-1.4410893226162718,-0.51682284,-92.32606687843958,-88.57962615000001,0.0
2mer-0+27,-0.13921562,24,-1.67058749,-90.25021366,0.0003877338,11.643,7.257,7.257,-0.0057619670405983,-1.6705874400000003,-1.7397310444871799,-0.41764686000000006,-94.06579792292676,-90.25021359000002,0.0
2mer-0+51,-0.14886111,8,-0.59544445,-90.84565811,0.0002230476,12.161,8.726,8.726,0.0,-0.59544444,-0.59544444,-0.44658332999999995,-94.66124236292676,-90.84565803000001,0.0
2mer-0+59,-0.04844312,6,-0.14532935,-90.99098746,0.0001714962,14.042,9.525,9.525,0.0,-0.14532936,-0.14532936,-0.14532936,-94.80657172292676,-90.99098739000002,0.0
2mer-0+68,-0.01483343,24,-0.1780011,-91.16898857,0.0001092099,15.699,11.071,11.071,0.0,-0.17800116,-0.17800116,-0.04450029,-94.98457288292676,-91.16898855000001,0.0
2mer-0+65,-0.01810153,24,-0.21721837,-91.38620693,0.0001021218,15.302,11.321,11.321,0.0,-0.21721836,-0.21721836,-0.05430459,-95.20179124292676,-91.38620691000001,0.0
2mer-0+113,-0.01181451,24,-0.14177407,-91.52798101,6.577324e-05,17.198,13.109,13.109,0.0,-0.14177412,-0.14177412,-0.03544353,-95.34356536292675,-91.52798103,0.0
2mer-0+131,-0.0079776,24,-0.09573118,-91.62371218,5.876381e-05,18.241,13.611,13.611,0.0,-0.09573119999999999,-0.09573119999999999,-0.023932799999999997,-95.43929656292676,-91.62371223000001,0.0
2mer-0+152,-0.01037408,8,-0.04149633,-91.66520852,4.606856e-05,18.241,14.762,14.762,0.0,-0.04149632,-0.04149632,-0.031122240000000002,-95.48079288292675,-91.66520855,0.0
2mer-0+169,-0.0026424,12,-0.01585441,-91.68106292,3.808868e-05,19.858,15.728,15.728,0.0,-0.0158544,-0.0158544,-0.0079272,-95.49664728292674,-91.68106295,0.0
2mer-0+178,-0.00286612,48,-0.06878681,-91.74984974,3.407931e-05,20.768,16.322,16.322,0.0,-0.06878688000000001,-0.06878688000000001,-0.008598360000000001,-95.56543416292675,-91.74984983,0.0
2mer-0+205,-0.00371954,6,-0.01115862,-91.76100836,3.292131e-05,21.063,16.511,16.511,0.0,-0.01115862,-0.01115862,-0.01115862,-95.57659278292675,-91.76100845,0.0
2mer-0+214,-0.00332049,24,-0.03984582,-91.80085418,2.900121e-05,21.063,17.224,17.224,0.0,-0.03984588,-0.03984588,-0.00996147,-95.61643866292675,-91.80085433,0.0
2mer-0+247,-0.00229491,24,-0.02753893,-91.82839311,2.789383e-05,22.202,17.449,17.449,0.0,-0.027538919999999998,-0.027538919999999998,-0.0068847299999999995,-95.64397758292675,-91.82839325,0.0
2mer-0+289,-0.00178432,24,-0.0214118,-91.84980491,2.227156e-05,23.286,18.808,18.808,0.0,-0.02141184,-0.02141184,-0.00535296,-95.66538942292675,-91.84980509,0.0
2mer-0+283,-0.00217283,24,-0.02607391,-91.87587882,2.125082e-05,23.02,19.105,19.105,0.0,-0.02607396,-0.02607396,-0.00651849,-95.69146338292676,-91.87587905000001,-87.12983335
