N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+3,-3.25995915,6,-9.77987745,-9.77987745,0.008901749,6.035,2.553,2.553,0.1414928287267685
2mer-0+1,-8.22792412,6,-24.68377235,-34.4636498,0.008835585,5.552,2.56,2.56,0.19736091792583466
2mer-0+2,-16.19453859,2,-16.19453859,-50.65818839,0.008441521,4.098,2.599,2.599,0.5996103286743164
2mer-0+8,-0.78347404,6,-2.35042213,-53.00861052,0.001607627,7.669,4.517,4.517,0.05867739021778107
2mer-0+16,-0.07451315,6,-0.22353946,-53.23214998,0.0007948494,9.321,5.713,5.713,-6.296607898548245e-05
2mer-0+15,-0.63654182,6,-1.90962545,-55.14177543,0.0007007686,8.696,5.958,5.958,0.018770385533571243
2mer-0+22,0.08221046,6,0.24663139,-54.89514405,0.0006249687,10.182,6.189,6.189,-0.009897947311401367
2mer-0+21,-1.22858841,2,-1.22858841,-56.12373246,0.0004914179,8.197,6.706,6.706,0.02017822489142418
2mer-0+31,0.05955474,6,0.17866422,-55.94506823,0.0003785894,10.849,7.315,7.315,-0.004067894071340561
2mer-0+29,0.1608678,6,0.48260339,-55.46246484,0.0003738716,11.104,7.346,7.346,-0.004877627361565828
2mer-0+24,0.09624107,6,0.28872322,-55.17374162,0.0003330565,10.182,7.634,7.634,0.00492563471198082
2mer-0+45,0.02929324,6,0.08787971,-55.08586191,0.0002405487,12.07,8.509,8.509,0
2mer-0+35,-0.29915865,6,-0.89747595,-55.98333786,0.0002374219,10.973,8.546,8.546,0
2mer-0+40,-0.02082749,6,-0.06248247,-56.04582033,0.0001966374,12.412,9.1,9.1,0
2mer-0+56,-0.1149533,6,-0.34485989,-56.39068022,0.0001796131,12.412,9.379,9.379,0
2mer-0+46,0.00374909,6,0.01124728,-56.37943294,0.0001739134,12.747,9.48,9.48,0
2mer-0+58,-0.23867711,6,-0.71603133,-57.09546427,0.0001649719,12.182,9.649,9.649,0
2mer-0+78,0.08204824,6,0.24614471,-56.84931956,0.0001529759,14.303,9.894,9.894,0
2mer-0+73,-0.31394528,2,-0.31394528,-57.16326484,0.0001184542,12.295,10.775,10.775,0
2mer-0+77,0.07922803,6,0.23768408,-56.92558077,0.0001161428,14.497,10.846,10.846,0
2mer-0+87,0.04949027,6,0.14847082,-56.77710995,0.0001113176,14.497,11.001,11.001,0
2mer-0+80,-0.04392191,6,-0.13176573,-56.90887568,0.00010762,14.397,11.125,11.125,0
2mer-0+85,0.08463857,6,0.25391572,-56.65495995,9.746326e-05,14.303,11.499,11.499,0
2mer-0+108,0.02786838,6,0.08360513,-56.57135483,8.942734e-05,15.25,11.833,11.833,0
2mer-0+111,0.02419251,6,0.07257754,-56.49877729,8.88741e-05,15.791,11.858,11.858,0
2mer-0+82,0.05434656,6,0.16303967,-56.33573762,8.722652e-05,15.25,11.932,11.932,0
2mer-0+95,-0.04026622,6,-0.12079867,-56.45653629,8.381049e-05,15.338,12.092,12.092,0
2mer-0+106,-0.07036547,6,-0.21109641,-56.6676327,8.290732e-05,15.428,12.136,12.136,0
2mer-0+122,0.062257,6,0.18677099,-56.48086171,8.16383e-05,16.144,12.198,12.198,0
2mer-0+105,-0.14247819,6,-0.42743457,-56.90829628,7.925475e-05,14.683,12.319,12.319,0
2mer-0+112,-0.07182438,6,-0.21547313,-57.1237694,6.831187e-05,15.428,12.945,12.945,0
2mer-0+119,0.02364773,6,0.0709432,-57.05282621,6.796405e-05,15.791,12.967,12.967,0
2mer-0+123,0.04300861,6,0.12902583,-56.92380038,6.641665e-05,16.656,13.067,13.067,0
2mer-0+131,0.03890758,6,0.11672273,-56.80707765,6.641665e-05,16.656,13.067,13.067,0
2mer-0+132,0.00288502,6,0.00865507,-56.79842258,6.231935e-05,17.151,13.347,13.347,0
2mer-0+139,-0.11477321,6,-0.34431964,-57.14274221,5.691691e-05,15.961,13.757,13.757,0
2mer-0+166,-0.04727993,6,-0.14183979,-57.284582,5.094641e-05,17.391,14.275,14.275,0
2mer-0+157,-0.00134602,6,-0.00403806,-57.28862006,4.957365e-05,17.948,14.405,14.405,0
2mer-0+148,0.00237534,6,0.00712602,-57.28149404,4.949052e-05,17.151,14.413,14.413,0
2mer-0+182,0.01426916,6,0.04280747,-57.23868657,4.830556e-05,18.105,14.53,14.53,0
2mer-0+164,0.01818289,6,0.05454868,-57.18413789,4.749706e-05,18.105,14.612,14.612,0
2mer-0+203,0.03249471,6,0.09748412,-57.08665377,4.695978e-05,19.086,14.668,14.668,0
2mer-0+190,-0.01537242,6,-0.04611726,-57.13277103,4.534283e-05,17.948,14.84,14.84,0
2mer-0+181,-0.12594698,2,-0.12594698,-57.258718,4.506709e-05,16.393,14.87,14.87,0
2mer-0+185,0.03796396,6,0.11389188,-57.14482612,4.36463e-05,18.641,15.03,15.03,0
2mer-0+232,0.03386118,6,0.10158354,-57.04324258,4.271451e-05,19.45,15.138,15.138,0
2mer-0+189,-0.04257922,6,-0.12773765,-57.17098024,3.896666e-05,18.483,15.609,15.609,0
2mer-0+248,0.03145785,6,0.09437356,-57.07660667,3.773641e-05,19.594,15.777,15.777,0
2mer-0+207,0.03368995,6,0.10106984,-56.97553683,3.686451e-05,19.594,15.9,15.9,0
2mer-0+206,-0.05019926,6,-0.15059778,-57.12613461,3.555847e-05,18.857,16.092,16.092,0
2mer-0+234,-0.05451484,6,-0.16354451,-57.28967912,3.444922e-05,18.857,16.263,16.263,0
2mer-0+244,0.03410491,6,0.10231474,-57.18736438,3.320676e-05,19.45,16.464,16.464,0
2mer-0+236,0.02649487,6,0.0794846,-57.10787978,3.316176e-05,20.157,16.471,16.471,0
2mer-0+227,-0.07528543,6,-0.22585628,-57.33373606,3.310973e-05,18.556,16.48,16.48,0
2mer-0+223,0.03278128,6,0.09834385,-57.23539221,3.305258e-05,19.086,16.489,16.489,0
2mer-0+214,-0.01227453,6,-0.0368236,-57.27221582,3.271864e-05,19.731,16.545,16.545,0
2mer-0+252,0.02020939,6,0.06062816,-57.21158766,3.268012e-05,20.57,16.552,16.552,0
2mer-0+272,0.0210701,6,0.0632103,-57.14837736,3.245768e-05,20.157,16.589,16.589,0
2mer-0+254,-0.01942429,6,-0.05827287,-57.20665022,3.228733e-05,19.731,16.618,16.618,0
2mer-0+230,0.0193242,6,0.0579726,-57.14867762,3.09458e-05,20.364,16.855,16.855,0
2mer-0+258,-0.00542786,6,-0.01628359,-57.16496121,3.081736e-05,20.292,16.879,16.879,0
2mer-0+241,-0.00329538,6,-0.00988614,-57.17484736,3.023465e-05,20.292,16.986,16.986,0
2mer-0+285,0.01053899,6,0.03161698,-57.14323037,2.947791e-05,20.364,17.13,17.13,0
2mer-0+274,-0.01860617,6,-0.0558185,-57.19904888,2.934028e-05,20.701,17.157,17.157,0
2mer-0+291,-0.06227406,6,-0.18682218,-57.38587106,2.662764e-05,19.868,17.721,17.721,0
2mer-0+262,0.02024447,6,0.06073341,-57.32513765,2.644722e-05,20.57,17.761,17.761,0
2mer-0+316,0.00967481,6,0.02902444,-57.29611322,2.641018e-05,21.631,17.77,17.77,0
2mer-0+307,0.02516957,6,0.07550871,-57.22060451,2.63748e-05,21.568,17.778,17.778,0
2mer-0+336,0.02429359,6,0.07288078,-57.14772373,2.631867e-05,21.698,17.79,17.79,0
2mer-0+282,-0.01886879,6,-0.05660637,-57.2043301,2.561266e-05,20.701,17.952,17.952,0
2mer-0+296,-0.037033,6,-0.111099,-57.31542909,2.560846e-05,20.766,17.953,17.953,0
2mer-0+327,0.02017028,6,0.06051085,-57.25491824,2.375346e-05,22.208,18.409,18.409,0
2mer-0+338,0.00186397,6,0.00559191,-57.24932633,2.371299e-05,22.331,18.419,18.419,0
2mer-0+319,0.00959177,6,0.0287753,-57.22055103,2.280178e-05,21.631,18.661,18.661,0
2mer-0+314,0.00860605,6,0.02581815,-57.19473288,2.214855e-05,22.269,18.843,18.843,0
2mer-0+357,0.00485072,6,0.01455216,-57.18018072,2.192289e-05,22.269,18.908,18.908,0
2mer-0+343,-0.06358805,2,-0.06358805,-57.24376877,2.171146e-05,20.491,18.969,18.969,0
2mer-0+416,0.02013166,6,0.06039499,-57.18337378,2.165542e-05,23.496,18.985,18.985,0
2mer-0+367,0.01548552,6,0.04645656,-57.13691722,2.161978e-05,22.583,18.995,18.995,0
2mer-0+353,-0.03286232,6,-0.09858695,-57.23550417,2.1063e-05,21.945,19.161,19.161,0
2mer-0+380,-0.0189802,6,-0.05694059,-57.29244475,2.026816e-05,22.762,19.409,19.409,0
2mer-0+361,0.0017094,6,0.00512821,-57.28731655,1.950097e-05,22.331,19.66,19.66,0
2mer-0+397,-0.01236437,6,-0.03709311,-57.32440966,1.944336e-05,23.008,19.679,19.679,0
2mer-0+385,-0.01145753,6,-0.0343726,-57.35878226,1.926481e-05,23.008,19.74,19.74,0
2mer-0+395,-0.03549539,6,-0.10648618,-57.46526844,1.91947e-05,22.511,19.764,19.764,0
2mer-0+399,0.01956757,6,0.05870271,-57.40656573,1.856108e-05,23.615,19.986,19.986,0
