N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+1,-8.99439674,8,-35.97758697,-35.97758697,0.00966271,6.475,2.484,2.484,0.0156715717166662,-35.97758696,-35.91490067313333,-26.983190219999997,-35.91490067313333,-35.97758697,-37.236704410168265
2mer-0+5,-7.79555457,4,-15.59110913,-51.5686961,0.00794005,6.64,2.653,2.653,0.0759353712201118,-15.59110914,-15.439238397559777,-23.38666371,-51.35413907069311,-51.56869611,0.0
2mer-0+13,-1.14170746,2,-1.14170746,-52.71040356,0.001909289,8.919,4.266,4.266,0.1738588809967041,-1.14170746,-0.9678485790032958,-3.4251223799999995,-52.3219876496964,-52.71040357,0.0
2mer-0+15,-0.71433587,4,-1.42867173,-54.13907529,0.001514838,9.39,4.608,4.608,0.1251582950353622,-1.42867174,-1.1783551499292755,-2.1430076099999997,-53.50034279962568,-54.139075309999996,0.0
2mer-0+19,-0.20751802,8,-0.8300721,-54.96914739,0.0005622003,11.119,6.412,6.412,0.013544388115406,-0.83007208,-0.775894527538376,-0.62255406,-54.276237327164054,-54.969147389999996,0.0
2mer-0+23,-0.16986257,8,-0.67945027,-55.64859766,0.0004581592,11.406,6.864,6.864,0.0053089656867086,-0.67945028,-0.6582144172531655,-0.5095877099999999,-54.93445174441722,-55.648597669999994,0.0
2mer-0+26,-0.17559399,8,-0.70237596,-56.35097362,0.000432603,11.406,6.997,6.997,0.0108800083398818,-0.70237596,-0.6588559266404728,-0.52678197,-55.59330767105769,-56.35097362999999,0.0
2mer-0+43,-0.07548896,8,-0.30195584,-56.65292946,0.0002159451,12.951,8.82,8.82,0.0,-0.30195584,-0.30195584,-0.22646687999999998,-55.895263511057685,-56.65292946999999,0.0
2mer-0+51,-0.06312384,4,-0.12624768,-56.77917714,0.0001956777,13.279,9.115,9.115,0.0,-0.12624768,-0.12624768,-0.18937152000000002,-56.021511191057684,-56.77917714999999,0.0
2mer-0+55,-0.04249481,8,-0.16997923,-56.94915637,0.0001798615,14.178,9.375,9.375,0.0,-0.16997924,-0.16997924,-0.12748443,-56.19149043105769,-56.94915638999999,0.0
2mer-0+67,-0.03128565,4,-0.0625713,-57.01172767,0.0001438398,14.847,10.1,10.1,0.0,-0.0625713,-0.0625713,-0.09385695,-56.25406173105769,-57.011727689999994,0.0
2mer-0+63,-0.03204612,8,-0.12818447,-57.13991213,0.0001430019,14.774,10.119,10.119,0.0,-0.12818448,-0.12818448,-0.09613835999999999,-56.38224621105769,-57.139912169999995,0.0
2mer-0+71,-0.03082501,4,-0.06165002,-57.20156216,0.0001400989,14.847,10.189,10.189,0.0,-0.06165002,-0.06165002,-0.09247503,-56.44389623105769,-57.20156219,0.0
2mer-0+79,-0.01915911,8,-0.07663645,-57.2781986,9.757696e-05,15.997,11.494,11.494,0.0,-0.07663644,-0.07663644,-0.05747733,-56.520532671057694,-57.27819863,0.0
2mer-0+87,-0.01325896,8,-0.05303583,-57.33123444,7.629491e-05,17.006,12.477,12.477,0.0,-0.05303584,-0.05303584,-0.03977688,-56.573568511057694,-57.33123447,0.0
2mer-0+88,-0.0131269,8,-0.0525076,-57.38374204,7.488784e-05,17.006,12.554,12.554,0.0,-0.0525076,-0.0525076,-0.039380700000000005,-56.62607611105769,-57.38374207,0.0
2mer-0+95,-0.01172673,8,-0.0469069,-57.43064894,7.291536e-05,17.32,12.667,12.667,0.0,-0.04690692,-0.04690692,-0.03518019,-56.67298303105769,-57.430648989999995,0.0
2mer-0+102,-0.01174151,8,-0.04696605,-57.47761499,6.881573e-05,17.32,12.913,12.913,0.0,-0.04696604,-0.04696604,-0.035224530000000004,-56.71994907105769,-57.477615029999995,0.0
2mer-0+110,-0.01096774,8,-0.04387096,-57.52148595,6.706137e-05,17.506,13.025,13.025,0.0,-0.04387096,-0.04387096,-0.03290322,-56.76382003105769,-57.521485989999995,0.0
2mer-0+116,-0.01091012,8,-0.04364047,-57.56512642,6.609722e-05,17.506,13.088,13.088,0.0,-0.04364048,-0.04364048,-0.03273036,-56.80746051105769,-57.565126469999996,0.0
2mer-0+121,-0.01007685,2,-0.01007685,-57.57520327,6.609091e-05,17.838,13.088,13.088,0.0,-0.01007685,-0.01007685,-0.030230550000000002,-56.81753736105769,-57.57520331999999,0.0
2mer-0+139,-0.00717228,4,-0.01434457,-57.58954784,5.422847e-05,18.78,13.981,13.981,0.0,-0.01434456,-0.01434456,-0.02151684,-56.831881921057686,-57.58954787999999,0.0
2mer-0+137,-0.00669289,8,-0.02677156,-57.6163194,5.073588e-05,19.033,14.294,14.294,0.0,-0.02677156,-0.02677156,-0.02007867,-56.85865348105769,-57.61631943999999,0.0
2mer-0+153,-0.00513108,8,-0.02052432,-57.63684372,4.392608e-05,19.865,14.998,14.998,0.0,-0.02052432,-0.02052432,-0.015393239999999999,-56.879177801057686,-57.63684375999999,0.0
2mer-0+149,-0.00583903,8,-0.02335613,-57.66019985,4.166533e-05,19.426,15.264,15.264,0.0,-0.02335612,-0.02335612,-0.01751709,-56.90253392105769,-57.66019987999999,0.0
2mer-0+157,-0.00508099,8,-0.02032395,-57.6805238,4.05751e-05,19.865,15.4,15.4,0.0,-0.02032396,-0.02032396,-0.015242969999999998,-56.92285788105769,-57.68052383999999,0.0
2mer-0+165,-0.00471866,8,-0.01887462,-57.69939843,4.00824e-05,20.158,15.463,15.463,0.0,-0.01887464,-0.01887464,-0.014155980000000002,-56.94173252105769,-57.69939847999999,0.0
2mer-0+176,-0.00499654,4,-0.00999307,-57.7093915,3.850844e-05,19.919,15.67,15.67,0.0,-0.00999308,-0.00999308,-0.014989619999999999,-56.95172560105769,-57.70939155999999,0.0
