N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+2,-35.28050485,1,-17.64025243,-17.64025243,0.01864926,5.345,1.995,1.995,1.1008994579315186,-17.640252425,-17.08980269603424,-105.84151455,-17.08980269603424,-17.64025243,-19.58000577
2mer-0+5,-44.28344261,2,-44.28344261,-61.92369504,0.01759682,6.36,2.034,2.034,0.8933048844337463,-44.28344261,-43.390137725566255,-132.85032783,-60.479940421600496,-61.92369504,0.0
2mer-0+6,-13.10105297,2,-13.10105297,-75.024748,0.01187262,6.837,2.32,2.32,0.4627130031585693,-13.10105297,-12.63833996684143,-39.30315891,-73.11828038844193,-75.02474801,0.0
2mer-0+4,-7.69330842,2,-7.69330842,-82.71805643,0.006396118,6.139,2.851,2.851,0.3436796963214874,-7.69330842,-7.349628723678513,-23.07992526,-80.46790911212044,-82.71805642999999,0.0
2mer-0+20,-8.94993963,1,-4.47496982,-87.19302624,0.005145499,6.894,3.065,3.065,-0.0016268421895802,-4.474969815,-4.47578323609479,-26.849818889999998,-84.94369234821522,-87.19302624499998,0.0
2mer-0+1,-16.18838342,1,-8.09419171,-95.28721795,0.004941318,5.122,3.107,3.107,0.4825372993946075,-8.09419171,-7.852923060302697,-48.56515026,-92.79661540851792,-95.28721795499999,0.0
2mer-0+3,-8.84693859,2,-8.84693859,-104.13415654,0.004060364,3.655,3.317,3.317,0.8527982831001282,-8.84693859,-7.994140306899872,-26.540815770000002,-100.79075571541779,-104.134156545,0.0
2mer-0+23,-1.49151159,1,-0.7457558,-104.87991234,0.003821146,7.956,3.385,3.385,-0.0301980786025524,-0.745755795,-0.7608548343012762,-4.47453477,-101.55161054971906,-104.87991233999999,0.0
2mer-0+11,-12.28450503,2,-12.28450503,-117.16441737,0.003329493,6.862,3.544,3.544,0.332404613494873,-12.28450503,-11.952100416505127,-36.85351509,-113.50371096622419,-117.16441737,0.0
2mer-0+9,-7.07245967,2,-7.07245967,-124.23687704,0.001894674,7.78,4.277,4.277,0.1146061047911644,-7.07245967,-6.957853565208835,-21.21737901,-120.46156453143303,-124.23687704,0.0
2mer-0+12,-0.54525646,1,-0.27262823,-124.50950527,0.001217273,7.591,4.956,4.956,0.1275223940610885,-0.27262823,-0.20886703296945577,-1.6357693800000002,-120.67043156440248,-124.50950526999999,0.0
2mer-0+28,-1.71543809,2,-1.71543809,-126.22494336,0.0009316664,9.084,5.418,5.418,0.033384446054697,-1.71543809,-1.6820536439453029,-5.1463142699999995,-122.35248520834779,-126.22494336,0.0
2mer-0+48,0.70565838,1,0.35282919,-125.87211417,0.0008061675,10.54,5.686,5.686,0.0716811716556549,0.35282919,0.38866977582782747,2.11697514,-121.96381543251997,-125.87211417,0.0
2mer-0+37,-4.0527154,1,-2.0263577,-127.89847187,0.0007955879,7.647,5.711,5.711,0.0171036906540393,-2.0263577,-2.0178058546729805,-12.158146200000001,-123.98162128719295,-127.89847187000001,0.0
2mer-0+16,0.24739019,2,0.24739019,-127.65108167,0.000741225,10.409,5.847,5.847,0.0376016907393932,0.24739019,0.2849918807393932,0.7421705700000001,-123.69662940645355,-127.65108168,0.0
2mer-0+21,-0.67745747,2,-0.67745747,-128.32853914,0.0007058133,10.835,5.943,5.943,0.0279118400067091,-0.67745747,-0.6495456299932909,-2.03237241,-124.34617503644684,-128.32853915,0.0
2mer-0+10,1.08720087,2,1.08720087,-127.24133827,0.000673112,7.44,6.038,6.038,0.0497010499238967,1.08720087,1.1369019199238968,3.2616026099999997,-123.20927311652294,-127.24133828000001,0.0
2mer-0+42,-0.95582016,1,-0.47791008,-127.71924835,0.0006608288,10.428,6.075,6.075,0.0535313375294208,-0.47791008,-0.4511444112352896,-2.86746048,-123.66041752775823,-127.71924836000001,0.0
2mer-0+15,-1.0605627,2,-1.0605627,-128.77981105,0.0006006165,10.538,6.272,6.272,-0.0069246953353285,-1.0605627,-1.0674873953353285,-3.1816880999999997,-124.72790492309356,-128.77981106000001,0.0
2mer-0+44,0.09157683,1,0.04578842,-128.73402264,0.000580517,10.285,6.344,6.344,-0.0200558211654424,0.045788415,0.0357605044172788,0.27473049,-124.69214441867628,-128.734022645,0.0
2mer-0+8,-3.10372475,1,-1.55186238,-130.28588501,0.0005598004,7.115,6.421,6.421,0.0606411881744861,-1.551862375,-1.521541780912757,-9.31117425,-126.21368619958903,-130.28588502000002,0.0
2mer-0+39,-1.51138327,2,-1.51138327,-131.79726828,0.0005368839,8.97,6.511,6.511,0.0326388627290725,-1.51138327,-1.4787444072709275,-4.534149810000001,-127.69243060685996,-131.79726829000003,0.0
2mer-0+17,1.25488555,2,1.25488555,-130.54238273,0.0005129197,7.31,6.611,6.611,0.0356081947684288,1.25488555,1.2904937447684288,3.76465665,-126.40193686209153,-130.54238274000002,0.0
2mer-0+85,0.21978877,1,0.10989439,-130.43248835,0.0004502075,11.403,6.904,6.904,-0.00734155299142,0.109894385,0.10622360850429,0.65936631,-126.29571325358724,-130.43248835500003,0.0
2mer-0+14,-0.49585765,2,-0.49585765,-130.92834599,0.0004402456,10.31,6.956,6.956,-0.0066464431583881,-0.49585765,-0.5025040931583881,-1.48757295,-126.79821734674563,-130.92834600500004,0.0
2mer-0+63,0.17412323,1,0.08706161,-130.84128438,0.0003686256,11.838,7.38,7.38,0.0095967100933194,0.087061615,0.09185997004665969,0.52236969,-126.70635737669897,-130.84128439000003,0.0
2mer-0+93,0.97304357,1,0.48652179,-130.3547626,0.0003654064,12.075,7.402,7.402,-0.0103732962161302,0.486521785,0.4813351368919349,2.91913071,-126.22502223980705,-130.35476260500002,0.0
2mer-0+18,0.53856374,2,0.53856374,-129.81619886,0.0003645532,11.113,7.408,7.408,0.0184451919049024,0.53856374,0.5570089319049023,1.61569122,-125.66801330790214,-129.81619886500002,0.0
2mer-0+31,-1.07881622,2,-1.07881622,-130.89501508,0.0003594366,10.36,7.443,7.443,-0.0045050783082842,-1.07881622,-1.0833212983082843,-3.2364486599999998,-126.75133460621042,-130.895015085,0.0
2mer-0+30,-0.85511115,2,-0.85511115,-131.75012623,0.0003442723,11.938,7.55,7.55,-0.003234174568206,-0.85511115,-0.858345324568206,-2.5653334500000002,-127.60967993077863,-131.750126235,0.0
2mer-0+27,0.5870594,2,0.5870594,-131.16306684,0.0003206251,11.226,7.732,7.732,0.0063842847011983,0.5870594,0.5934436847011983,1.7611782,-127.01623624607743,-131.16306683500002,0.0
2mer-0+49,0.94062074,2,0.94062074,-130.2224461,0.0003019625,12.376,7.888,7.888,0.0079492405056953,0.94062074,0.9485699805056953,2.82186222,-126.06766626557173,-130.222446095,0.0
2mer-0+46,-0.48410229,2,-0.48410229,-130.70654838,0.0002950753,12.376,7.949,7.949,0.0016528560081496,-0.48410229,-0.4824494339918504,-1.45230687,-126.55011569956358,-130.70654838500002,0.0
2mer-0+19,0.1783403,2,0.1783403,-130.52820808,0.0002829319,11.201,8.061,8.061,0.0,0.1783403,0.1783403,0.5350209,-126.37177539956357,-130.52820808500002,0.0
2mer-0+107,-0.54277915,1,-0.27138958,-130.79959766,0.0002685375,11.874,8.202,8.202,0.0,-0.271389575,-0.271389575,-1.62833745,-126.64316497456358,-130.79959766000002,0.0
2mer-0+58,-1.22881673,1,-0.61440837,-131.41400603,0.0002630299,11.538,8.259,8.259,0.0,-0.614408365,-0.614408365,-3.6864501899999995,-127.25757333956358,-131.41400602500002,0.0
2mer-0+52,0.21178983,1,0.10589492,-131.30811111,0.000256142,10.649,8.332,8.332,0.0,0.105894915,0.105894915,0.63536949,-127.15167842456358,-131.30811111000003,0.0
2mer-0+35,0.52202537,2,0.52202537,-130.78608574,0.0002492265,12.176,8.409,8.409,0.0,0.52202537,0.52202537,1.56607611,-126.62965305456359,-130.78608574000003,0.0
2mer-0+103,0.78025473,2,0.78025473,-130.00583102,0.0002410629,13.398,8.503,8.503,0.0,0.78025473,0.78025473,2.34076419,-125.8493983245636,-130.00583101000004,0.0
2mer-0+60,0.27797977,2,0.27797977,-129.72785125,0.0002350973,12.905,8.574,8.574,0.0,0.27797977,0.27797977,0.8339393100000001,-125.57141855456359,-129.72785124000004,0.0
2mer-0+106,0.39462278,2,0.39462278,-129.33322847,0.0002302499,12.963,8.634,8.634,0.0,0.39462278,0.39462278,1.18386834,-125.17679577456359,-129.33322846000004,0.0
2mer-0+53,0.93616911,2,0.93616911,-128.39705936,0.0002296657,12.905,8.641,8.641,0.0,0.93616911,0.93616911,2.8085073300000003,-124.24062666456359,-128.39705935000003,0.0
2mer-0+67,-1.46081025,1,-0.73040512,-129.12746448,0.0002083474,9.806,8.926,8.926,0.0,-0.730405125,-0.730405125,-4.38243075,-124.9710317895636,-129.12746447500004,0.0
2mer-0+64,-0.38307874,2,-0.38307874,-129.51054322,0.0002068907,12.042,8.947,8.947,0.0,-0.38307874,-0.38307874,-1.14923622,-125.3541105295636,-129.51054321500004,0.0
2mer-0+29,0.18559719,2,0.18559719,-129.32494603,0.0001919294,11.326,9.174,9.174,0.0,0.18559719,0.18559719,0.55679157,-125.1685133395636,-129.32494602500003,0.0
2mer-0+38,0.94114364,2,0.94114364,-128.38380239,0.0001843593,9.987,9.298,9.298,0.0,0.94114364,0.94114364,2.82343092,-124.22736969956361,-128.38380238500002,0.0
